S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"7,080",0.0,Nil,Nil,No,"32,700",Yes,fixed,,Nil,Nil,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-IIINo.2/2025-26,2025_ORULB_112215_13,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of CC road from Susanta Babu res to Behera Babu res at Jyostna Vihar Bhanapur in Ward No.58.,Construction of CC road from Susanta Babu res to Behera Babu res at Jyostna Vihar Bhanapur in Ward No.58.,Please refer Tender documents. ,NA ,"32,66,599",Civil Works - Others,NA ,Tender,105.0,90.0,CMC,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,"Executive Engineer,Div-III","Bikash Bhawan,Jagannath Lane,Badambadi-753012",1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.",17-Apr-2025 11:00 AM,02-May-2025 10:00 AM,17-Apr-2025 11:00 AM,29-Apr-2025 05:00 PM,NA ,NA ,17-Apr-2025 11:00 AM,29-Apr-2025 05:00 PM,AOC,Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,20-Nov-2025 05:40 PM,finsummary_536789.pdf (422.08 KB),Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,20-Nov-2025 04:53 PM,techsummary_536789.pdf (422.08 KB),1,2899105,ADITYA DAS,28-Apr-2025 10:47 PM,Rejected-AOC,Rejected,20-Nov-2025 05:48 PM,1.0,2899487.0,SANJAY KUMAR DALAI,INR,"2,776,936",Municipal Bodies||Cuttack Municipal Corporation,2025_ORULB_112215_13,MC(CMC)CTC_Div-IIINo.2/2025-26,Construction of CC road from Susanta Babu res to Behera Babu res at Jyostna Vihar Bhanapur in Ward No.58.,20-Nov-2025,"INR 2,776,936",90.0,Antarjyamee Patra,20-Nov-2025 05:48 PM,3546.pdf (1898.00 KB),WO,Finance,Fourteen bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Sanjukta Sa,08-May-2025 11:41 AM,finance_536789.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,AOC,,,,,,,,,,,,,2,2899852,BASUDEV BEHERA,29-Apr-2025 12:46 PM,Rejected-AOC,Rejected,20-Nov-2025 05:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2900613,DEBASIS NATH,29-Apr-2025 04:07 PM,Rejected-AOC,Rejected,20-Nov-2025 05:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2900407,"M/S JENA AGENCY, PROP-BIJAY KUMAR JENA",29-Apr-2025 02:51 PM,Rejected-AOC,Rejected,20-Nov-2025 05:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2899164,NARAYAN ROUT,28-Apr-2025 11:02 PM,Rejected-AOC,Rejected,20-Nov-2025 05:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2899659,PRAVAT CHANDRA BEHERA,29-Apr-2025 01:08 PM,Rejected-AOC,Rejected,20-Nov-2025 05:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2895594,RASHMI RANJAN PASAYAT,26-Apr-2025 03:35 PM,Rejected-AOC,Rejected,20-Nov-2025 05:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2899463,SAMARJEET SWAIN,29-Apr-2025 12:34 PM,Rejected-AOC,Rejected,20-Nov-2025 05:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2899487,SANJAY KUMAR DALAI,29-Apr-2025 01:26 PM,Accepted-AOC,Accepted,20-Nov-2025 05:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2896595,Saroj Kumar Mallick,27-Apr-2025 01:43 PM,Rejected-AOC,Rejected,20-Nov-2025 05:48 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
