S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,"64,200",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,SE CUTTACK RANDB DIV II,SE CUTTACK RANDB DIV II OMP SQUARE CUTTACK,16-May-2025 03:00 PM,29-May-2025 11:00 AM,16-May-2025 03:00 PM,28-May-2025 05:00 PM,NA ,NA ,16-May-2025 03:00 PM,28-May-2025 05:00 PM,02-Jul-2025 11:00 AM,"10,000",0.0,Nil,Nil,No,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EE RnB Division Cuttack-II,SE CTC (RnB)-II -03 of 2025-26,2025_EICCL_113479_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Construction of approach road inside the premises of Odisha Adarsha Vidyalaya, Jokidola under Banki Block in the district of Cuttack","Construction of approach road inside the premises of Odisha Adarsha Vidyalaya, Jokidola under Banki Block in the district of Cuttack",AS PER DTCN ,NA ,,Civil Works - Roads,NA ,Tender,90.0,120.0,JOKIDALA,754008.0,NA ,NA ,NA ,SE CUTTACK RANDB DIV II,No ,No,AOC,21-Nov-2025,"INR 6,439,734",120.0,Chhabi Prava Sahu,21-Nov-2025 01:50 PM,AOC.pdf (220.00 KB),1,2936399,ASSUTOSH MALLICK,27-May-2025 10:15 PM,Accepted-AOC,W,21-Nov-2025 01:50 PM,Finance,Summary,Chhabi Prava Sahu,21-Nov-2025 01:43 PM,finance_539625.pdf,BOQ Comparative Chart,SE,Internal,,Chhabi Prava Sahu,01-Jul-2025 12:47 PM,02-Jul-2025 11:00 AM,techsummary_539625.pdf (624.63 KB),SE,Internal,SE DAO,Chhabi Prava Sahu,21-Nov-2025 01:46 PM,finsummary_539625.pdf (251.62 KB),EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EE RnB Division Cuttack-II,2025_EICCL_113479_2,SE CTC (RnB)-II -03 of 2025-26,"Construction of approach road inside the premises of Odisha Adarsha Vidyalaya, Jokidola under Banki Block in the district of Cuttack",Technical,Summary,Chhabi Prava Sahu,01-Jul-2025 12:41 PM,technical_539625.pdf,1.0,2936399.0,ASSUTOSH MALLICK,INR,"5,457,402",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,2936684,BALABHADRA ROUT,28-May-2025 08:39 AM,Rejected-Technical,Disqualified,01-Jul-2025 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2938007,NITIN KUMAR PRADHAN,28-May-2025 02:23 PM,Rejected-AOC,L,21-Nov-2025 01:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2937185,PRABIN KUMAR BEURA,28-May-2025 11:39 AM,Rejected-AOC,L,21-Nov-2025 01:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2936052,PRITI RANJAN PANDA,28-May-2025 08:05 AM,Rejected-AOC,L,21-Nov-2025 01:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,2934795,SAGAR KUMAR SAHOO,27-May-2025 12:47 PM,Rejected-AOC,L,21-Nov-2025 01:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
