Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"7,475",Yes,fixed,,Nil,Nil,Municipal Bodies||Gopalpur NAC,GPN-NAC-03/2025-26,2025_ORULB_115776_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GST, PAN, Affidavit and all other Document as per DTCN","Executive Officer, Gopalpur NAC","Executive Officer, Gopalpur NAC",Repair of Guard Wall and other ancillary work at Cremation under Gopalpur NAC,Repair of Guard Wall and other ancillary work at Cremation under Gopalpur NAC,Please refer Tender documents. ,NA ,"7,47,490",Civil Works - Others,NA ,Tender,60.0,NA ,Gopalpur,760010.0,NA ,NA ,NA ,"Executive Officer, Gopalpur NAC",No ,No,21-Jul-2025 10:00 AM,31-Jul-2025 11:00 AM,21-Jul-2025 10:00 AM,30-Jul-2025 04:00 PM,NA ,NA ,21-Jul-2025 10:00 AM,30-Jul-2025 04:00 PM,AOC,1,3015710,CH SIMANCHALA,28-Jul-2025 06:40 PM,Rejected-AOC,Reject,20-Nov-2025 05:05 PM,20-Nov-2025,"INR 635,465",30.0,Purushottam Benia,20-Nov-2025 05:05 PM,Agreement.pdf (389.00 KB),Purushottam Beniya,Internal,,Purushottam Benia,20-Nov-2025 02:48 PM,techsummary_546590.pdf (169.33 KB),Municipal Bodies||Gopalpur NAC,2025_ORULB_115776_7,GPN-NAC-03/2025-26,Repair of Guard Wall and other ancillary work at Cremation under Gopalpur NAC,Purushottam Beniya,Internal,,Purushottam Benia,20-Nov-2025 03:02 PM,finsummary_546590.pdf (307.26 KB),Finance,Six Bidders are participated and all are accepted,Manajita Rath,31-Jul-2025 01:51 PM,,BOQ Comparative Chart,1.0,3011433.0,G Kamaraju Reddy,INR,"635,465",AOC
,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3015841,DHIREN KUMAR SETHY,28-Jul-2025 09:05 PM,Rejected-AOC,Reject,20-Nov-2025 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3011433,G Kamaraju Reddy,30-Jul-2025 08:48 AM,Accepted-AOC,Accept,20-Nov-2025 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3015329,KAILASH NAYAK,28-Jul-2025 07:22 PM,Rejected-AOC,Reject,20-Nov-2025 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3015884,MITU PUNDI,28-Jul-2025 08:28 PM,Rejected-AOC,Reject,20-Nov-2025 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3017751,M SURESH REDDY,30-Jul-2025 12:52 PM,Rejected-AOC,Reject,20-Nov-2025 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
