Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"5,900",0.0,Nil,Nil,No,TRANSPORTATION OF CUSTOM MILLED RICE (CMR) FROM RICE RECIVING CENTRE (RRC) TO RETAIL CENTRE (FPS) FOR RAIGHAR BLCOK,TRANSPORTATION OF CUSTOM MILLED RICE (CMR) FROM RICE RECIVING CENTRE (RRC) TO RETAIL CENTRE (FPS) FOR RAIGHAR BLCOK,AS PER DTCN ,NA ,,Handling and Transportation,NA ,Tender,180.0,584.0,TRANSPORTATION OF CUSTOM MILLED RICE (CMR) FROM RI,764074.0,OFFICE OF THE DM OSCSC LTD NABARANGPUR ,"OFFICE OF THE CSO-CUM-DM OSCSC LTD, NABARANGPUR ",30-Aug-2025 11:00 AM ,COLLECTORATE NABARANGPUR,No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Nawrangpur,17/2025-26,2025_OSCSC_117275_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,23-Aug-2025 05:00 PM,09-Sep-2025 11:00 AM,24-Aug-2025 10:00 AM,08-Sep-2025 05:00 PM,24-Aug-2025 10:00 AM ,08-Sep-2025 05:00 PM ,24-Aug-2025 10:00 AM,08-Sep-2025 05:00 PM,24-Oct-2025 11:00 AM,"DM OSCSC LTD., NABARANGPUR","OFFICE OF THE CSO-CUM-DM OSCSC LTD, NABARANGPUR",1.0,ICICI BANK,"3,78,420",No,fixed,,Nil,Nil,AOC,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Nawrangpur,2025_OSCSC_117275_1,17/2025-26,TRANSPORTATION OF CUSTOM MILLED RICE (CMR) FROM RICE RECIVING CENTRE (RRC) TO RETAIL CENTRE (FPS) FOR RAIGHAR BLCOK,Technical,Seven number of bidders found,Baratam Srikant,09-Sep-2025 02:06 PM,,Collector-Cum-Chairman,Internal,"DLO, DSWO, RTO, CSO-Cum-DM",Debashis Mohanty,12-Nov-2025 02:53 PM,finsummary_550364.pdf (606.54 KB),1.0,3068584.0,SIVANAND BISSOI,INR,"6,433,904",1,3067061,HEMANT KUMAR CHOURASIYA,07-Sep-2025 05:53 PM,Rejected-Finance,Transparent system of lottery,12-Nov-2025 02:53 PM,12-Nov-2025,"INR 7,568,408",506.0,Debashis Mohanty,24-Nov-2025 04:09 PM,award_of_contract.pdf (1677.00 KB),Collector-Cum-Chairman,Internal,CSO-Cum-DM D.L.O D.S.W.O R.T.O Collector-Cum-Chairman,Debashis Mohanty,23-Oct-2025 01:46 PM,24-Oct-2025 11:00 AM,techsummary_550364.pdf (3807.62 KB),Finance,FIVE NOS BIDDER FOUND,Debashis Mohanty,12-Nov-2025 02:49 PM,finance_550364.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3067898,IKRAM MOHAMMAD,08-Sep-2025 03:22 PM,Rejected-Technical,"Though the vehicle are in the name of the tenderer but the VLTD are in the name of others, hence, disqualified as per clause no 4.12 of Tender Document",23-Oct-2025 01:46 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3050424,PRAKASH CHANDRA MOHAPATRA,08-Sep-2025 02:11 PM,Rejected-Technical,"As the tenderer not furnished the required VLTD, hence, disqualified as per clause no 4.12 of Tender Document",23-Oct-2025 01:46 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3068880,SHRI GOURI SANKAR PATNAIK,08-Sep-2025 02:08 PM,Rejected-Finance,Transparent system of lottery,12-Nov-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3068584,SIVANAND BISSOI,08-Sep-2025 04:49 PM,Accepted-AOC,Transparent Lottery System,24-Nov-2025 04:09 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,3066061,SURAJ KUMAR JAIN,07-Sep-2025 07:04 PM,Rejected-Finance,Transparent system of lottery,12-Nov-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,7,3067820,V.NARAYAN RAO,08-Sep-2025 03:48 PM,Rejected-Finance,Transparent system of lottery,12-Nov-2025 02:53 PM,,,,,,,,,,,,,,,,,,,,AOC
