S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,2928831.0,ALOK KUMAR SETHY,INR,"1,720,213",Finance,TENDER OPENED,SUJIT KUMAR MOHANTY,14-Oct-2025 04:15 PM,finance_539337.pdf,BOQ Comparative Chart,Sujit Kumar Mohanty,Internal,"EE,ESTR,DA",SUJIT KUMAR MOHANTY,21-Nov-2025 05:22 PM,finsummary_539337.pdf (947.46 KB),"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar",2025_OLIC_113371_16,BID NO-1280/2025-26 DT.09.05.2025,REVIVAL AND RE-ENERGISATION OF BALIGUNDI LIP UNDER BALIANTA BLOCK OF KHORDHA DISTRICT UNDER PLAN FUND 2024-25,Sujit Kumar Mohanty,Internal,"EE,ESTR,DA",SUJIT KUMAR MOHANTY,21-Nov-2025 05:20 PM,techsummary_539337.pdf (947.46 KB),1,2928831,ALOK KUMAR SETHY,22-May-2025 04:00 PM,Accepted-AOC,Work order and agreement completed,21-Nov-2025 05:23 PM,21-Nov-2025,"INR 1,720,213",90.0,SUJIT KUMAR MOHANTY,21-Nov-2025 05:23 PM,Baligundi.pdf (947.00 KB),Work order and agreement completed,AOC,1.0,ICICI BANK,15-May-2025 10:00 AM,23-May-2025 11:00 AM,15-May-2025 10:00 AM,22-May-2025 05:00 PM,15-May-2025 10:00 AM ,21-May-2025 05:00 PM ,15-May-2025 10:00 AM,22-May-2025 05:00 PM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar",BID NO-1280/2025-26 DT.09.05.2025,2025_OLIC_113371_16,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,EE LI DIVISION BHUBANESWAR,EE LI DIVISION BHUBANESWAR,1.0,Fee/PreQual/Technical/Finance,.pdf,PAPER COST EMD AND ALL OTHER DOCUMENTS AS PER DTCN,REVIVAL AND RE-ENERGISATION OF BALIGUNDI LIP UNDER BALIANTA BLOCK OF KHORDHA DISTRICT UNDER PLAN FUND 2024-25,REVIVAL AND RE-ENERGISATION OF BALIGUNDI LIP UNDER BALIANTA BLOCK OF KHORDHA DISTRICT UNDER PLAN FUND 2024-25,PLEASE REFER TENDER DOCUMENTS ,NA ,"18,10,560",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,BALIANTA,752055.0,NA ,NA ,NA ,EE LI DIVISION BHUBANESWAR,No ,No,"7,080",0.0,Nil,Nil,Yes,"18,106",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2928564,HAREKRUSHNA ROUT,22-May-2025 01:24 PM,Rejected-Technical,Rejected,21-Nov-2025 05:20 PM,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2927760,SHREE KISHAN ENTERPRISES,21-May-2025 07:15 PM,Rejected-Technical,Rejected,21-Nov-2025 05:20 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2927846,S.R CONSTRUCTIONS PROP-SUJATA RAY,21-May-2025 07:48 PM,Rejected-Technical,Rejected,21-Nov-2025 05:20 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
