Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
SE,Internal,DAOAE,Kumarmani Kishan,22-Aug-2025 05:06 PM,22-Aug-2025 05:10 PM,techsummary_549258.pdf (841.25 KB),Finance,All 10 nos,Kumarmani Kishan,22-Aug-2025 05:55 PM,finance_549258.pdf,BOQ Comparative Chart,12-Nov-2025,"INR 5,783,034",180.0,Ashirbad Panda,12-Nov-2025 04:39 PM,BPHUKTIDEUL.pdf (1331.00 KB),AOC,1,3041830,BHIKARI CHARAN PRADHAN,19-Aug-2025 07:48 PM,Rejected-Finance,OK,12-Nov-2025 04:36 PM,1.0,3039034.0,UMAKANTA SWAIN,INR,"5,783,034",Technical,All 10 nos.,Kumarmani Kishan,21-Aug-2025 11:38 AM,technical_549258.pdf,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-SAMBALPUR,2025_CERWI_116873_1,Online SBPR 01 of 25-26,20/4267/Construction of Block Public Health Unit (BPHU) Building at Naktideul under XV-FC in the district of Sambalpur for the year 2025-26,SE,Internal,DAOAE,Ashirbad Panda,12-Nov-2025 04:36 PM,finsummary_549258.pdf (193.27 KB),AOC,14-Aug-2025 06:00 PM,21-Aug-2025 11:00 AM,14-Aug-2025 06:00 PM,20-Aug-2025 05:00 PM,14-Aug-2025 06:00 PM ,19-Aug-2025 02:00 PM ,14-Aug-2025 06:00 PM,20-Aug-2025 05:00 PM,22-Aug-2025 05:10 PM,"68,030",Yes,fixed,,Nil,Nil,Divisional Officer,"RURAL WORKS DIVISION, SAMBALPUR",1.0,Fee/PreQual/Technical,.pdf,online proof copy of tender paper cost EMD GSTIN PAN RC Affidavit etc.,20/4267/Construction of Block Public Health Unit (BPHU) Building at Naktideul under XV-FC in the district of Sambalpur for the year 2025-26,20/4267/Construction of Block Public Health Unit (BPHU) Building at Naktideul under XV-FC in the district of Sambalpur for the year 2025-26,NA ,NA ,"68,02,769",Civil Works - Buildings,NA ,Tender,90.0,180.0,Sambalpur,768001.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, SAMBALPUR",No ,No,1.0,ICICI BANK,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-SAMBALPUR,Online SBPR 01 of 25-26,2025_CERWI_116873_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,2,3042347,CHITTA RANJAN GARNAYAK,20-Aug-2025 12:51 PM,Rejected-Finance,OK,12-Nov-2025 04:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3,3042096,DINESH PRADHAN,20-Aug-2025 09:03 AM,Rejected-Finance,OK,12-Nov-2025 04:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,4,3041473,LABA MEHER,20-Aug-2025 01:47 PM,Rejected-Finance,OK,12-Nov-2025 04:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,5,3041735,Muktar Khan,20-Aug-2025 12:09 PM,Rejected-Finance,OK,12-Nov-2025 04:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,6,3040985,PURUSOTTAM PRADHAN,19-Aug-2025 04:31 PM,Rejected-Finance,OK,12-Nov-2025 04:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,7,3042346,SAHIL KUMAR RAY,20-Aug-2025 01:23 PM,Rejected-Finance,OK,12-Nov-2025 04:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,8,3042252,SUSANTA KUMAR BEHERA,20-Aug-2025 11:53 AM,Rejected-Finance,OK,12-Nov-2025 04:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,9,3039197,SUSHIL KUMAR GARNAIK,19-Aug-2025 12:22 PM,Rejected-Finance,OK,12-Nov-2025 04:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,10,3039034,UMAKANTA SWAIN,20-Aug-2025 02:53 PM,Accepted-AOC,AOC,12-Nov-2025 04:39 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
