Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Tender Document,1.0,ICICI BANK,"2,87,269",No,fixed,,Nil,Nil,Selection and appointment of Level-II Transport Contractor for Angul Block for the biennial 2025-27 of Angul District.,Selection and appointment of level-II contractor for transportation of food grains from Rice Receiving Centre (RRC) to Retail Centre (FPS) of Angul Block of Angul District,Please refer Tender documents. ,NA ,"57,45,377",Handling and Transportation,Transportation ,Tender,180.0,576.0,Angul,759122.0,"O/O CSO-cum-DM, OSCSC Ltd, Angul  ","O/o CSO-cum-DM, OSCSC ltd, Angul, Near Rotary Public School Angul  ",30-Jun-2025 04:00 PM ,Collectorate Angul,No ,No,"CSO-cum-District Manager, OSCSC Ltd, Angul","O/o CSO-cum-DM, OSCSC ltd, Angul, Near Rotary Public School Angul",26-Jun-2025 11:00 AM,15-Jul-2025 11:00 AM,26-Jun-2025 11:00 AM,11-Jul-2025 05:30 PM,NA ,NA ,26-Jun-2025 11:00 AM,11-Jul-2025 05:30 PM,22-Jul-2025 11:00 AM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Angul,2427.0,2025_OSCSC_114850_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"5,900",0.0,Nil,Nil,No,AOC,1,2990597,KARUNAKAR PRADHAN,10-Jul-2025 09:29 PM,Rejected-Finance,"He has quoted highest percentage of ASOR, hence rejected",27-Jul-2025 12:12 PM,15-Nov-2025,INR 1.419,502.0,Srinivas Sahu,15-Nov-2025 01:14 PM,angul.pdf (191.00 KB),Value of Contract of Selection and appointment of Level-II Transport Contractor for Angul Block for the biennial 2025-27 of Angul District.,Finance,"Total three numbers of tenderers have been qualified for price bid and their BOQ (rate quoted) are downloaded , received in the presence of DLTC members , tenderers / representatives",Ashok Kumar Bag,27-Jul-2025 11:20 AM,finance_544387.pdf,BOQ Comparative Chart,"Collector and District Magistrate, Angul",External,"DSWO Angul,/ DLO Angul,/ RTO Angul",Srinivas Sahu,19-Jul-2025 12:08 PM,22-Jul-2025 11:00 AM,techsummary_544387.pdf (3958.29 KB),Collector and District Magistrate Angul,Internal,DLO Angul / DSWO Angul / RTO Angul,Ashok Kumar Bag,27-Jul-2025 12:12 PM,finsummary_544387.pdf (16475.73 KB),Technical,Three nos of bidders have applied and participated in the Technical Bid for Level-II Transport Contractor for Angul Block and their scanned documents have been downloaded and received in the presence of DLTC Members and Tenderers / Representative,Srinivas Sahu,19-Jul-2025 12:05 PM,technical_544387.pdf,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Angul,2025_OSCSC_114850_1,2427.0,Selection and appointment of Level-II Transport Contractor for Angul Block for the biennial 2025-27 of Angul District.,1.0,2991090.0,SUDHIR RANJAN SAHU,INR,50.13,AOC
,,.pdf,NIT,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2991066,Ladukeswar Agarwalla,10-Jul-2025 09:13 PM,Rejected-Finance,"He has quoted highest percentage of ASOR, hence rejected",27-Jul-2025 12:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2991090,SUDHIR RANJAN SAHU,10-Jul-2025 09:06 PM,Accepted-AOC,Awarded,15-Nov-2025 01:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
