S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,"10,000",0.0,Nil,Nil,Yes,Construction of new 50 Seated PSH Building at Kotagarh PSH under Kotagarh Block,Construction of new 50 Seated PSH Building at Kotagarh PSH under Kotagarh Block,Please refer Tender documents. ,NA ,,Civil Works - Buildings,NA ,Tender,270.0,270.0,Kotagarh PSH under Kotagarh Block,762103.0,NA ,NA ,NA ,PA ITDA BALLIGUDA,No ,No,"1,20,164",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,DETAIL TENDER CALL NOTICE,PA ITDA BALLIGUDA,PA ITDA BALLIGUDA,09-May-2025 05:30 PM,29-May-2025 11:00 AM,09-May-2025 05:30 PM,28-May-2025 05:00 PM,NA ,NA ,09-May-2025 05:30 PM,28-May-2025 05:00 PM,04-Jul-2025 04:55 PM,ST and SC Development Deptt||ITDA Baliguda,PA (ITDA)-BLG-1/25-26,2025_STSCD_113293_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Change of Date,Date,,AOC,1,2921304,BABAMANI SAHU,25-May-2025 03:29 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Sri Rameswar Panigrahy came as the winner,03-Nov-2025 01:01 PM,03-Nov-2025,"INR 12,016,421.77",270.0,Sudarsan Behera,03-Nov-2025 02:02 PM,1799.pdf (327.00 KB),it was put into lottery in presence of the bidders where Sri Rameswar Panigrahy came as the winner,Finance,Total five bidders,Sudarsan Behera,31-Oct-2025 12:45 PM,finance_539064.pdf,BOQ Comparative Chart,PA ITDA Balliguda,Internal,AEE ITDA Balliguda,Sudarsan Behera,04-Jul-2025 04:49 PM,04-Jul-2025 04:55 PM,techsummary_539064.pdf (210.56 KB),PA ITDA BALLIGUDA,Internal,AEE ITDA BALLIGUDA,Sudarsan Behera,03-Nov-2025 01:01 PM,finsummary_539064.pdf (210.56 KB),ST and SC Development Deptt||ITDA Baliguda,2025_STSCD_113293_8,PA (ITDA)-BLG-1/25-26,Construction of new 50 Seated PSH Building at Kotagarh PSH under Kotagarh Block,Technical,Total Six Bidders,Sudarsan Behera,04-Jul-2025 03:55 PM,technical_539064.pdf,1.0,2929020.0,RAMESWAR PANIGRAHI,INR,"10,215,160.15",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bills of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2936770,JAYABARDHAN PATRA,28-May-2025 11:53 AM,Rejected-Technical,No Experience,04-Jul-2025 04:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2929020,RAMESWAR PANIGRAHI,22-May-2025 06:11 PM,Accepted-AOC,it was put into lottery in presence of the bidders where Sri Rameswar Panigrahy came as the winner,03-Nov-2025 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2917948,Sanjay Kumar Panda,24-May-2025 12:53 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Sri Rameswar Panigrahy came as the winner,03-Nov-2025 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2923002,SHASHIRAM MANGARAJ,18-May-2025 02:08 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Sri Rameswar Panigrahy came as the winner,03-Nov-2025 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2930943,UMA KANTA NAIK,24-May-2025 03:57 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Sri Rameswar Panigrahy came as the winner,03-Nov-2025 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
