S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
1.0,3098284.0,Ashok Kumar Nayak,24-Sep-2025 12:25 PM,Rejected-Finance,due to l2,29-Nov-2025 11:21 AM,Municipal Bodies||Vyasanagar Municipality,2025_ORULB_117995_73,2/VNM/2025-26,Repair and restoration of road with drain in Chorda village in ward no 14,1.0,3098508.0,M/S BIJAYA KUMAR MOHANTY,INR,"339,049.95",29-Nov-2025,"INR 339,049.95",45.0,Manas Ranjan Sahoo,29-Nov-2025 11:28 AM,wok.pdf (288.00 KB),due to L1,Finance,ok,Manas Ranjan Sahoo,29-Nov-2025 11:11 AM,,BOQ Comparative Chart,Eo,Internal,"Me, Je, Accountant",Manas Ranjan Sahoo,29-Nov-2025 11:21 AM,finsummary_552440.pdf (407.65 KB),Eo,Internal,"Me, Je, Accountant",Manas Ranjan Sahoo,29-Nov-2025 11:15 AM,techsummary_552440.pdf (407.65 KB),AOC,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"2,000",0.0,Nil,Nil,No,Repair and restoration of road with drain in Chorda village in ward no 14,Repair and restoration of road with drain in Chorda village in ward no 14,Please refer Tender documents. ,NA ,"3,39,053",Civil Works - Others,NA ,Tender,45.0,45.0,VYASANAGAR MUNICIPALITY,755019.0,NA ,NA ,NA ,EXECUTIVE OFFICER CHAMMBER VYASANAGAR MUNICIPALITY,No ,No,Municipal Bodies||Vyasanagar Municipality,2/VNM/2025-26,2025_ORULB_117995_73,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,15-Sep-2025 10:00 AM,03-Oct-2025 11:00 AM,15-Sep-2025 10:00 AM,26-Sep-2025 05:00 PM,NA ,NA ,15-Sep-2025 10:00 AM,26-Sep-2025 05:00 PM,"3,400",Yes,fixed,,Nil,Nil,EXECUTIVE OFFICER,vyasanagar Municipality,AOC
2.0,3098508.0,M/S BIJAYA KUMAR MOHANTY,24-Sep-2025 01:23 PM,Accepted-AOC,due to L1,29-Nov-2025 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,.pdf,NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
