EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"1,61,100",Yes,fixed,,Nil,Nil,"Sub-Collector -Cum- Chairman, R.M.C Bhadrak","Sub-Collector -Cum- Chairman,e,R.M.C Bhadrak",28-May-2025 11:00 AM,13-Jun-2025 11:00 AM,28-May-2025 11:00 AM,12-Jun-2025 05:00 PM,NA ,NA ,28-May-2025 11:00 AM,12-Jun-2025 05:00 PM,02-Jul-2025 03:30 PM,Odisha State Agricultural Marketing Board||RMC Bhadrak,BID IDENTIFICATION NO. 02 /RMC/Bhadrak/2024-2025,2025_OSAMB_113879_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,"Licence,Pan,Gst,Affidavit,Work Exp,Turnover,and other Documents as per DTCN",Construction of 40 Nos. Shop Cum Godown At Anandabazar Under RMC Bhadrak. (Block-01 to Block-04),Construction of 40 Nos. Shop Cum Godown At Anandabazar Under RMC Bhadrak. (Block-01 to Block-04),Please refer Tender documents. ,NA ,"1,61,04,768",Civil Works - Others,NA ,Tender,90.0,280.0,Bhadrak,756100.0,NA ,NA ,NA ,"OFFICE OF THE REGULATED MARKET COMMITTEE,BHADRAK",No ,No,"10,000",Nil,Nil,No,1,ICICI BANK,AOC,1,2960085,Bhimsen Mallik,12-Jun-2025 10:30 AM,Rejected-AOC,Rejected,17-Nov-2025 05:35 PM,13-Nov-2025,"INR 16,104,768.53",280.0,Sourav Chakrabarty,17-Nov-2025 05:35 PM,Prakash_02.pdf (734.00 KB),Tender Awarded,Sourav Chakrabarty,Internal,Details attached below,Mrutyunjay Panda,02-Jul-2025 01:12 PM,02-Jul-2025 03:30 PM,techsummary_541212.pdf (1824.56 KB),Finance,Technical bid opening,Sourav Chakrabarty,13-Nov-2025 04:20 PM,finance_541212.pdf,BOQ Comparative Chart,Odisha State Agricultural Marketing Board||RMC Bhadrak,2025_OSAMB_113879_4,BID IDENTIFICATION NO. 02 /RMC/Bhadrak/2024-2025,Construction of 40 Nos. Shop Cum Godown At Anandabazar Under RMC Bhadrak. (Block-01 to Block-04),Technical,Technical bid opening,Mrutyunjay Panda,02-Jul-2025 01:04 PM,technical_541212.pdf,Sourav Chakrabarty,Internal,Details attached Below,Sourav Chakrabarty,13-Nov-2025 04:25 PM,finsummary_541212.pdf (734.19 KB),1.0,2958264.0,PRAKASH KUMAR PANDA,INR,"13,690,663.73",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC,2,2958264,PRAKASH KUMAR PANDA,12-Jun-2025 03:39 PM,Accepted-AOC,1st lowest amount,17-Nov-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
