Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
S.E R AND B KHORDHA,Internal,"Estimator, DAO",Shibalal Sahoo,09-Sep-2025 01:23 PM,techsummary_549910.pdf (204.32 KB),30-Oct-2025,"INR 4,136,981",120.0,Shibalal Sahoo,10-Nov-2025 05:09 PM,557.pdf (492.00 KB),Agrt. done,1,3054526,AYUSH POWER INFRASTRUCTURE,29-Aug-2025 02:07 PM,Rejected-Finance,L2 bidder,16-Sep-2025 04:23 PM,Finance,5 nos bidder are admitted,Ch Akshaya Kumar Subudhi,30-Aug-2025 01:27 PM,,BOQ Comparative Chart,1.0,3054763.0,M/s BASANTI ELECTRICALS AND CONSTRUCTION,INR,"4,136,981",EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB DIVN KHURDA,2025_EICCL_117058_1,TCN-19-25-26,Shifting of Electrical 11KV and LT Line due to the Widening and Strengthening of Road Prayagi to Krushnaprasad from 0/0 Km to 23/400 Km in the Dist of Puri under State Plan,S.E Khordha R and B Division,Internal,"Estimator, DAO",Shibalal Sahoo,16-Sep-2025 04:23 PM,finsummary_549910.pdf (1816.59 KB),AOC,EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB DIVN KHURDA,TCN-19-25-26,2025_EICCL_117058_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,20-Aug-2025 11:00 AM,30-Aug-2025 11:30 AM,20-Aug-2025 11:00 AM,29-Aug-2025 05:00 PM,NA ,NA ,20-Aug-2025 11:00 AM,29-Aug-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online proof copy Tender cost, EMD, GSTIN, PAN, Contractor RC and Affidavit, Other Documents DTCN","6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,Shifting of Electrical 11KV and LT Line due to the Widening and Strengthening of Road Prayagi to Krushnaprasad from 0/0 Km to 23/400 Km in the Dist of Puri under State Plan,Shifting of Electrical 11KV and LT Line due to the Widening and Strengthening of Road Prayagi to Krushnaprasad from 0/0 Km to 23/400 Km in the Dist of Puri under State Plan,Please refer Tender documents. ,NA ,"48,66,464",Electrical Works,NA ,Tender,90.0,120.0,Khordha,752055.0,NA ,NA ,NA ,O/O SE RANDB KHURDA,No ,No,SE RANDB KHURDA,"O/o the SUPERINTENDING Engineer R and B Division, Khurda","48,700",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,2,3054763,M/s BASANTI ELECTRICALS AND CONSTRUCTION,29-Aug-2025 02:58 PM,Accepted-AOC,Successful in transparent lottery,10-Nov-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,3053831,M/S JAY MAA TARINI ELECTRICAL AND CONSTRUCTION,29-Aug-2025 11:11 AM,Rejected-Technical,Rejected for due to non submission of schedule-E,09-Sep-2025 01:23 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3050452,M/S. M.C.C. ASSOCIATES,26-Aug-2025 06:22 PM,Rejected-AOC,Not Successful in transparent lottery,10-Nov-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3054121,SITARAM INFRA AND ENERGY PVT LTD,29-Aug-2025 12:15 PM,Rejected-AOC,Not Successful in transparent lottery,10-Nov-2025 05:09 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
