Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
600.0,0.0,Nil,Nil,No,19-May-2025 11:00 AM,09-Jun-2025 11:00 AM,19-May-2025 11:00 AM,06-Jun-2025 05:00 PM,19-May-2025 11:00 AM ,06-Jun-2025 01:00 PM ,19-May-2025 11:00 AM,06-Jun-2025 05:00 PM,1.0,ICICI BANK,Construction of internal CC Road at Daily Market Area in W.No.04under NAC Barpali,Construction of internal CC Road at Daily Market Area in W.No.04under NAC Barpali,Please refer Tender documents. ,NA ,"1,63,921",Civil Works - Others,NA ,Tender,90.0,60.0,Barpali,768029.0,NA ,NA ,NA ,"Office of the E.O, NAC Barpali",No ,No,"1,639",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online Copy of Paper Cost and EMD, Valid (R.C, PAN, GSTN), Affidavit, No Relation Certificate etc.",Municipal Bodies||Barpali NAC,EOBRP/01/2025-26,2025_ORULB_113593_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Officer, NAC Barpali","Office of the E.O, NAC Barpali At-Gandhi Chowk, Po-Barpali, Dist.-Barpali",1.0,Extension of Date,Date,,AOC,Chairperson,Internal,"Executive Officer, Municipal Engineer, Sub-Treasury Officer, Addl. Tahasildar",Bhuban Kumar Satpathy,09-Sep-2025 09:05 AM,finsummary_540134.pdf (307.04 KB),Municipal Bodies||Barpali NAC,2025_ORULB_113593_8,EOBRP/01/2025-26,Construction of internal CC Road at Daily Market Area in W.No.04under NAC Barpali,1.0,2936484.0,JITEN SUNA,INR,"139,348.3",Finance,5 Nos of Bidder have Participated,Kailash Urmu,16-Jul-2025 08:35 AM,,BOQ Comparative Chart,10-Oct-2025,"INR 163,919.89",60.0,Bhuban Kumar Satpathy,08-Nov-2025 11:11 PM,AOC8.pdf (456.00 KB),Work Order Has been issued to Jiten Suna,1,2954339,BANDITA TRIPATHY,06-Jun-2025 01:28 PM,Rejected-AOC,Other than L1,08-Nov-2025 11:11 PM,Chairperson,Internal,"Executive Officer, Municipal Engineer, Sub-Treasury Officer, Addl. Tahasildar",Bhuban Kumar Satpathy,09-Sep-2025 07:36 AM,techsummary_540134.pdf (315.90 KB),AOC
,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2937294,GURU MEHER,04-Jun-2025 11:25 AM,Rejected-Finance,Other than L1,09-Sep-2025 09:05 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2936484,JITEN SUNA,05-Jun-2025 01:57 PM,Accepted-AOC,1st Lowest,08-Nov-2025 11:11 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2934936,REENA SAHU,27-May-2025 03:57 PM,Rejected-Finance,Other than L1,09-Sep-2025 09:05 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2953505,SHAIKH SAFIQUE,05-Jun-2025 09:07 PM,Rejected-Finance,Other than L1,09-Sep-2025 09:05 AM,,,,,,,AOC
