Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,Technical Bids,"6,000",0.0,Nil,Nil,No,Construction of 1 No Addl classroom at Tellapali SS under Phiringia Block,Construction of 1 No Addl classroom at Tellapali SS under Phiringia Block,Please refer Tender documents. ,NA ,"10,34,230",Civil Works - Buildings,NA ,Tender,90.0,180.0,"ITDA , PHULBANI",762001.0,NA ,NA ,NA ,ITDA PHULBANI,No ,No,"PA ITDA , PHULBANI",ITDA PHULBANI,06-Sep-2025 10:00 AM,16-Sep-2025 10:00 AM,06-Sep-2025 10:00 AM,15-Sep-2025 05:00 PM,NA ,NA ,06-Sep-2025 10:00 AM,15-Sep-2025 05:00 PM,"10,342",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"ST and SC Development Deptt||ITDA, Phulbani",PAITDA PLB_02 of 2025-26,2025_STSCD_117619_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,"PA ITDA, PHULBANI",Internal,Members of ITDA Phulbani,Gadardhar Patra,20-Sep-2025 05:56 PM,techsummary_551556.pdf (583.92 KB),"PA ITDA, PHULBANI",Internal,"PA ITDA, PHULBANI",Gadardhar Patra,26-Nov-2025 05:01 PM,finsummary_551556.pdf (649.13 KB),Finance,All Bidders are Admitted,Jaya Prakash Jena,16-Sep-2025 03:44 PM,,BOQ Comparative Chart,1,3070955,ALOK KUMAR NAYAK,12-Sep-2025 11:41 AM,Rejected-Finance,Not Selected in Lottery,26-Nov-2025 05:01 PM,"ST and SC Development Deptt||ITDA, Phulbani",2025_STSCD_117619_14,PAITDA PLB_02 of 2025-26,Construction of 1 No Addl classroom at Tellapali SS under Phiringia Block,1.0,3077855.0,MANOJ KUMAR DHAL,INR,"1,046,247",26-Nov-2025,"INR 1,046,247",180.0,Gadardhar Patra,26-Nov-2025 05:06 PM,work14.pdf (356.00 KB),AOC
,,.xls,Financial bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,3076965,BINATI DIGAL,11-Sep-2025 09:52 PM,Rejected-Finance,Not Selected in Lottery,26-Nov-2025 05:01 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,3077855,MANOJ KUMAR DHAL,12-Sep-2025 06:54 PM,Accepted-AOC,Awarded the work in Lottery,26-Nov-2025 05:07 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,3079491,Purna Behera,14-Sep-2025 01:27 PM,Rejected-Finance,Not Selected in Lottery,26-Nov-2025 05:01 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,3080506,SANTOSH KUMAR GOUDA,15-Sep-2025 10:44 AM,Rejected-Finance,Not Selected in Lottery,26-Nov-2025 05:01 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,3077915,Tapan Kumar Das,12-Sep-2025 05:59 PM,Rejected-Finance,Not Selected in Lottery,26-Nov-2025 05:01 PM,,,,,,,,,,,,,,,,AOC
