Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
PWS to Village Balaakrushnapur in Purusottampur Block,PWS to Village Balaakrushnapur in Purusottampur Block,Technical Evaluation ,NA ,,Civil Works - Water Works,Drinking Water ,Tender,90.0,90.0,PWS to Village Balaakrushnapur in Purusottampur Bl,761126.0,NA ,NA ,NA ,EE RWSS Division Bhanjanagar,No ,No,Rural Water Supply and Sanitation||RWSS Circle Berhampur||RWSS Division Bhanjanagar,EE RWSS BNJ 15 of 2021-22,2021_RWSS_69083_7,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,11-Jun-2021 04:00 PM,22-Jun-2021 11:00 AM,11-Jun-2021 04:00 PM,21-Jun-2021 05:00 PM,11-Jun-2021 04:00 PM ,19-Jun-2021 05:00 PM ,11-Jun-2021 04:00 PM,21-Jun-2021 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,Valid Cont License PAN GSTTIN EMD Bid Cost Expr Certificate Contact Number eMail ID and asper DTCN,1.0,ICICI BANK,EE RWSS Division Bhanjanagar,EE RWSS Division Bhanjanagar,"6,000",0.0,Nil,Nil,No,"17,000",Yes,fixed,,Nil,Nil,AOC,1.0,1572708.0,Dillip Kumar Choudhury,INR,"1,525,403",23-Nov-2025,"INR 1,525,403",90.0,Nihar Ranjan Swain,23-Nov-2025 12:26 PM,BalakrushnapurWO.pdf (329.00 KB),Sri Dilip Kumar Choudhuri has awarded the work,EE RWSS Divn Bhanjanagar,Internal,,Nihar Ranjan Swain,23-Nov-2025 12:22 PM,finsummary_357165.pdf (237.58 KB),Rural Water Supply and Sanitation||RWSS Circle Berhampur||RWSS Division Bhanjanagar,2021_RWSS_69083_7,EE RWSS BNJ 15 of 2021-22,PWS to Village Balaakrushnapur in Purusottampur Block,1,1573034,ARUN KUMAR GOUDA,21-Jun-2021 04:43 PM,Rejected-AOC,3rd Lowest,23-Nov-2025 12:26 PM,EE RWSS Divin Bhanjanagar,Internal,,Nihar Ranjan Swain,23-Nov-2025 12:19 PM,techsummary_357165.pdf (237.58 KB),Finance,Three bidders have participated in the tender,Saroj Kumar Kar,22-Jun-2021 04:15 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2,1572708,Dillip Kumar Choudhury,21-Jun-2021 02:44 PM,Accepted-AOC,1st Lowest,23-Nov-2025 12:26 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,3,1572342,G.Pradeep Kumar Patro,21-Jun-2021 03:33 PM,Rejected-AOC,2nd Lowest,23-Nov-2025 12:26 PM,,,,,,,,,,,,,AOC
