Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Executive Engineer,Internal,Asst. Executive Engineer,Subas Chandra Sahoo,04-Nov-2025 02:16 PM,techsummary_419657.pdf (413.04 KB),Municipal Bodies||Cuttack Municipal Corporation,2022_ORULB_83890_3,MC(CMC)CTC_Div-I_No13/2022-23,Development of reclaimed land at Dhabaleswar Patha (Relocation site) in Ward No. 3. for Rehabilitation and resettlement of slum dwellers affected by the redevelopment of Ring Road expansion at Cuttack (1st Phase),1.0,2017596.0,ABHIJIT SWAIN,INR,"3,570,651",1,2017596,ABHIJIT SWAIN,17-Dec-2022 02:03 PM,Accepted-AOC,Accepted,04-Nov-2025 02:26 PM,04-Nov-2025,"INR 3,570,651",60.0,Subas Chandra Sahoo,04-Nov-2025 02:25 PM,2022_ORULB_83890_3.pdf (413.00 KB),Work Order,Finance,Seven bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Nanda Kishor Pal,22-Dec-2022 11:54 AM,finance_419657.pdf,BOQ Comparative Chart,Executive Engineer,Internal,Asst. Executive Engineer,Subas Chandra Sahoo,04-Nov-2025 02:19 PM,finsummary_419657.pdf (413.04 KB),AOC,0.0,No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST, PAN, EPF REGISTRATION AND GST-IN CERTIFICATE OTHER DOCUMENTS AS PER DTCN.",06-Dec-2022 05:00 PM,21-Dec-2022 11:00 AM,06-Dec-2022 05:00 PM,17-Dec-2022 05:00 PM,06-Dec-2022 05:00 PM ,17-Dec-2022 05:00 PM ,06-Dec-2022 05:00 PM,17-Dec-2022 05:00 PM,"Executive Engineer,Div-I","At Bikash Bhawan, Jagannathlane Badambadi, Dist Cuttack, Pin-753012",Development of reclaimed land at Dhabaleswar Patha (Relocation site) in Ward No. 3. for Rehabilitation and resettlement of slum dwellers affected by the redevelopment of Ring Road expansion at Cuttack (1st Phase),Development of reclaimed land at Dhabaleswar Patha (Relocation site) in Ward No. 3. for Rehabilitation and resettlement of slum dwellers affected by the redevelopment of Ring Road expansion at Cuttack (1st Phase),Please refer Tender documents. ,NA ,"42,00,300",Civil Works - Others,NA ,Tender,90.0,60.0,CMC,753012.0,NA ,NA ,NA ,"At Bikash Bhawan, Jagannathlane",No ,No,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-I_No13/2022-23,2022_ORULB_83890_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"7,080",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,2017573,BHAJAGOBINDA DAS,17-Dec-2022 04:38 PM,Rejected-AOC,Rejected,04-Nov-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,AOC
,,,,,,,,,,,,,,,3,2017412,BISWAJIT BEHERA,17-Dec-2022 01:02 PM,Rejected-AOC,Rejected,04-Nov-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,2015106,DURGA PRASAD SAHOO,15-Dec-2022 04:55 PM,Rejected-AOC,Rejected,04-Nov-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,2017729,LOKANATH BEHERA,17-Dec-2022 03:08 PM,Rejected-AOC,Rejected,04-Nov-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,2017459,Sangram keshori Ray,17-Dec-2022 01:36 PM,Rejected-AOC,Rejected,04-Nov-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,2017620,URMILA BEHERA (S.C),17-Dec-2022 03:01 PM,Rejected-AOC,Rejected,04-Nov-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
