S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,REVIVAL AND RE-ENERGISATION OF KALARAJHAR-I LIP UNDER BEGUNIA BLOCK OF KHORDHA DISTRICT UNDER PLAN FUND 2024-25,REVIVAL AND RE-ENERGISATION OF KALARAJHAR-I LIP UNDER BEGUNIA BLOCK OF KHORDHA DISTRICT UNDER PLAN FUND 2024-25,PLEASE REFER TENDER DOCUMENTS ,NA ,"5,95,433",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,BEGUNIA,752055.0,NA ,NA ,NA ,EE LI DIVISION BHUBANESWAR,No ,No,EE LI DIVISION BHUBANESWAR,EE LI DIVISION BHUBANESWAR,"4,720",0.0,Nil,Nil,Yes,1.0,Fee/PreQual/Technical/Finance,.pdf,PAPER COST EMD AND ALL OTHER DOCUMENTS AS PER DTCN,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar",BID NO-1280/2025-26 DT.09.05.2025,2025_OLIC_113371_22,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"5,954",Yes,percentage,1.0%,Nil,Nil,15-May-2025 10:00 AM,23-May-2025 11:00 AM,15-May-2025 10:00 AM,22-May-2025 05:00 PM,15-May-2025 10:00 AM ,21-May-2025 05:00 PM ,15-May-2025 10:00 AM,22-May-2025 05:00 PM,AOC,1,2925690,AGRAWALLA POWER INFRASTRUCTURE,22-May-2025 11:05 AM,Rejected-Technical,Rejected,21-Nov-2025 05:50 PM,21-Nov-2025,"INR 595,433",90.0,SUJIT KUMAR MOHANTY,21-Nov-2025 05:53 PM,kalarajhar.pdf (1121.00 KB),Work order and agreement completed,Sujit Kumar Mohanty,Internal,"EE,ESTR,DA",SUJIT KUMAR MOHANTY,21-Nov-2025 05:50 PM,techsummary_539352.pdf (1120.62 KB),Sujit Kumar Mohanty,Internal,"EE,ESTR,DA",SUJIT KUMAR MOHANTY,21-Nov-2025 05:51 PM,finsummary_539352.pdf (1120.62 KB),"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar",2025_OLIC_113371_22,BID NO-1280/2025-26 DT.09.05.2025,REVIVAL AND RE-ENERGISATION OF KALARAJHAR-I LIP UNDER BEGUNIA BLOCK OF KHORDHA DISTRICT UNDER PLAN FUND 2024-25,1.0,2928567.0,JITENDRA SARANGI,INR,"595,433",Finance,TENDER OPENED,SUJIT KUMAR MOHANTY,23-May-2025 03:44 PM,finance_539352.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2928567,JITENDRA SARANGI,22-May-2025 01:24 PM,Accepted-AOC,Work order and agreement completed,21-Nov-2025 05:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2928284,SHREE KISHAN ENTERPRISES,22-May-2025 12:50 PM,Rejected-Technical,Rejected,21-Nov-2025 05:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2927881,S.R CONSTRUCTIONS PROP-SUJATA RAY,21-May-2025 08:19 PM,Rejected-Technical,Rejected,21-Nov-2025 05:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2927353,SUKANTA KUMAR SAHOO,21-May-2025 04:13 PM,Rejected-Technical,Rejected,21-Nov-2025 05:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
