S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,14-Aug-2025 11:30 AM,26-Aug-2025 11:30 AM,14-Aug-2025 11:30 AM,25-Aug-2025 05:30 PM,NA ,NA ,14-Aug-2025 11:30 AM,25-Aug-2025 05:30 PM,"6,000",0.0,Nil,Nil,No,Shifting of 11KV and LT Line for improvement and widening of Road from Sai Temple square to Jagannath Temple Square and infront of HIG1 to VIIM123 FR Block 7 to 67,Shifting of 11KV and LT Line for improvement and widening of Road from Sai Temple square to Jagannath Temple Square and infront of HIG1 to VIIM123 FR Block 7 to 67,Pl refer DTCN20 ,NA ,"32,63,507",Electrical Works,Shifting of 11KV ,Tender,90.0,30.0,Bhubaneswar,751001.0,NA ,NA ,NA ,O.O.S.E.BBSR RandB Divn No.3,No ,No,"32,635",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"On line proof copy of Tender cost and EMD, GSTIN, PAN, RC and Affidavit as per DTCN",EIC-CIVIL||SERNB-CIRCLE-CENTRAL||EERNB-DIVN-III-BBSR,eTCN-20 of 2025-26,2025_EICCL_116833_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,S.E.BBSR RandB Divn No.3 Bhubaneswar,Infront of Nirman Soudha Unit 5 Bhubaneswar Dist Khrodha Odisha,AOC,Sri N.K.Ghadai S.E.,Internal,Sri S.K.Mishra Sr.D.A.O M.Rath AE Estimator,Narendra Kumar Ghadei,14-Nov-2025 12:46 PM,finsummary_549176.pdf (1382.57 KB),EIC-CIVIL||SERNB-CIRCLE-CENTRAL||EERNB-DIVN-III-BBSR,2025_EICCL_116833_1,eTCN-20 of 2025-26,Shifting of 11KV and LT Line for improvement and widening of Road from Sai Temple square to Jagannath Temple Square and infront of HIG1 to VIIM123 FR Block 7 to 67,1.0,3047788.0,M/S KALINGA ELECTRICAL CONSTRUCTION CORPORATION,INR,"2,774,307",Finance,Received,Narendra Kumar Ghadei,14-Nov-2025 12:42 PM,,BOQ Comparative Chart,1,3048313,AYUSH POWER INFRASTRUCTURE,25-Aug-2025 03:45 PM,Rejected-Finance,Disqualified through transparent lottery,14-Nov-2025 12:46 PM,14-Nov-2025,"INR 2,774,307",30.0,Narendra Kumar Ghadei,14-Nov-2025 12:48 PM,11kvKalingaElect.pdf (1383.00 KB),Work awarded,Sri N.K.Ghadai S.E.,Internal,Sri S.K.Mishra Sr.D.A.O M.Rath AE Estimator,Narendra Kumar Ghadei,14-Nov-2025 12:43 PM,techsummary_549176.pdf (1382.57 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ20,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3041733,MANGALA PRASANNA NAYAK,22-Aug-2025 01:02 PM,Rejected-Finance,Disqualified through transparent lottery,14-Nov-2025 12:46 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3047788,M/S KALINGA ELECTRICAL CONSTRUCTION CORPORATION,25-Aug-2025 01:12 PM,Accepted-AOC,Awarded through transparent lottery,14-Nov-2025 12:48 PM,,,,,,,,,,,,,,AOC
