S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,3078589.0,RAMACHANDRA SAMANTA SINGHAR,13-Sep-2025 10:36 PM,Accepted-AOC,QUALIFIED BIDDER,15-Nov-2025 05:55 PM,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_117544_18,11/OPHWC/2025-26,"Constn. of 6 nos. F type Qtrs. at Orkel PS, Malkangiri",1.0,3078589.0,RAMACHANDRA SAMANTA SINGHAR,INR,"13,873,021",15-Nov-2025,"INR 13,873,021",365.0,Bikram Keshari Malla,15-Nov-2025 05:55 PM,ORKEL.pdf (76.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 13.11.2025,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,ANANDA CHANDRA PANDA,22-Oct-2025 07:20 PM,23-Oct-2025 10:30 AM,techsummary_551031.pdf (305.41 KB),Finance,Financial bid opened,MONALISHA PADHY,23-Oct-2025 11:05 AM,,BOQ Comparative Chart,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,15-Nov-2025 05:51 PM,finsummary_551031.pdf (375.38 KB),Technical,2 Nos. of bidders have been participated,MONALISHA PADHY,17-Sep-2025 03:30 PM,,AOC,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",02-Sep-2025 05:00 PM,17-Sep-2025 10:30 AM,02-Sep-2025 05:00 PM,16-Sep-2025 05:00 PM,NA ,NA ,02-Sep-2025 05:00 PM,16-Sep-2025 05:00 PM,23-Oct-2025 10:30 AM,1.0,ICICI BANK,"Constn. of 6 nos. F type Qtrs. at Orkel PS, Malkangiri",Building Work,Please refer Tender documents. ,NA ,"1,63,19,282",Civil Works - Buildings,NA ,Tender,90.0,365.0,Malkangiri,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"11,800",0.0,Nil,Nil,No,Orissa State Police Housing and Welfare Corporation Ltd,11/OPHWC/2025-26,2025_OSPHW_117544_18,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"1,63,200",Yes,fixed,,Nil,Nil,AOC
2.0,3079129.0,SRI SANJAY SARKAR,16-Sep-2025 03:09 PM,Rejected-Finance,DUE TO L2 BIDDER,15-Nov-2025 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Other Document as per DTCN,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
