Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
,,,,,,,,,,,,11,2896975,BISMAY KUMAR MALLA,27-Apr-2025 07:12 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,12,2900213,BISWAJIT MOHARANA,29-Apr-2025 02:03 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,13,2888383,BISWAJIT NAYAK,20-Apr-2025 10:43 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,14,2898869,BRAJAKISHORE DAS,29-Apr-2025 09:50 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,15,2898647,CHANDAN KUMAR BEHERA,28-Apr-2025 06:39 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,16,2899260,CHANDRAKANT RAY,29-Apr-2025 06:46 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,17,2900306,CHITRASEN DAS,29-Apr-2025 02:22 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,18,2899302,DEBASISH MOHANTY,29-Apr-2025 09:11 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,19,2900139,DURGABATI PRADHAN,29-Apr-2025 01:40 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,20,2895480,HRUSHIKESH MOHANTY,26-Apr-2025 12:52 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,21,2897888,JYOTI RANJAN RAUT,28-Apr-2025 02:50 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,22,2893099,JYOTSNARANI PARIJA,24-Apr-2025 09:59 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,23,2900443,MANASI BEHERA,29-Apr-2025 03:32 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,24,2898637,MRUTYUNJAYA DAS,28-Apr-2025 06:42 PM,Rejected-Technical,Dis-Qualified,17-Jun-2025 10:02 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,25,2897213,M/S. AKHILESH SWAIN,28-Apr-2025 12:36 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,26,2899450,M/S. BARIK NIRANJAN ARPAN,29-Apr-2025 09:58 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,27,2893470,M/S GOPAL LOGISTICS,25-Apr-2025 06:24 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,28,2894370,M/S. SANJAYA KUMAR KANDI,27-Apr-2025 10:53 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,29,2897196,NARENDRANATH SWAIN,28-Apr-2025 08:03 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,30,2900423,NARESH KUMAR SWAIN,29-Apr-2025 03:32 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,31,2892848,PABITRA KUMAR CHANDUA,23-Apr-2025 05:35 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,32,2899613,PARTHA TUHINANSU SAMAL,29-Apr-2025 11:34 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,33,2899734,PHILLURAJ MALLIK,29-Apr-2025 12:21 PM,Accepted-AOC,Work order issued in his favour,09-Nov-2025 11:02 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,34,2889903,PRADIPTA KUMAR SWAIN,21-Apr-2025 11:42 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,35,2895459,PRIYABRATA KANUNGO,26-Apr-2025 11:34 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,36,2893661,PUPUL MOHAPATRA,29-Apr-2025 12:37 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,37,2900183,PUSPAK RANJAN SAHOO,29-Apr-2025 02:42 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,38,2900160,RAHUL NAYAK,29-Apr-2025 01:46 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,39,2898372,RAJESH KUMAR MALLIK,28-Apr-2025 07:24 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,40,2900785,RAKESH BEHERA,29-Apr-2025 04:55 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,41,2889583,RANJIT SAHANI,20-Apr-2025 09:12 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,42,2897371,SAMBIT KUMAR SINGH,28-Apr-2025 12:25 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,43,2895705,SANTOSH KUMAR PANDA,28-Apr-2025 01:11 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,44,2896862,SATYAPRIYA PARIDA,27-Apr-2025 05:53 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,45,2898903,SOUMYARANJAN NAYAK,28-Apr-2025 09:18 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,46,2898876,SOURAV LENKA,28-Apr-2025 08:55 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,47,2900876,SRI SUMAN BEHERA,29-Apr-2025 05:26 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,48,2895381,SUBHASHIS ROUT,26-Apr-2025 10:31 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,49,2889652,SUDAM CHANDRA SWAIN,27-Apr-2025 12:40 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,50,2896352,SUNIL SAGAR BISWAL,27-Apr-2025 01:43 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,51,2900566,SUSANTA KUMAR PRADHAN,29-Apr-2025 04:03 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,52,2900559,SUSENDU KUMAR MOHANTY,29-Apr-2025 03:55 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,53,2899123,SUSMITA JENA,28-Apr-2025 10:21 PM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,54,2898851,TAPAN KUMAR,29-Apr-2025 11:03 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,55,2899384,TAPAS RANJAN MALLICK,29-Apr-2025 09:11 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,56,2887732,UDAYABHANU JENA,18-Apr-2025 11:21 AM,Rejected-Finance,Due to unsuccessful tender on lottery system,17-Jun-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
