Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,-,SUDHA KIRAN PADHI,12-Jul-2025 01:47 PM,finance_523719.pdf,BOQ Comparative Chart,04-Nov-2025,"INR 576,168",60.0,SUDHA KIRAN PADHI,04-Nov-2025 02:04 PM,24.pdf (257.00 KB),1,2744990,DIGAMBAR NAYAK,12-Jan-2025 05:32 PM,Rejected-AOC,-,04-Nov-2025 02:04 PM,1.0,2744467.0,Pramod Kumar Nahak,INR,"576,168","CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GANJAM II",2025_CEMIB_109016_24,GMID-II/08/2024_25,Improvement to Check dam over Asureinalla_II in Purushottampur block near village Rajpur,SE MIDIVN GM II BAM,Internal,,SUDHA KIRAN PADHI,12-Jul-2025 01:49 PM,techsummary_523719.pdf (28.18 KB),SE MIDIVN GM II BAM,Internal,,SUDHA KIRAN PADHI,12-Jul-2025 01:52 PM,finsummary_523719.pdf (28.18 KB),AOC,04-Jan-2025 03:00 PM,15-Jan-2025 11:30 AM,04-Jan-2025 03:00 PM,13-Jan-2025 05:00 PM,NA ,NA ,04-Jan-2025 03:00 PM,13-Jan-2025 05:00 PM,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,SE M I Division Ganjam II Berhampur,SE M I Division Ganjam II Berhampur,"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GANJAM II",GMID-II/08/2024_25,2025_CEMIB_109016_24,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Scan copy of valid licence GSTN PAN affidavit and other document as per DTCN,Improvement to Check dam over Asureinalla_II in Purushottampur block near village Rajpur,Improvement to Check dam over Asureinalla_II in Purushottampur block near village Rajpur,Please refer Tender documents. ,NA ,"6,78,000",Civil Works - Others,NA ,Tender,90.0,60.0,SE M I Division Ganjam II Berhampur,760010.0,NA ,NA ,NA ,SE M I Division Ganjam II Berhampur,No ,No,"6,800",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,2,2744677,G.Mohan Dora,12-Jan-2025 09:33 PM,Rejected-AOC,-,04-Nov-2025 02:04 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,3,2746412,KRUSHNA CHANDRA BEHERA,13-Jan-2025 12:37 PM,Rejected-AOC,-,04-Nov-2025 02:04 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,4,2744467,Pramod Kumar Nahak,12-Jan-2025 01:36 PM,Accepted-AOC,winner,04-Nov-2025 02:04 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,5,2747503,Prasanta Kumar Das,13-Jan-2025 04:41 PM,Rejected-AOC,-,04-Nov-2025 02:04 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,6,2742077,RAMA CHANDRA SAHU,10-Jan-2025 11:43 AM,Rejected-AOC,-,04-Nov-2025 02:04 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,7,2744923,Sasmita Nayak,12-Jan-2025 09:05 PM,Rejected-AOC,-,04-Nov-2025 02:04 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
