Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,L1 Bidder Selected.,Dasarathi Soren,27-Nov-2025 01:57 PM,finance_545100.pdf,BOQ Comparative Chart,Collector,Internal,"DLO,RTO,DSWO,CCSOcumDM,ADM(Gen)",Dasarathi Soren,24-Jul-2025 07:13 PM,29-Jul-2025 11:00 AM,techsummary_545100.pdf (367.63 KB),1,2997740,M/s KASTUVA TRANSPORT AGENCY,20-Jul-2025 06:42 PM,Not Admitted-Finance,Not qualified for AOC,27-Nov-2025 01:57 PM,27-Nov-2025,"INR 2,740,017",608.0,Dasarathi Soren,27-Nov-2025 02:45 PM,2368.pdf (110.00 KB),1.0,2996067.0,SRINIVAS RAO MUCHI,INR,"2,740,017",Collector,Internal,DLO_DSWC_RTO_CCSO,Dasarathi Soren,27-Nov-2025 02:23 PM,finsummary_545100.pdf (109.70 KB),Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Raygada,2025_OSCSC_115129_1,1434_13/03.07.2025,Selection and Appointment of Level-II Transport Contractor for Transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) to Retail Centre (FPS) for Chandrapur Block of Rayagada District,Technical,Proceedings of Technical Bid,Dasarathi Soren,24-Jul-2025 06:57 PM,technical_545100.pdf,AOC,1,Fee/PreQual/Technical,.pdf,Technical Bid Document,1,ICICI BANK,1.0,Modification of Clauses,Other,,05-Jul-2025 09:00 AM,22-Jul-2025 11:00 AM,05-Jul-2025 09:00 AM,21-Jul-2025 05:30 PM,05-Jul-2025 09:00 AM ,06-Jul-2025 05:30 PM ,05-Jul-2025 09:00 AM,21-Jul-2025 05:30 PM,29-Jul-2025 11:00 AM,"1,37,001",No,fixed,,Nil,Nil,"CCSO-cum-District Manager, OSCSC Ltd., Rayagada","Office of CCSO-cum-District Manager, OSCSC Ltd., Rayagada, Collectorate Campus, Rayagada.","5,900",0.0,Nil,Nil,No,Selection and Appointment of Level-II Transport Contractor for Transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) to Retail Centre (FPS) for Chandrapur Block of Rayagada District,Transport Contractor for Transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) to Retail Centre (FPS) for Chandrapur Block of Rayagada District,Please refer Tender documents. ,NA ,"27,40,017",Handling and Transportation,Level-II Transportation ,Tender,180.0,608.0,Chandrapur Block of Rayagada District,765001.0,"Meeting Hall of CSO-cum-DM, OSCSC Ltd., Rayagada ","Office of CCSO-cum-District Manager, OSCSC Ltd., Rayagada, Collectorate Campus, Rayagada.  ",07-Jul-2025 11:00 AM ,"Collectorate, Rayagada",No ,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Raygada,1434_13/03.07.2025,2025_OSCSC_115129_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,2,2996067,SRINIVAS RAO MUCHI,20-Jul-2025 07:30 PM,Accepted-AOC,Appointed,27-Nov-2025 02:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Financial Bid BoQ,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
