Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Construction of cooling drinking water project infront of Shishu Bhawan Majhipada W.No-8,Construction of cooling drinking water project infront of Shishu Bhawan Majhipada W.No-8,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,120.0,NA ,Sonepur Municipality,767017.0,NA ,NA ,NA ,Sonepur Municipality,No ,No,1.0,ICICI BANK,"2,359",Yes,fixed,,Nil,Nil,05-Aug-2025 11:00 AM,19-Aug-2025 11:00 AM,05-Aug-2025 11:00 AM,18-Aug-2025 05:00 PM,05-Aug-2025 11:00 AM ,18-Aug-2025 05:00 PM ,05-Aug-2025 11:00 AM,18-Aug-2025 05:00 PM,Executive Officer,Sonepur Municipality,1.0,Fee/PreQual/Technical/Finance,.pdf,As Per DTCN,Municipal Bodies||Sonepur Municipal Council,SNP-MUN-30/2025-26,2025_ORULB_116406_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,000",0.0,Nil,Nil,No,AOC,10-Nov-2025,"INR 200,611.15",120.0,RUSI MAJHI,10-Nov-2025 11:47 AM,4WorkOrder.pdf (713.00 KB),As Per Tender Commitee,1,3040086,BENU NAIK,18-Aug-2025 01:58 PM,Rejected-Finance,Lost the Lottery,10-Nov-2025 11:40 AM,Tamasi Tamasmita Nayak,Internal,Executive Officer Municipal Engineer APD Finance Accountant,RUSI MAJHI,10-Nov-2025 11:25 AM,techsummary_548222.pdf (1489.53 KB),Tamasi Tamasmita Nayak,Internal,Executive Officer Municipal Engineer APD Finance Accountant,RUSI MAJHI,10-Nov-2025 11:40 AM,finsummary_548222.pdf (778.29 KB),Municipal Bodies||Sonepur Municipal Council,2025_ORULB_116406_4,SNP-MUN-30/2025-26,Construction of cooling drinking water project infront of Shishu Bhawan Majhipada W.No-8,1.0,3039057.0,GOPAL CHANDRA MEHER,INR,"200,611.15",Finance,As Per Tender Committee,RUSI MAJHI,19-Aug-2025 04:44 PM,finance_548222.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,.xls,As Per BoQ,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3039057,GOPAL CHANDRA MEHER,17-Aug-2025 12:45 PM,Accepted-AOC,1st Lowest Tenderer,10-Nov-2025 11:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3039061,SARJAN BARIK,17-Aug-2025 12:49 PM,Rejected-Finance,Lost the Lottery,10-Nov-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3040100,SOURAV KUMAR BEDBAK,18-Aug-2025 02:07 PM,Rejected-Finance,Lost the Lottery,10-Nov-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3038047,Tanaya Kumari Bohidar,17-Aug-2025 06:59 PM,Rejected-Finance,Lost the Lottery,10-Nov-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
