Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Superintending Engineer,Superintending Engineer RWSS Division Balangir,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender paper cost, EMD, GST, PAN, Contractor Registration Certificate, Experience Certificate etc",05-Apr-2025 11:00 AM,16-Apr-2025 11:00 AM,05-Apr-2025 11:00 AM,15-Apr-2025 05:00 PM,NA ,NA ,05-Apr-2025 11:00 AM,15-Apr-2025 05:00 PM,"Supply all materials labour T and P erection testing and commissioning of external power supply of RPWS to village Brahmanijore, Sandhijore,Barghati under Deogaon Block in Balangir District","Supply all materials labour T and P erection testing and commissioning of external power supply of RPWS to village Brahmanijore, Sandhijore,Barghati under Deogaon Block in Balangir District",Please refer DTCN ,NA ,"18,73,695",Electrical Works,Electrical Works ,Tender,90.0,45.0,"Brahmanijore, Sandhijore, Barghati under Deogaon",767029.0,NA ,NA ,NA ,O/o Superintending Engineer RWSS Division Balangir,No ,No,1.0,ICICI BANK,"18,737",Yes,percentage,1.0%,Nil,Nil,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Bolangir,BID NO 26 OF 2024 - 25,2025_RWSS_112211_7,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,ROUPYARANJAN_BEHERA,Internal,ARJUN_MATHO_ Khagendra_Barik,Khagendra Barik,25-Oct-2025 05:49 PM,finsummary_535387.pdf (1911.80 KB),Finance,bid has been opened,Khagendra Barik,20-Apr-2025 12:14 PM,finance_535387.pdf,BOQ Comparative Chart,25-Oct-2025,"INR 1,873,695",45.0,Khagendra Barik,13-Nov-2025 05:49 PM,brahmanijore2.pdf (1912.00 KB),L1 BIDDER HAS RESPOND,1,2878510,Arihant Electricals and Engineers,11-Apr-2025 09:00 PM,Rejected-Finance,after transparent of lottery,25-Oct-2025 05:49 PM,1.0,2883009.0,ASHOK CHANDRA PATRA,INR,"1,592,828",Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Bolangir,2025_RWSS_112211_7,BID NO 26 OF 2024 - 25,"Supply all materials labour T and P erection testing and commissioning of external power supply of RPWS to village Brahmanijore, Sandhijore,Barghati under Deogaon Block in Balangir District",ROUPYARANJAN_BEHERA,Internal,ARJUN_MATHO_ Khagendra_Barik,Khagendra Barik,25-Oct-2025 05:36 PM,techsummary_535387.pdf (1911.80 KB),AOC
,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,2883009,ASHOK CHANDRA PATRA,12-Apr-2025 06:22 PM,Accepted-AOC,AWARDED AS PER OPWD CODE,13-Nov-2025 05:49 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,2884153,MAA BHUBANESWARI ELECTRICALS,15-Apr-2025 03:11 PM,Rejected-Finance,after transparent of lottery,25-Oct-2025 05:49 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,2884074,MDSG CONSTRUCTION PRIVATE LIMITED,14-Apr-2025 10:40 PM,Rejected-Finance,after transparent of lottery,25-Oct-2025 05:49 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,2884771,M/S K.P. ELECTRICAL AND ENGINEERS,15-Apr-2025 01:51 PM,Rejected-Finance,after transparent of lottery,25-Oct-2025 05:49 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,6,2883032,"M/s Ramchandi Construction, Nayagargh",12-Apr-2025 10:23 PM,Rejected-Finance,after transparent of lottery,25-Oct-2025 05:49 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,7,2879209,M/S SAMBEET SUPPLIERS,10-Apr-2025 11:31 AM,Rejected-Finance,after transparent of lottery,25-Oct-2025 05:49 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,8,2884644,M/S SAROJINEE POWER AND CONSTRUCTION,15-Apr-2025 01:42 PM,Rejected-Finance,after transparent of lottery,25-Oct-2025 05:49 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,9,2884492,PABITRA ELECTRICAL WORKSHOP,15-Apr-2025 03:49 PM,Rejected-Finance,after transparent of lottery,25-Oct-2025 05:49 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,10,2884410,PNP CONSTRUCTION,15-Apr-2025 11:37 AM,Rejected-Finance,after transparent of lottery,25-Oct-2025 05:49 PM,,,,,,,,,,,,,,,,AOC
