Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,"After qualifying in the technical Bid, the financial bid is opened and down loaded for comparison.",Prasanta Behera,14-Oct-2025 11:23 AM,,BOQ Comparative Chart,1,3105357,Electrosteel Castings Limited,08-Oct-2025 05:20 PM,Rejected-AOC,L2 bidder,29-Nov-2025 11:16 AM,Technical,The validity of tenders depends on the result of scrutiny of the scanned documents submitted by the tenderers online.,Prasanta Behera,10-Oct-2025 11:23 AM,,29-Nov-2025,"INR 38,930,688",60.0,Prasanta Behera,29-Nov-2025 11:16 AM,6688.pdf (2529.00 KB),"Er Prasanta Behera, SEPH",Internal,"Er Prasanta Behera, Superintending Engineer, P.H. Division, Angul, Bijaya Kumar Nayak, D.A.O-I., Er. Rajkishore Bhumij, E.E. Estimator",Prasanta Behera,29-Nov-2025 11:07 AM,finsummary_553471.pdf (421.24 KB),Er Prasanta Behera,Internal,"Er Prasanta Behera, Superintending Engineer, P.H. Division, Angul, Bijaya Kumar Nayak, D.A.O-I., Er. Rajkishore Bhumij, E.E. Estimator",Raj Kishore Bhumij,14-Oct-2025 10:10 AM,14-Oct-2025 11:00 AM,techsummary_553471.pdf (378.98 KB),PHEO||SEPH-CIRCLE-CUTTACK||PH Division Angul,2025_PHEO_118414_1,21 OF 2025-26,"Supply of ISI Marked Centrifugally Cast (Spun) Ductile Iron Socket and Spigot Pipes required for the work - Augmentation of distribution system including laying of clear main from MBR to different OGRs and introduction of Zonal system, Hindol",1.0,3106900.0,Rashmi Metaliks Limited,INR,"38,930,688",AOC,SUPERINTENDING ENGINEER PH DIVISION ANGUL,ANGUL PH DIVISION ANGUL PH No 06764296431,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, Valid Regd. Certificate, GST, PAN, Affidavit, work Experience as per DTCN",1.0,ICICI BANK,"11,30,000",Yes,fixed,,Nil,Nil,26-Sep-2025 11:00 AM,10-Oct-2025 11:00 AM,26-Sep-2025 11:00 AM,09-Oct-2025 05:00 PM,26-Sep-2025 11:00 AM ,06-Oct-2025 05:00 PM ,26-Sep-2025 11:00 AM,09-Oct-2025 05:00 PM,14-Oct-2025 11:00 AM,"Supply of ISI Marked Centrifugally Cast (Spun) Ductile Iron Socket and Spigot Pipes required for the work - Augmentation of distribution system including laying of clear main from MBR to different OGRs and introduction of Zonal system, Hindol","Supply of ISI Marked Centrifugally Cast (Spun) Ductile Iron Socket and Spigot Pipes required for the work - Augmentation of distribution system including laying of clear main from MBR to different OGRs and introduction of Zonal system, Hindol",Please refer Tender documents. ,NA ,"5,65,36,000",Civil Works - Water Works,NA ,Tender,120.0,60.0,ANGUL,759122.0,NA ,NA ,NA ,ANGUL,No ,No,"10,000",0.0,Nil,Nil,No,PHEO||SEPH-CIRCLE-CUTTACK||PH Division Angul,21 OF 2025-26,2025_PHEO_118414_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,2,3106900,Rashmi Metaliks Limited,09-Oct-2025 11:37 AM,Accepted-AOC,L1 bidder,29-Nov-2025 11:16 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3102891,Welspun DI Pipes Limited,09-Oct-2025 12:15 PM,Rejected-AOC,L3 bidder,29-Nov-2025 11:16 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
