EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"52,520",Yes,percentage,1.0%,Nil,Nil,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,jagatsinghpur,jagatsinghpur,Construction of 1 Nos of D type quarter for AEE Tirtol R B Sub division Manijanga in the district of Jagatsinghpur for the year 2024 2025,Construction of 1 Nos of D type quarter for AEE Tirtol R B Sub division Manijanga in the district of Jagatsinghpur for the year 2024 2025,Please refer Tender documents. ,NA ,"52,52,019",Civil Works - Buildings,NA ,Tender,90.0,120.0,jagatsinghpur,754104.0,NA ,NA ,NA ,jagatsinghpur,No ,No,07-Feb-2025 05:00 PM,17-Feb-2025 11:00 AM,07-Feb-2025 05:00 PM,15-Feb-2025 05:00 PM,NA ,NA ,07-Feb-2025 05:00 PM,15-Feb-2025 05:00 PM,04-Jun-2025 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,DTCN,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-JAGATSINGPUR,S.E. JSPR(R B)-09/2024-25,2025_EICCL_110350_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Superintending Engineer,Internal,SE DAO AEE JE,Radhakanta Bhuyan,26-Nov-2025 05:38 PM,finsummary_529191.pdf (896.84 KB),EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-JAGATSINGPUR,2025_EICCL_110350_1,S.E. JSPR(R B)-09/2024-25,Construction of 1 Nos of D type quarter for AEE Tirtol R B Sub division Manijanga in the district of Jagatsinghpur for the year 2024 2025,Technical,"On opening of the Technical Bid, it is found that all the 34 bidders have been participated in the tender",Sarbendu Sutar,03-Jun-2025 03:46 PM,,1.0,2818220.0,M/S. SUBRAT KUMAR MOHANTY,INR,"4,464,741",1,2817993,AJAY KUMAR BISWAL,14-Feb-2025 03:25 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,26-Nov-2025,"INR 4,464,741",120.0,Radhakanta Bhuyan,26-Nov-2025 05:50 PM,PDF_20251126_0001.pdf (897.00 KB),DOC 23.09.2025 DOC 22.01.2025,Finance,Total Thirty three Bidders are Admitted,Sarbendu Sutar,04-Jun-2025 05:22 PM,,BOQ Comparative Chart,Superintending Engineer,Internal,DAO AND ESTIMATOR,Sarbendu Sutar,03-Jun-2025 03:52 PM,04-Jun-2025 11:00 AM,techsummary_529191.pdf (361.04 KB),AOC
,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,2814434,ANITAMANJARI SWAIN,12-Feb-2025 09:03 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,2815389,ASHOK KUMAR SAHOO,13-Feb-2025 01:20 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,2808178,BIJAY KUMAR SWAIN,10-Feb-2025 05:30 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,2819117,BISHWOJIT BISWAL,15-Feb-2025 02:10 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,2818284,BISMAY KUMAR MALLA,14-Feb-2025 07:32 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,7,2808209,BISWANATH PRATAP MANDAL,10-Feb-2025 05:44 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,8,2819148,CHOUDHURY ABHIJIT DAS,15-Feb-2025 01:20 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,9,2818702,DEBASISH DAS,15-Feb-2025 08:28 AM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,10,2818604,DIGAMBAR DASH,15-Feb-2025 04:55 PM,Rejected-Finance,Disqualified due to unsuccessful of Lottery,26-Nov-2025 05:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
