Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
15-Apr-2025 11:00 AM,23-Apr-2025 11:00 AM,15-Apr-2025 11:00 AM,22-Apr-2025 05:00 PM,15-Apr-2025 11:00 AM ,21-Apr-2025 05:00 PM ,15-Apr-2025 11:00 AM,22-Apr-2025 05:00 PM,"4,720",0.0,Nil,Nil,No,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Subarnapur,OLIC-SNP-02/2025-26,2025_OLIC_112442_54,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,297",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"Executive Engineer, L.I. Division, Subarnapur","O/o the Executive Engineer, L.I. Division, Subarnapur",Reinforcement of PULESWAR-III L.I. Project under BIRAMAHARAJPUR Block in SUBARNAPUR District (Sate Plan Fund),Reinforcement of PULESWAR-III L.I. Project under BIRAMAHARAJPUR Block in SUBARNAPUR District (Sate Plan Fund),Please refer Tender documents. ,NA ,"6,29,726",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,Sonepur,767017.0,NA ,NA ,NA ,"O/O. the E.E., L.I. Division, Subarnapur",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, PAN, GSTIN, Tender Paper Cost, EMD, Affidavits and Joint Venture etc. as per DTCN",AOC,EE,Internal,EE and others,CHANDRAMA PING,14-Nov-2025 06:15 AM,finsummary_536397.pdf (6684.91 KB),Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Subarnapur,2025_OLIC_112442_54,OLIC-SNP-02/2025-26,Reinforcement of PULESWAR-III L.I. Project under BIRAMAHARAJPUR Block in SUBARNAPUR District (Sate Plan Fund),1.0,2889221.0,KALYANI NANDA,INR,"535,330.18",Finance,4 Nos. out of 5 Nos.,CHANDRAMA PING,17-Oct-2025 09:22 AM,finance_536397.pdf,BOQ Comparative Chart,14-Nov-2025,"INR 629,726.13",90.0,CHANDRAMA PING,14-Nov-2025 06:18 AM,AOC.pdf (6685.00 KB),Success on Lottery System,1,2889221,KALYANI NANDA,20-Apr-2025 12:41 PM,Accepted-AOC,Success on Lottery System,14-Nov-2025 06:18 AM,EE,Internal,EE and others,CHANDRAMA PING,14-Nov-2025 06:11 AM,techsummary_536397.pdf (6684.91 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2886930,M/S SHREE GANESH CONSTRUCTION,22-Apr-2025 11:17 AM,Rejected-Finance,Unsuccess on Lottery System,14-Nov-2025 06:15 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2891576,NANDI KISHOR BARIK,22-Apr-2025 02:17 PM,Rejected-Finance,Unsuccess on Lottery System,14-Nov-2025 06:15 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2886537,RADHAKANTA MAHALIK,18-Apr-2025 08:11 PM,Rejected-Finance,Unsuccess on Lottery System,14-Nov-2025 06:15 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2891378,RENUKA HOTA,22-Apr-2025 02:33 PM,Not Admitted-Fee/PreQual/Technical/Finance,"Others-Rejection due to Section-II, 2.2 (V) as per DTCN",17-Oct-2025 09:22 AM,,,,,,,AOC
