S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,1.0,Corrigendum on tme extension,Date,,Construction of Paver Block road from Srinivas Rao house to Nigama Pattnaik house in Ward No 03,Civil Work,Please refer to Tender Documents ,NA ,,Civil Works - Roads,NA ,Tender,180.0,60.0,Umerkote Municipality,764073.0,NA ,NA ,NA ,Umerkote Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"DTCN,Regd Certificates,GSTIN,PAN etc...",Executive Officer,Umerkote Municipality,Municipal Bodies||Umerkote Municipality,UKTM-MUN- 01/2025-26(15),2025_ORULB_112009_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,000",0.0,Nil,Nil,No,02-Apr-2025 10:00 AM,16-Apr-2025 11:00 AM,02-Apr-2025 10:00 AM,15-Apr-2025 04:00 PM,NA ,NA ,02-Apr-2025 10:00 AM,15-Apr-2025 04:00 PM,"3,095",Yes,fixed,,Nil,Nil,AOC,Smt. RADHA BHATRA,Internal,Chairperson Umerkote Municipality BDO Umerkote E.O Umerkote Municipality M.E Umerkote Municipality A.E Umerkote Municipality Accountant Umerkote Municipality,Aswini Kumar Patnaik,14-Oct-2025 12:47 PM,finsummary_534669.pdf (1713.72 KB),Municipal Bodies||Umerkote Municipality,2025_ORULB_112009_1,UKTM-MUN- 01/2025-26(15),Construction of Paver Block road from Srinivas Rao house to Nigama Pattnaik house in Ward No 03,1.0,2881325.0,A SAI KUMAR,INR,"263,108",Finance,total seven nos of bidder found in bidding.......,ALAK KUMAR ANUGULIA,25-Jul-2025 12:52 PM,,BOQ Comparative Chart,1,2881325,A SAI KUMAR,10-Apr-2025 09:07 PM,Accepted-AOC,qualified as L1 bidder......,21-Nov-2025 12:49 PM,29-Oct-2025,"INR 263,108",60.0,Aswini Kumar Patnaik,21-Nov-2025 12:49 PM,AOC.pdf (429.00 KB),LOA issued in favour of A. SAI KUMAR as he is qualified as L1 bidder......,Smt. Radha Bhatra,Internal,Chairperson Umerkote Municipality BDO Umerkote E.O Umerkote Municipality M.E Umerkote Municipality J.E Umerkote Municipality Accountant Umerkote Municipality,ALAK KUMAR ANUGULIA,26-Jul-2025 09:24 PM,techsummary_534669.pdf (14371.10 KB),AOC
2.0,ICICI NEFT/RTGS,2.0,Corrigendum on BOQ Title,Financial Bid,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2882866,BABULU DALAI,12-Apr-2025 01:13 PM,Rejected-Finance,L2 bidder,14-Oct-2025 12:47 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2880945,BIJAYANANDA PATI,15-Apr-2025 02:33 PM,Rejected-Finance,L2 bidder,14-Oct-2025 12:47 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2882878,BIKRABDEV SARKAR,12-Apr-2025 01:31 PM,Rejected-Finance,L2 bidder,14-Oct-2025 12:47 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2877004,KUSHA SAHU,15-Apr-2025 02:06 PM,Rejected-Finance,L2 bidder,14-Oct-2025 12:47 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,2884911,NIHAR RANJAN PATRA,15-Apr-2025 03:05 PM,Rejected-Finance,L2 bidder,14-Oct-2025 12:47 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,2884826,SUBHASRI SAMAL,15-Apr-2025 02:32 PM,Rejected-Finance,L2 bidder,14-Oct-2025 12:47 PM,,,,,,,,,,,,,,AOC
