EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"2,15,095",No,fixed,,Nil,Nil,"Executive Officer ,Remuna NAC","Ganeswarpur,Remuna",1.0,Date Extension,Date,,1.0,Fee/PreQual/Technical,.pdf,"EMD, GST, PAN,Registration Certificate of MSME and all required documents as per DTCN",Municipal Bodies||Remuna NAC,RN_02_2025-26,2025_ORULB_116300_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"Sweeping of streets, cleaning of drains ,lifting of garbages and bush cutting from ward no 01 to 13 of Remuna NAC",Sanitation,As per DTCN ,NA ,"17,92,465",Miscellaneous Works,NA ,Tender,120.0,365.0,Remuna NAC,756019.0,NA ,NA ,NA ,Office of the Remuna NAC,No ,No,"10,000",0.0,Nil,Nil,No,01-Aug-2025 10:00 AM,20-Aug-2025 11:30 AM,01-Aug-2025 10:00 AM,19-Aug-2025 05:00 PM,NA ,NA ,01-Aug-2025 10:00 AM,19-Aug-2025 05:00 PM,01-Sep-2025 11:30 AM,AOC,Tanuja Giri/Executive Officer,Internal,,Siva Sankar Giri,10-Nov-2025 05:14 PM,finsummary_547938.pdf (493.44 KB),Municipal Bodies||Remuna NAC,2025_ORULB_116300_1,RN_02_2025-26,"Sweeping of streets, cleaning of drains ,lifting of garbages and bush cutting from ward no 01 to 13 of Remuna NAC",Technical,Total 9 bids are submitted and 9 bids are accepted,Siva Sankar Giri,30-Aug-2025 07:48 PM,technical_547938.pdf,1.0,3040412.0,Bimlraj Outsourcing Pvt. Ltd.,INR,"1,861,474",10-Nov-2025,"INR 1,861,474",365.0,Siva Sankar Giri,12-Nov-2025 07:18 PM,Workorder.pdf (430.00 KB),1,3040412,Bimlraj Outsourcing Pvt. Ltd.,19-Aug-2025 10:36 AM,Accepted-AOC,Selected in lottery process,12-Nov-2025 07:19 PM,Finance,Out of 9 bidders 2 bidders are not admitted,Siva Sankar Giri,06-Sep-2025 11:40 AM,finance_547938.pdf,BOQ Comparative Chart,Tanuja Giri /Executive Officer,Internal,,Siva Sankar Giri,30-Aug-2025 07:54 PM,01-Sep-2025 11:30 AM,techsummary_547938.pdf (543.72 KB),AOC
,,,,,,,,2.0,Eligibility criteria,Other,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3031140,Green Circle Environment Pvt. Ltd.,13-Aug-2025 12:06 PM,Rejected-Finance,Not selected in lottery process,10-Nov-2025 05:14 PM,,,,,,,,,,,,,,AOC
,,,,,,,,3.0,corrigendum,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3031189,NISCHINT MULTISERVICE PVT. LTD.,13-Aug-2025 05:19 PM,Not Admitted-Finance,Others-Due to less quoted as per DTCN you are not qualified,06-Sep-2025 11:40 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3039918,PARITOSH SERVICES AGENCY,19-Aug-2025 03:49 PM,Rejected-Finance,Not selected in lottery process,10-Nov-2025 05:14 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3039867,PRATYUSH,19-Aug-2025 03:14 PM,Rejected-Finance,Not selected in lottery process,10-Nov-2025 05:14 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3036749,SABYASACHI MAHAKUL,15-Aug-2025 12:23 PM,Rejected-Finance,Not selected in lottery process,10-Nov-2025 05:14 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3032871,SOCIAL ACTIVITIES AND HEALTH ADVANCEMENT (SAHA),16-Aug-2025 11:02 AM,Rejected-Finance,Not selected in lottery process,10-Nov-2025 05:14 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3038792,SOCIETY FOR ENVIRONMENTAL PROMOTION AND HUMAN RESOURCE DEVELOPMENT.SEPHRD.PRO-JAGANNATH MOHANTY,17-Aug-2025 01:49 PM,Not Admitted-Finance,Others-Due to less quoted rate .As per DTCN you are not eligible,06-Sep-2025 11:40 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3039453,SWARNADEVI AGENCY,19-Aug-2025 11:20 AM,Rejected-Finance,L2 in lottery process,10-Nov-2025 05:14 PM,,,,,,,,,,,,,,AOC
