Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
27-May-2025 11:00 AM,06-Jun-2025 11:30 AM,27-May-2025 11:00 AM,05-Jun-2025 05:00 PM,27-May-2025 11:00 AM ,03-Jun-2025 01:00 PM ,27-May-2025 11:00 AM,05-Jun-2025 05:00 PM,"Shifting of 33KV Medical Feeder (BBMCH) for widening of Bypass Road under ESO,No.III,Balangir",Electrical work,Please refer tender document ,NA ,"43,47,212",Electrical Works,NA ,Tender,90.0,90.0,Balangir,767001.0,NA ,NA ,NA ,"O/O S.E,Balangir (R and B) Division,Balangir",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online proof Copy Tender cost and EMD, Registration Certificate, PAN, GSTIN,etc.","S.E,Balangir (R and B) Division,Balangir","O/O S.E,Balangir (R and B) Division,Balangir",1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB DIVN BOLANGIR,BGR (R and B)-22 of 2024-25,2025_EICCL_112777_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"43,500",Yes,fixed,,Nil,Nil,AOC,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB DIVN BOLANGIR,2025_EICCL_112777_1,BGR (R and B)-22 of 2024-25,"Shifting of 33KV Medical Feeder (BBMCH) for widening of Bypass Road under ESO,No.III,Balangir",A jena,Internal,,ASHUTOS JENA,14-Aug-2025 01:30 PM,finsummary_541051.pdf (77.68 KB),Finance,Total 7 (Seven)Nos. bidders were participated and their documents are opened for further evaluation.,Prabhasini Sarangi,13-Jun-2025 08:14 PM,finance_541051.pdf,BOQ Comparative Chart,1.0,2942586.0,RANJULATA SAHOO,INR,"3,695,565",02-Sep-2025,"INR 3,695,595",90.0,ASHUTOS JENA,06-Nov-2025 05:16 PM,AOCfor33kvmedicalfeederbbmch.pdf (388.00 KB),"The work is awarded to Ms.Glowing ion Electricals, 'HT' class contractor.",1,2953047,MAA SAMLESWARI ENGINEERING,05-Jun-2025 04:51 PM,Rejected-Finance,Loose in transparent Lottery system,14-Aug-2025 01:30 PM,Ashutos Jena,Internal,,ASHUTOS JENA,26-Jul-2025 11:22 AM,techsummary_541051.pdf (905.96 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"No relationship Certificate, affidavit, Work experience certificate etc.",,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2952402,MANARANJAN BIBHAR,05-Jun-2025 03:55 PM,Rejected-Finance,Loose in transparent Lottery system,14-Aug-2025 01:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Others document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2942632,M/S GPS ELECTRICALS,01-Jun-2025 01:18 PM,Rejected-Finance,Loose in transparent Lottery system,14-Aug-2025 01:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2949430,M/S OJAS TRADERS AND CONTRACTORS,05-Jun-2025 01:58 PM,Rejected-Finance,L2 Bidder,14-Aug-2025 01:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2949136,M/S SAMBEET SUPPLIERS,02-Jun-2025 07:21 PM,Rejected-Finance,Loose in transparent Lottery system,14-Aug-2025 01:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2942586,RANJULATA SAHOO,01-Jun-2025 01:08 PM,Accepted-AOC,The Contractor has been selected as L1 bidder through transparent lottery system.,06-Nov-2025 05:16 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2951087,SIMANCHAL KUMAR PANDA,04-Jun-2025 01:23 PM,Rejected-Finance,Loose in transparent Lottery system,14-Aug-2025 01:30 PM,,,,,,,AOC
