EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"22,353",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,Municipal Bodies||Sambalpur Municipal Corporation,33/SMC_SBP/2024-25,2025_ORULB_111711_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"COMMISSIONER, SMC","New Office Building, SMC Durgapali,Sambalpur",1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN",Construction of Paver Block Road from Raghuveer Dhar house to Abhimanyu Nayak huse in Ward No.-29.,Construction of Paver Block Road from Raghuveer Dhar house to Abhimanyu Nayak huse in Ward No.-29.,Please refer Tender documents. ,NA ,"22,35,328",Civil Works - Others,NA ,Tender,120.0,90.0,SAMBALPUR MUNICIPAL CORPORATION,768006.0,NA ,NA ,NA ,SAMBALPUR MUNICIPAL CORPORATION,No ,No,20-Mar-2025 11:00 AM,02-Apr-2025 11:00 AM,20-Mar-2025 11:00 AM,29-Mar-2025 05:00 PM,NA ,NA ,20-Mar-2025 11:00 AM,29-Mar-2025 05:00 PM,AOC,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Rehan Khatri,24-Oct-2025 11:49 AM,techsummary_533527.pdf (542.99 KB),"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Rehan Khatri,24-Oct-2025 11:56 AM,finsummary_533527.pdf (542.99 KB),Finance,tender opened,Vedbhushan .,05-Apr-2025 01:43 PM,finance_533527.pdf,BOQ Comparative Chart,1,2871996,BIBHUTI BHUSAN NAYAK,28-Mar-2025 01:48 PM,Accepted-AOC,SUCESSFUL,26-Nov-2025 11:09 AM,Municipal Bodies||Sambalpur Municipal Corporation,2025_ORULB_111711_10,33/SMC_SBP/2024-25,Construction of Paver Block Road from Raghuveer Dhar house to Abhimanyu Nayak huse in Ward No.-29.,1.0,2871996.0,BIBHUTI BHUSAN NAYAK,INR,"2,235,326.51",24-Oct-2025,"INR 2,235,326.51",90.0,Rehan Khatri,26-Nov-2025 11:09 AM,33SMC10.pdf (543.00 KB),SUCCESSFUL,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2873190,S T INFRA,29-Mar-2025 01:45 PM,Rejected-Technical,UNSUCCESSFUL,24-Oct-2025 11:49 AM,,,,,,,,,,,,,,,,,AOC
