Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
26-Nov-2025,"INR 3,136,960",180.0,Gadardhar Patra,26-Nov-2025 05:29 PM,work23.pdf (366.00 KB),1.0,3078678.0,M/S SHREELAXMI ENTERPRISERS,INR,"3,136,960","ST and SC Development Deptt||ITDA, Phulbani",2025_STSCD_117619_23,PAITDA PLB_02 of 2025-26,Construction of Additional Dormitories with Toilet and bath at Pudunisuga AS under Khajuripada Block,1,3081896,BINAYA KRISHNA SAHOO,15-Sep-2025 04:42 PM,Rejected-Finance,Not Selected in lottery,26-Nov-2025 05:04 PM,Finance,All bidders are admitted,Gadardhar Patra,16-Sep-2025 05:11 PM,,BOQ Comparative Chart,PA ITDA Phulbani,Internal,members of ITDA Phulbani,Jaya Prakash Jena,26-Nov-2025 05:04 PM,finsummary_551592.pdf (689.07 KB),"PA ITDA, PHULBANI",Internal,Members of ITDA Phulbani,Gadardhar Patra,20-Sep-2025 05:21 PM,techsummary_551592.pdf (477.97 KB),AOC,1.0,ICICI BANK,"ST and SC Development Deptt||ITDA, Phulbani",PAITDA PLB_02 of 2025-26,2025_STSCD_117619_23,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"31,009",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,"PA ITDA , PHULBANI","ITDA , PHULBANI",06-Sep-2025 10:00 AM,16-Sep-2025 10:00 AM,06-Sep-2025 10:00 AM,15-Sep-2025 05:00 PM,NA ,NA ,06-Sep-2025 10:00 AM,15-Sep-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,Technical Bids,Construction of Additional Dormitories with Toilet and bath at Pudunisuga AS under Khajuripada Block,Construction of Additional Dormitories with Toilet and bath at Pudunisuga AS under Khajuripada Block,Please refer Tender documents. ,NA ,"31,00,931",Civil Works - Buildings,NA ,Tender,90.0,180.0,"ITDA , PHULBANI",762001.0,NA ,NA ,NA ,ITDA PHULBANI,No ,No,AOC
,,,,,,,,,,,,,,,2,3072910,BISWARANJAN PATTANAYAK,09-Sep-2025 09:18 PM,Rejected-Finance,Not Selected in lottery,26-Nov-2025 05:04 PM,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Financial bid,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,3080851,KANHU CHARAN PANIGRAHI,15-Sep-2025 12:25 PM,Rejected-Finance,Not Selected in lottery,26-Nov-2025 05:04 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3076745,M/S GIRIJA MOHAPATRA,11-Sep-2025 06:04 PM,Rejected-Finance,Not Selected in lottery,26-Nov-2025 05:04 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,3079964,M/S MAMATA MAHAPATRA,15-Sep-2025 12:55 PM,Rejected-Finance,Not Selected in lottery,26-Nov-2025 05:04 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,3077311,M/S RAGHUNATH CONSTRUCTION,15-Sep-2025 04:12 PM,Rejected-Finance,Not Selected in lottery,26-Nov-2025 05:04 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,3078678,M/S SHREELAXMI ENTERPRISERS,13-Sep-2025 03:51 PM,Accepted-AOC,Awarded the work in Lottery,26-Nov-2025 05:29 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,3079156,RAMA KRUSHNA PATTNAYAK,14-Sep-2025 12:05 AM,Rejected-Finance,Not Selected in lottery,26-Nov-2025 05:04 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,9,3080713,SRI SUKANTA KANHAR,15-Sep-2025 11:54 AM,Rejected-Finance,Not Selected in lottery,26-Nov-2025 05:04 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
