EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"1,637",Yes,fixed,,Nil,Nil,19-May-2025 11:00 AM,09-Jun-2025 11:00 AM,19-May-2025 11:00 AM,06-Jun-2025 05:00 PM,19-May-2025 11:00 AM ,06-Jun-2025 01:00 PM ,19-May-2025 11:00 AM,06-Jun-2025 05:00 PM,"Executive Officer, NAC Barpali","Office of the E.O, NAC Barpali At-Gandhi Chowk, Po-Barpali, Dist.-Barpali",Construction of CC Road from Satrughna Meher house to Anganwadi Hanuman Mandir in W.No.06 under NAC Barpali,Construction of CC Road from Satrughna Meher house to Anganwadi Hanuman Mandir in W.No.06 under NAC Barpali,Please refer Tender documents. ,NA ,"1,63,729",Civil Works - Others,NA ,Tender,90.0,60.0,Barpali,768029.0,NA ,NA ,NA ,"Office of the E.O, NAC Barpali",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online Copy of Paper Cost and EMD, Valid (R.C, PAN, GSTN), Affidavit, No Relation Certificate etc.",600.0,0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Extension of Date,Date,,Municipal Bodies||Barpali NAC,EOBRP/01/2025-26,2025_ORULB_113593_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Chairperson,Internal,"Executive Officer, Municipal Engineer, Sub-Treasury Officer, Addl. Tahasildar",Bhuban Kumar Satpathy,09-Sep-2025 09:08 AM,finsummary_540135.pdf (307.04 KB),Municipal Bodies||Barpali NAC,2025_ORULB_113593_9,EOBRP/01/2025-26,Construction of CC Road from Satrughna Meher house to Anganwadi Hanuman Mandir in W.No.06 under NAC Barpali,1.0,2954657.0,LALIT MEHER (SC),INR,"139,185",Finance,7 bidders have participated,Bhuban Kumar Satpathy,17-Jul-2025 05:33 PM,,BOQ Comparative Chart,13-Oct-2025,"INR 163,727.85",60.0,Bhuban Kumar Satpathy,08-Nov-2025 08:17 AM,satrughanahousetoaganwadi.pdf (316.00 KB),work order has been issued to Lalit Meher 2190 dt. 13.10.2025,1,2954345,BANDITA TRIPATHY,06-Jun-2025 01:33 PM,Rejected-Finance,Other than L1,09-Sep-2025 09:08 AM,Chairperson,Internal,"Executive Officer, Municipal Engineer, Sub-Treasury Officer, Addl. Tahasildar",Bhuban Kumar Satpathy,09-Sep-2025 07:38 AM,techsummary_540135.pdf (315.90 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2937296,GURU MEHER,04-Jun-2025 11:28 AM,Rejected-Finance,Other than L1,09-Sep-2025 09:08 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2936487,JITEN SUNA,05-Jun-2025 02:01 PM,Rejected-AOC,other than L1,08-Nov-2025 08:17 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2954657,LALIT MEHER (SC),06-Jun-2025 04:25 PM,Accepted-AOC,L1,08-Nov-2025 08:17 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2954228,MUNA MEHER,06-Jun-2025 12:57 PM,Rejected-Finance,Other than L1,09-Sep-2025 09:08 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2936238,NRUPARAJ PADHAN,27-May-2025 10:09 PM,Rejected-Finance,Other than L1,09-Sep-2025 09:08 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2934941,REENA SAHU,27-May-2025 03:59 PM,Rejected-Finance,Other than L1,09-Sep-2025 09:08 AM,,,,,,,AOC
