Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.",Renovation and Reclamation of Bali Sahi Pond in Ward No.50.,Renovation and Reclamation of Bali Sahi Pond in Ward No.50.,Please refer Tender documents. ,NA ,"37,99,252",Civil Works - Others,NA ,Tender,90.0,90.0,CMC,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-II_No25/2022-23,2022_ORULB_84410_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"38,000",Yes,fixed,,Nil,Nil,"7,080",0.0,Nil,Nil,No,"Executive Engineer,Div-II","Bikash Bhawan,Jagannath Lane,Badambadi-753012",21-Feb-2023 12:00 PM,06-Mar-2023 10:00 AM,21-Feb-2023 12:00 PM,02-Mar-2023 05:30 PM,21-Feb-2023 12:00 PM ,02-Mar-2023 05:30 PM ,21-Feb-2023 12:00 PM,02-Mar-2023 05:30 PM,1.0,ICICI BANK,AOC,22-Nov-2025,"INR 3,229,744",90.0,Antarjyamee Patra,22-Nov-2025 02:51 PM,chat.pdf (77.00 KB),WO,Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,22-Nov-2025 01:53 PM,finsummary_429568.pdf (76.86 KB),Finance,Three bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Dibya Ranjan Tripathy,06-Mar-2023 12:09 PM,finance_429568.pdf,BOQ Comparative Chart,1,2093727,PANCHANAN DAS,01-Mar-2023 07:13 PM,Rejected-AOC,Rejected,22-Nov-2025 02:51 PM,1.0,2088873.0,SRI. BHABANI SHANKAR BEURA,INR,"3,229,744",Municipal Bodies||Cuttack Municipal Corporation,2022_ORULB_84410_7,MC(CMC)CTC_Div-II_No25/2022-23,Renovation and Reclamation of Bali Sahi Pond in Ward No.50.,Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,22-Nov-2025 01:06 PM,techsummary_429568.pdf (76.85 KB),AOC
,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,2,2089068,RAGHUNATH CONSTRUCTION,24-Feb-2023 01:29 PM,Rejected-AOC,Rejected,22-Nov-2025 02:51 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,2088873,SRI. BHABANI SHANKAR BEURA,24-Feb-2023 12:14 PM,Accepted-AOC,Accepted,22-Nov-2025 02:51 PM,,,,,,,,,,,,,,,,AOC
