Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Nawrangpur,25/2025-26,2025_OSCSC_117285_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"1,22,763",No,fixed,,Nil,Nil,23-Aug-2025 05:00 PM,09-Sep-2025 11:00 AM,24-Aug-2025 10:00 AM,08-Sep-2025 05:00 PM,24-Aug-2025 10:00 AM ,08-Sep-2025 05:00 PM ,24-Aug-2025 10:00 AM,08-Sep-2025 05:00 PM,24-Oct-2025 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,NIT,"DM OSCSC LTD., NABARANGPUR","OFFICE OF THE CSO-CUM-DM OSCSC LTD, NABARANGPUR","5,900",0.0,Nil,Nil,No,TRANSPORTATION OF CUSTOM MILLED RICE (CMR) FROM RICE RECIVING CENTRE (RRC) TO RETAIL CENTRE (FPS) FOR NABARANGPUR BLOCK,TRANSPORTATION OF CUSTOM MILLED RICE (CMR) FROM RICE RECIVING CENTRE (RRC) TO RETAIL CENTRE (FPS) FOR NABARANGPUR BLOCK,AS PER DTCN ,NA ,,Handling and Transportation,NA ,Tender,180.0,584.0,NABARANGPUR BLOCK,764059.0,NA ,NA ,NA ,COLLECTORATE NABARANGPUR,No ,No,AOC,1,3065308,BIMAL KUMAR JAIN,07-Sep-2025 10:30 PM,Rejected-Finance,Transparent system of lottery,12-Nov-2025 03:22 PM,12-Nov-2025,"INR 2,455,266",506.0,Debashis Mohanty,24-Nov-2025 04:07 PM,award_of_contract.pdf (1677.00 KB),Finance,6 NO OF BIDDERS FOUND,Debashis Mohanty,12-Nov-2025 03:16 PM,finance_550375.pdf,BOQ Comparative Chart,Collector-Cum-Chairman,Internal,CSO-Cum-DM D.L.O D.S.W.O R.T.O Collector-Cum-Chairman,Debashis Mohanty,23-Oct-2025 01:21 PM,24-Oct-2025 11:00 AM,techsummary_550375.pdf (3807.62 KB),Collector-Cum-Chairman,Internal,"DLO, DSWO, RTO, CSO-Cum-DM",Debashis Mohanty,12-Nov-2025 03:22 PM,finsummary_550375.pdf (622.76 KB),Technical,SEVEN NOS BIDDER RECEIVED,Baratam Srikant,09-Sep-2025 04:44 PM,,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Nawrangpur,2025_OSCSC_117285_1,25/2025-26,TRANSPORTATION OF CUSTOM MILLED RICE (CMR) FROM RICE RECIVING CENTRE (RRC) TO RETAIL CENTRE (FPS) FOR NABARANGPUR BLOCK,1.0,3068225.0,SRI K. RABI,INR,"2,087,222",AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3066972,HEMANT KUMAR CHOURASIYA,07-Sep-2025 06:19 PM,Rejected-Finance,Transparent system of lottery,12-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3068281,M/s. SRI TRINATH TRADERS,08-Sep-2025 11:54 AM,Rejected-Technical,"As the Bidder as a proprietor firm the Vehicle should be in the name of the Bidder where as the bidder has produced the vehicle of family members, hence, disqualified as per clause no 8.3 of Tender Document.",23-Oct-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3065183,PRASANNA KUMAR PATNAIK,06-Sep-2025 08:07 PM,Rejected-Finance,Transparent system of lottery,12-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3064924,SHRI GOURI SANKAR PATNAIK,07-Sep-2025 08:23 PM,Rejected-Finance,Transparent system of lottery,12-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3068225,SRI K. RABI,08-Sep-2025 04:28 PM,Accepted-AOC,Transparent Lottery System,24-Nov-2025 04:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3066183,SURAJ KUMAR JAIN,07-Sep-2025 07:39 PM,Rejected-Finance,Transparent system of lottery,12-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
