Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Jharsuguda,Online SEJSG-02 of 2025-26,2025_CERWI_115759_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"RC,PAN,GSTN No. EMD, Online Cost of tender paper etc. as per DTCN","60,096",Yes,percentage,1.0%,Nil,Nil,Superintending Engineer,"RURAL WORKS DIVISION, JHARSUGUDA",19-Jul-2025 06:00 PM,29-Jul-2025 11:00 AM,19-Jul-2025 06:00 PM,28-Jul-2025 05:00 PM,19-Jul-2025 06:00 PM ,25-Jul-2025 05:00 PM ,19-Jul-2025 06:00 PM,28-Jul-2025 05:00 PM,14-Oct-2025 01:15 PM,1.0,ICICI BANK,Construction of Weir Adjacent to Bridge over local nallah at 0/70 km on Pipilikani to Kumarbandh via Ainlapali P.S road in the District of Jharsuguda for the year 2024-25,Construction of Weir Adjacent to Bridge over local nallah at 0/70 km on Pipilikani to Kumarbandh via Ainlapali P.S road in the District of Jharsuguda for the year 2024-25,NA ,NA ,"60,09,630",Civil Works - Bridges,NA ,Tender,90.0,180.0,Jharsuguda,768204.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, JHARSUGUDA",No ,No,"10,000",0.0,Nil,Nil,No,AOC,Superintending Engineer,Internal,"DAO, JE Estimator",Pratima Naik,31-Oct-2025 01:06 PM,finsummary_546518.pdf (25.84 KB),CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Jharsuguda,2025_CERWI_115759_1,Online SEJSG-02 of 2025-26,Construction of Weir Adjacent to Bridge over local nallah at 0/70 km on Pipilikani to Kumarbandh via Ainlapali P.S road in the District of Jharsuguda for the year 2024-25,Technical,Accepted,Pratima Naik,16-Aug-2025 12:24 PM,,1.0,3012461.0,PRAKASH PADHEE,INR,"5,108,786",11-Nov-2025,"INR 5,108,786",180.0,Binod Bihari Chhuria,19-Nov-2025 12:14 PM,4205.pdf (910.00 KB),Work order for the work Construction of Weir Adjacent to Bridge over local nallah at 0/70 km on Pipilikani to Kumarbandh via Ainlapali P.S road in the District of Jharsuguda for the year 2024-25,1,3015367,GIRIDHARI DASH,28-Jul-2025 04:37 PM,Rejected-Finance,not qualified,31-Oct-2025 01:06 PM,Finance,Accepted,Binod Bihari Chhuria,14-Oct-2025 01:27 PM,finance_546518.pdf,BOQ Comparative Chart,Superintending Engineer,Internal,"AEE, DAO, JE Estimator",Pratima Naik,14-Oct-2025 01:09 PM,14-Oct-2025 01:15 PM,techsummary_546518.pdf (871.83 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3012461,PRAKASH PADHEE,26-Jul-2025 03:07 PM,Accepted-AOC,Successful,19-Nov-2025 12:14 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3009709,SANJAY KUMAR GOENKA,23-Jul-2025 12:33 PM,Rejected-AOC,Unsuccessful,19-Nov-2025 12:14 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3012855,SRINIBAS PRADHAN CONSTRUCTION PVT LTD,28-Jul-2025 11:33 AM,Rejected-Finance,not qualified,31-Oct-2025 01:06 PM,,,,,,,,,,,,,,AOC
