Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Executive Engineer,Internal,"SujataDishariEE,BrajBhushanKumarDAO,SatyanarayanBehera,Estimator",Satya Narayan Behera,19-Nov-2025 01:27 PM,techsummary_550567.pdf (1211.51 KB),19-Nov-2025,"INR 357,354.342",30.0,Satya Narayan Behera,19-Nov-2025 01:47 PM,7016.pdf (36.00 KB),Work Order,1,3074222,BANAMALI BHUMIA,10-Sep-2025 08:07 PM,Rejected-Technical,Not Selected in Transparent Lottery,19-Nov-2025 01:27 PM,1.0,3069076.0,RAJKUMAR KRUSHNACHANDRA,INR,"357,354.342",Finance,Summary,Satya Narayan Behera,19-Nov-2025 01:21 PM,finance_550567.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"SujataDishariEE,BrajBhushanKumarDAO,SatyanarayanBehera,Estimator",Satya Narayan Behera,19-Nov-2025 01:34 PM,finsummary_550567.pdf (1211.51 KB),CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-MALKANGIRI,2025_CERWI_117396_1,"02/RWD-I,MKG/2025-26",Repair and Maintenance of R.I office cum Residence at Pangam in the District of Malkangiri for the year 2025-26,AOC,Repair and Maintenance of R.I office cum Residence at Pangam in the District of Malkangiri for the year 2025-26,Repair and Maintenance of R.I office cum Residence at Pangam in the District of Malkangiri for the year 2025-26,NA ,NA ,"4,20,367",Civil Works - Buildings,NA ,Tender,90.0,30.0,Malkangiri,764048.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, MALKANGIRI",No ,No,"4,200",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,Divisional Officer,"RURAL WORKS DIVISION, MALKANGIRI",CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-MALKANGIRI,"02/RWD-I,MKG/2025-26",2025_CERWI_117396_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"GST,PANCARD,VALID REGN,AFFIDEVIT CORRECTNESS,REGARDING NO RELATION CERTIFICATE",26-Aug-2025 03:00 PM,12-Sep-2025 11:00 AM,26-Aug-2025 03:00 PM,11-Sep-2025 05:00 PM,26-Aug-2025 03:00 PM ,10-Sep-2025 05:00 PM ,26-Aug-2025 03:00 PM,11-Sep-2025 05:00 PM,AOC
,,,,,,,,,,,,,2,3066378,BIBEK KUMAR DEURI,09-Sep-2025 01:41 PM,Rejected-Technical,Not Selected in Transparent Lottery,19-Nov-2025 01:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,,,,,,,,,AOC
,,,,,,,,,,,,,3,3076579,CHAMELI BISWAS,11-Sep-2025 04:10 PM,Rejected-Technical,Not Selected in Transparent Lottery,19-Nov-2025 01:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3075534,DEVI PRASAD MOHAPATRA,11-Sep-2025 01:26 PM,Rejected-Technical,Not Selected in Transparent Lottery,19-Nov-2025 01:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3075719,LAXMAN NAIK,11-Sep-2025 11:43 AM,Rejected-Technical,Not Selected in Transparent Lottery,19-Nov-2025 01:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,3076212,"M/S BULU CONSTRUCTION AND CO, PROP. AMAR BAUL(S.C)",11-Sep-2025 03:40 PM,Rejected-Technical,Not Selected in Transparent Lottery,19-Nov-2025 01:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,7,3074702,NARENDRA ANUGULIA,10-Sep-2025 05:37 PM,Rejected-Technical,Not Selected in Transparent Lottery,19-Nov-2025 01:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,8,3061078,RABI DANGRI,02-Sep-2025 01:38 PM,Rejected-Technical,Not Selected in Transparent Lottery,19-Nov-2025 01:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,9,3065080,RABIN MANDAL,05-Sep-2025 09:31 PM,Rejected-Technical,Not Selected in Transparent Lottery,19-Nov-2025 01:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,10,3065098,Rahel Dev Mondal,05-Sep-2025 10:16 PM,Rejected-Technical,Not Selected in Transparent Lottery,19-Nov-2025 01:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
