Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Online proof Copy Tender cost and EMD, Registration Certificate, PAN, GSTIN,etc.","3,22,500",Yes,fixed,,Nil,Nil,"10,000",Nil,Nil,No,30-May-2025 11:00 AM,18-Jun-2025 11:00 AM,30-May-2025 11:00 AM,17-Jun-2025 05:00 PM,NA ,NA ,30-May-2025 11:00 AM,17-Jun-2025 05:00 PM,10-Sep-2025 11:30 AM,"Construction of Infrastructure Developmental work at Khuntabandh MY ,Biranarasinghpur MY and kasalpur MY Under RMC, Boudh","Construction of Infrastructure Developmental work at Khuntabandh MY ,Biranarasinghpur MY and kasalpur MY Under RMC, Boudh",Please refer Tender documents. ,NA ,"3,22,53,059",Civil Works - Buildings,NA ,Tender,90.0,270.0,Boudh,762014.0,NA ,NA ,NA ,"Sub-Collector-Cum-Chirman,RMC,Boudh",No ,No,1.0,ICICI BANK,"Sub-Collector-Cum-Chirman,RMC,Boudh","Sub-Collector-Cum-Chirman, RMC, Boudh",Odisha State Agricultural Marketing Board||RMC Boudh,01/2025-26,2025_OSAMB_113917_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,"Sub-Collector, Boudh cum Chairman, R.M.C. Boudh",Internal,"Sub-Collector, Boudh cum Chairman, R.M.C. Boudh",Bhaskar Chandra Panigrahi,05-Oct-2025 01:00 PM,finsummary_541335.pdf (1526.84 KB),Odisha State Agricultural Marketing Board||RMC Boudh,2025_OSAMB_113917_1,01/2025-26,"Construction of Infrastructure Developmental work at Khuntabandh MY ,Biranarasinghpur MY and kasalpur MY Under RMC, Boudh",Technical,Opened,Bhaskar Chandra Panigrahi,06-Sep-2025 05:55 PM,,1.0,2970330.0,SATYA PRAKASH AGRAWAL,INR,"27,418,325.59",29-Oct-2025,"INR 27,418,325.59",270.0,Prabin Kumar Banua,06-Nov-2025 07:22 PM,RMC1.pdf (118.00 KB),Awarded,1,2970324,ABAKASH MISHRA,17-Jun-2025 12:46 PM,Rejected-AOC,Not Got in Lottery System,06-Nov-2025 07:22 PM,Finance,Finance,Bhaskar Chandra Panigrahi,05-Oct-2025 12:31 PM,,BOQ Comparative Chart,"Sub-Collector, Boudh cum Chairman, R.M.C. Boudh",Internal,"Sub-Collector, Boudh cum Chairman, R.M.C. Boudh",Bhaskar Chandra Panigrahi,06-Sep-2025 06:05 PM,10-Sep-2025 11:30 AM,techsummary_541335.pdf (1199.38 KB),AOC
,,.pdf,"Work experience certificate, P and T, ATO,labours license, EPF and other as DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2966482,Basanta Kumar Swain,17-Jun-2025 11:42 AM,Rejected-Finance,Rejected being L3 bidder,05-Oct-2025 01:00 PM,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2970807,HIMANSHU SEKHAR PRADHAN,17-Jun-2025 03:52 PM,Rejected-Finance,Rejected being L2 bidder,05-Oct-2025 01:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2968828,JAI BAJRANGBALI INFRA,16-Jun-2025 01:45 PM,Rejected-AOC,Not Got in Lottery System,06-Nov-2025 07:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2970884,Raghunandan Agrawal,17-Jun-2025 03:43 PM,Rejected-AOC,Not Got in Lottery System,06-Nov-2025 07:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2970330,SATYA PRAKASH AGRAWAL,17-Jun-2025 02:01 PM,Accepted-AOC,Awarded,06-Nov-2025 07:22 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2970367,SRI SUBASH CHANDRA SAHU,17-Jun-2025 01:34 PM,Rejected-Finance,Rejected being L4 bidder,05-Oct-2025 01:00 PM,,,,,,,,,,,,,,AOC
