Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
"SE, BID, BURLA",Internal,SE BID BURLA DAO BID BURLA AEE ESTIMATOR JE ESTIMATOR,SUBHAMITRA KALO,03-Nov-2025 12:20 PM,techsummary_543684.pdf (534.28 KB),03-Nov-2025,"INR 1,668,837.201",90.0,SUBHAMITRA KALO,03-Nov-2025 01:16 PM,AOC1.pdf (971.00 KB),The bidder was awarded the contract being L1 bidder,1,2986764,Balaram Pradhan,02-Jul-2025 04:14 PM,Rejected-Finance,Not selected in transparent lottery,03-Nov-2025 01:09 PM,1.0,2983138.0,SANDHYA RANI MISHRA,INR,"1,668,837.201",Finance,BID OPENING SUMMARY,SUBHAMITRA KALO,09-Jul-2025 01:37 PM,finance_543684.pdf,BOQ Comparative Chart,"SE, BID, BURLA",Internal,SE BID BURLA DAO BID BURLA AEE ESTIMATOR JE ESTIMATOR,SUBHAMITRA KALO,03-Nov-2025 01:09 PM,finsummary_543684.pdf (627.70 KB),"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE,Sambalpur Irr.Divn,Burla",2025_CEBBU_114628_1,BID-03(1 OF 2)/25-26,Improvement to Left bank C.S.R. (C.C. Road) from RD 1278.00 mtr. to 1650.00 mtr. of Janhapada Distributary for the year 2025-26,AOC,"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE,Sambalpur Irr.Divn,Burla",BID-03(1 OF 2)/25-26,2025_CEBBU_114628_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,23-Jun-2025 11:00 AM,03-Jul-2025 11:00 AM,23-Jun-2025 11:00 AM,02-Jul-2025 05:00 PM,23-Jun-2025 11:00 AM ,02-Jul-2025 04:00 PM ,23-Jun-2025 11:00 AM,02-Jul-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN,GST,LICENSE,AFFIDAVIT AND OTHER RELEVANT DOCUMENTS AS PER DTCN","SE,BID,BURLA","SE,BID,BURLA","19,631",Yes,percentage,1.0%,Nil,Nil,Improvement to Left bank C.S.R. (C.C. Road) from RD 1278.00 mtr. to 1650.00 mtr. of Janhapada Distributary for the year 2025-26,Improvement to Left bank C.S.R. (C.C. Road) from RD 1278.00 mtr. to 1650.00 mtr. of Janhapada Distributary for the year 2025-26,REFER DTCN ,NA ,"19,63,107",Civil Works - Roads,IMPROVEMENT TO CANAL SERVICE ROAD ,Tender,90.0,90.0,BURLA,768017.0,NA ,NA ,NA ,"O/O THE SE,BID,BURLA",No ,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,2,2986079,BIKASH SETH,02-Jul-2025 09:33 AM,Rejected-Finance,Not selected in transparent lottery,03-Nov-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,3,2986603,Bikkina Narasimha murthy,02-Jul-2025 03:31 PM,Rejected-Finance,Not selected in transparent lottery,03-Nov-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,2986745,BIRENDRA PRADHAN,02-Jul-2025 03:59 PM,Rejected-Finance,Not selected in transparent lottery,03-Nov-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,2985663,DINABANDHU BHOSAGAR,02-Jul-2025 12:42 PM,Rejected-Finance,Not selected in transparent lottery,03-Nov-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,2985880,GANESH DASH,01-Jul-2025 08:26 PM,Rejected-Finance,Not selected in transparent lottery,03-Nov-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,7,2984954,H R CONSTRUCTIONS,01-Jul-2025 11:42 AM,Rejected-Finance,Not selected in transparent lottery,03-Nov-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,8,2985866,JAGABANDHU DASH,01-Jul-2025 08:35 PM,Rejected-Finance,Not selected in transparent lottery,03-Nov-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,9,2983639,KAPILENDRA DEV DANSANA,30-Jun-2025 12:30 PM,Rejected-Finance,Not selected in transparent lottery,03-Nov-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,10,2986615,Korapella Nagamani,02-Jul-2025 02:53 PM,Rejected-Finance,Not selected in transparent lottery,03-Nov-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,11,2985806,"M/S PVR ENGINEERING WORKS, PROP. PENUMAKA GOPI KRISHNA",01-Jul-2025 07:42 PM,Rejected-Finance,Not selected in transparent lottery,03-Nov-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,12,2986177,NIRMALA SETH,02-Jul-2025 03:19 PM,Rejected-Finance,Not selected in transparent lottery,03-Nov-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,13,2983520,PRADEEP KUMAR CHHANDA,30-Jun-2025 01:50 PM,Rejected-Finance,Not selected in transparent lottery,03-Nov-2025 01:09 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
