S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
1.0,3019910.0,JAGANNATH MISHRA,INR,"1,686,556.78",Finance,2 Nos. of bidders have participated.,Rojalisa Rout,12-Sep-2025 03:51 PM,,BOQ Comparative Chart,"SMT LIKA SAHU,CHAIRPERSON",Internal,"Chairperson,Executive Officer,Municipal Engineer,Junior Engineer,Balangir Municipality",Sanjay Kumar Mohanty,04-Nov-2025 02:00 PM,finsummary_547030.pdf (191.71 KB),Municipal Bodies||Balangir Municipality,2025_ORULB_115888_4,BLGRMPTY/06(01-17)/2025-26,"Improvement of Road from Santosh Babu res to Sunil Babu res,W.No.13","SMT LIKA SAHU,CHAIRPERSON",Internal,"Chairperson,Executive Officer,Municipal Engineer,Junior Engineer,Balangir Municipality",Rojalisa Rout,15-Sep-2025 06:16 PM,techsummary_547030.pdf (443.88 KB),1,3019910,JAGANNATH MISHRA,31-Jul-2025 11:30 PM,Accepted-AOC,L1,04-Nov-2025 04:48 PM,04-Nov-2025,"INR 1,686,556.78",90.0,Sanjay Kumar Mohanty,04-Nov-2025 04:48 PM,WO4.pdf (234.00 KB),"After approval of the tender Committee, the contractor Sri Jagananth Mishra is awarded the above work. v",AOC,"Executive Officer, Balangir Municipality","Office of the Municipal Council, Balangir",1,ICICI BANK,"Improvement of Road from Santosh Babu res to Sunil Babu res,W.No.13",Road work,Please refer tender Documents  ,NA ,"16,88,245",Civil Works - Roads,NA ,Tender,120.0,90.0,Balangir,767001.0,NA ,NA ,NA ,"Office of the Municipal Council, Balangir",No ,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online proof of tender paper cost, EMD,GSTIN,PAN,RC,Affidavit and any others documents as per DTCN",Municipal Bodies||Balangir Municipality,BLGRMPTY/06(01-17)/2025-26,2025_ORULB_115888_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"16,882",Yes,percentage,1.0%,Nil,Nil,23-Jul-2025 02:00 PM,04-Aug-2025 11:00 AM,23-Jul-2025 02:00 PM,02-Aug-2025 05:00 PM,NA ,NA ,23-Jul-2025 02:00 PM,02-Aug-2025 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3016008,SAMPAD KUMAR SAHU,31-Jul-2025 03:12 PM,Rejected-Finance,other then L1 Bidder,04-Nov-2025 02:00 PM,,,,,,,,AOC,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
