S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,3039083.0,SARBSHREE ENGINEERING AND CONSTRUCTIONS PVT LTD,INR,"7,398,564",Sri Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,24-Nov-2025 04:21 PM,finsummary_548374.pdf (440.67 KB),CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,2025_CERWI_116517_1,RD 04,Construction of Twin D type qtr building at Dova PHC N under Kusumi block for the year 23-24,Technical,open,Sanjeet Kumar Naik,19-Sep-2025 01:09 PM,technical_548374.pdf,Finance,open,Sanjeet Kumar Naik,24-Nov-2025 04:17 PM,finance_548374.pdf,BOQ Comparative Chart,Sri Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,19-Sep-2025 04:33 PM,20-Sep-2025 09:00 AM,techsummary_548374.pdf (344.02 KB),1,3039377,BARENDRA KRISHNA MATAGAJSINGH,17-Aug-2025 08:28 PM,Rejected-AOC,Lottery,24-Nov-2025 04:26 PM,24-Nov-2025,"INR 7,398,564",270.0,Sanjeet Kumar Naik,24-Nov-2025 04:26 PM,5910.pdf (441.00 KB),AOC,"87,030",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,RC PAN GSTIN affidavit electrical licence etc as per DTCN,CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,RD 04,2025_CERWI_116517_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of Twin D type qtr building at Dova PHC N under Kusumi block for the year 23-24,Construction of Twin D type qtr building at Dova PHC N under Kusumi block for the year 23-24,NA ,NA ,"87,03,169",Civil Works - Buildings,NA ,Tender,90.0,270.0,Mayurbhanj,757043.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, RAIRANGPUR",No ,No,Divisional Officer,"RURAL WORKS DIVISION, RAIRANGPUR","10,000",0.0,Nil,Nil,No,06-Aug-2025 11:00 AM,19-Aug-2025 11:30 AM,06-Aug-2025 11:00 AM,18-Aug-2025 05:00 PM,06-Aug-2025 11:00 AM ,16-Aug-2025 05:00 PM ,06-Aug-2025 11:00 AM,18-Aug-2025 05:00 PM,20-Sep-2025 09:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3040176,joyram beshra,18-Aug-2025 02:49 PM,Rejected-AOC,Lottery,24-Nov-2025 04:26 PM,,,,,,,AOC,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3039724,M/S SHREELAXMI ENTERPRISERS,18-Aug-2025 03:24 PM,Rejected-AOC,Lottery,24-Nov-2025 04:26 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3040290,SARBESWAR MOHANTA,18-Aug-2025 03:50 PM,Rejected-AOC,Lottery,24-Nov-2025 04:26 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3039083,SARBSHREE ENGINEERING AND CONSTRUCTIONS PVT LTD,17-Aug-2025 02:05 PM,Accepted-AOC,Lottery winner,24-Nov-2025 04:26 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3039409,TULASHI RAJAK,17-Aug-2025 09:04 PM,Rejected-AOC,Lottery,24-Nov-2025 04:26 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
