EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"29,714",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER CALL NOTICE, EMD AND ALL OTHER CONDITIONS AS PER DTCN",REVIVAL AND REENERGISATION OF KUNJABELLI-I AND II LIP,REVIVAL AND REENERGISATION OF KUNJABELLI-I AND II LIP,Please refer Tender documents. ,NA ,"29,71,412",Civil Works - Lift Irrigation Schemes,NA ,Rate Contract,90.0,365.0,KHANDAPADA,752069.0,NA ,NA ,NA ,"EE LI DIVISION, NAYAGARH",No ,No,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Nayagarh",TC NO. 01/24-25Dt. 24.03.25,2025_OLIC_111933_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"7,080",0.0,Nil,Nil,Yes,28-Mar-2025 10:00 AM,08-Apr-2025 11:00 AM,28-Mar-2025 10:00 AM,07-Apr-2025 05:00 PM,28-Mar-2025 10:00 AM ,05-Apr-2025 05:00 PM ,28-Mar-2025 10:00 AM,07-Apr-2025 05:00 PM,"EE LI DIVISION, NAYAGARH","O/O EE LI DIVISION, NAYAGARH",AOC,EE LI NAYAGARH,Internal,EE LI NAYAGARH AND OTHERS,GATIKRISHNA MALLICK,09-Jun-2025 01:05 PM,finsummary_534419.pdf (554.76 KB),"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Nayagarh",2025_OLIC_111933_10,TC NO. 01/24-25Dt. 24.03.25,REVIVAL AND REENERGISATION OF KUNJABELLI-I AND II LIP,1.0,2876311.0,Dillip Ranjan Das,INR,"2,525,997",Finance,12 NOS BIDDER PRATICIPATION,GATIKRISHNA MALLICK,09-Apr-2025 06:06 PM,,BOQ Comparative Chart,1,2874865,AGRAWALLA POWER INFRASTRUCTURE,07-Apr-2025 01:00 PM,Rejected-Technical,OK,09-Jun-2025 01:00 PM,17-Nov-2025,"INR 2,525,997",90.0,GATIKRISHNA MALLICK,17-Nov-2025 03:27 PM,Kunjabelli1and2.pdf (1126.00 KB),COMPLETED WORK,EE LI NAYAGARH,Internal,EE LI NAYAGARH AND OTHERS,GATIKRISHNA MALLICK,09-Jun-2025 01:00 PM,techsummary_534419.pdf (554.77 KB),AOC
,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2878038,CHANDAN ELECTRICAL WORKS,07-Apr-2025 02:39 PM,Rejected-Technical,OK,09-Jun-2025 01:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2876311,Dillip Ranjan Das,04-Apr-2025 10:30 PM,Accepted-AOC,OK,17-Nov-2025 03:27 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2876148,MADAN MOHAN BASTIA,07-Apr-2025 12:30 PM,Rejected-Technical,OK,09-Jun-2025 01:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2875406,MODERN WINDING AND ELECTRICALS,07-Apr-2025 03:03 PM,Rejected-Technical,OK,09-Jun-2025 01:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,2878207,M/S. BALIYARSINGH ELECTRICAL ENGINEERING & CONSTRUCTION,07-Apr-2025 04:15 PM,Rejected-Technical,OK,09-Jun-2025 01:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,2876853,M/S DILIP KUMAR SAHOO,07-Apr-2025 12:47 PM,Rejected-Technical,OK,09-Jun-2025 01:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,2875896,M/S. M.C.C. ASSOCIATES,07-Apr-2025 12:55 PM,Rejected-Technical,OK,09-Jun-2025 01:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,2874929,PRADEEP KUMAR AGRAWALLA,07-Apr-2025 02:28 PM,Rejected-Technical,OK,09-Jun-2025 01:00 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,2877624,Sambit Kumar Dash,07-Apr-2025 09:11 AM,Rejected-Technical,OK,09-Jun-2025 01:00 PM,,,,,,,,,,,,,,AOC
