Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
,,,,,,11,3029293,Gyananranjan Pradhan,09-Aug-2025 11:17 AM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,12,3025712,Jyoti Ranjan Mohapatra,06-Aug-2025 01:35 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,13,3034943,KULDEEP MOHAPATRA,13-Aug-2025 04:53 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,14,3033285,Mitali Jena,12-Aug-2025 02:01 PM,Rejected-Technical,Disqualified,10-Sep-2025 11:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,15,3034318,Monalisa Mahunta,13-Aug-2025 11:15 AM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,16,3034436,Parag Mohanty,13-Aug-2025 12:16 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,17,3033382,Prabhat Kumar Sahoo,12-Aug-2025 02:45 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,18,3034239,Prafulla Kumar Mohanty,13-Aug-2025 10:44 AM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,19,3023142,PRASANNAJIT MOHAPATRA,04-Aug-2025 02:06 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,20,3029680,PRITI PADMA PATRA,09-Aug-2025 09:15 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,21,3029705,Pulak Kumar Mishra,09-Aug-2025 09:51 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,22,3032323,Rakesh Ranjan Pattnaik,11-Aug-2025 08:18 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,23,3025442,RAMACHANDRA DHIR,06-Aug-2025 01:49 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,24,3034768,RATIKANTA SWAIN,13-Aug-2025 03:03 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,25,3033344,Ratiranjan Panda,12-Aug-2025 02:30 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,26,3029718,Rojalin Kabisatapathy,10-Aug-2025 09:54 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,27,3034947,ROSALIN NAYAK,13-Aug-2025 04:56 PM,Accepted-AOC,Work has been awarded,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,28,3034893,SABITRI SAHOO,13-Aug-2025 04:34 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,29,3034388,SAILEN JENA,13-Aug-2025 11:47 AM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,30,3034105,Sai Swetapadma Singh,13-Aug-2025 09:34 AM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,31,3033262,Sandip Kumar Pattanaik,12-Aug-2025 01:51 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,32,3034073,SANJIB KUMAR BEHERA,12-Aug-2025 10:30 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,33,3034521,Santosh Kumar Mati,13-Aug-2025 12:46 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,34,3024457,Santosh Kumar Panda,05-Aug-2025 01:17 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,35,3029971,Satyabrata Mallick,10-Aug-2025 01:28 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,36,3034100,Simran Mohanty,13-Aug-2025 10:02 AM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,37,3034569,Soven Mohanty,13-Aug-2025 01:16 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,38,3023178,SRIKANTA KUMAR SATAPATHY,04-Aug-2025 02:33 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,39,3025034,SUBHASISH BEHERA,05-Aug-2025 09:19 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,40,3032994,Tarini Prasad Sahoo,12-Aug-2025 12:26 PM,Rejected-AOC,disqualified in transparent lottery,20-Nov-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
