Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",Orissa State Police Housing and Welfare Corporation Ltd,11/OPHWC/2025-26,2025_OSPHW_117544_4,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,No,"3,20,300",Yes,fixed,,Nil,Nil,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,02-Sep-2025 05:00 PM,17-Sep-2025 10:30 AM,02-Sep-2025 05:00 PM,16-Sep-2025 05:00 PM,NA ,NA ,02-Sep-2025 05:00 PM,16-Sep-2025 05:00 PM,17-Oct-2025 10:30 AM,1.0,ICICI BANK,Constn. of 12 nos. F type Qtrs. at R.O Nabarangpur,Building Work,Please refer Tender documents. ,NA ,"3,20,34,565",Civil Works - Buildings,NA ,Tender,90.0,365.0,Nabarangpur,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,AOC,17-Nov-2025,"INR 28,459,508",365.0,Bikram Keshari Malla,17-Nov-2025 05:54 PM,RO_NABARANGPUR.pdf (75.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 15.11.2025,1,3082295,MS JAYARAM PRADHAN,16-Sep-2025 01:23 PM,Rejected-Finance,DUE TO L2 BIDDER,17-Nov-2025 05:49 PM,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,ANANDA CHANDRA PANDA,16-Oct-2025 05:25 PM,17-Oct-2025 10:30 AM,techsummary_550921.pdf (289.04 KB),Finance,financial bid opened,MONALISHA PADHY,17-Oct-2025 11:04 AM,,BOQ Comparative Chart,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_117544_4,11/OPHWC/2025-26,Constn. of 12 nos. F type Qtrs. at R.O Nabarangpur,Technical,THREE BIDDER HAVE PARTICIPATED,MONALISHA PADHY,17-Sep-2025 11:31 AM,,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,17-Nov-2025 05:49 PM,finsummary_550921.pdf (352.43 KB),1.0,3084032.0,SOURAV AGRAWAL,INR,"28,459,508",AOC
,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3082269,Satyabrata Swain,15-Sep-2025 07:07 PM,Rejected-Finance,DUE TO L3 BIDDER,17-Nov-2025 05:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3084032,SOURAV AGRAWAL,16-Sep-2025 04:36 PM,Accepted-AOC,QUALIFIED BIDDER,17-Nov-2025 05:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
