Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
"Er Prasanta Behera, SEPH",Internal,"Er Prasanta Behera, Superintending Engineer, P.H. Division, Angul, Kapilendra Behera, Sr. D.A.O., Er. Rajkishore Bhumij, E.E. Estimator",Prasanta Behera,29-Nov-2025 11:34 AM,techsummary_553433.pdf (1137.20 KB),PHEO||SEPH-CIRCLE-CUTTACK||PH Division Angul,2025_PHEO_118395_1,19 OF 2025-26,Procurement and installation of DG Set at Medical Pump House at Athamallik (63 KVA) under Annual Action Plan 2025-26,1.0,3107223.0,RM ENTERPRISES,INR,"985,732",1,3105032,ABC CONSTRUCTIONS,01-Oct-2025 09:26 PM,Rejected-AOC,Transparent lottery not win,29-Nov-2025 11:41 AM,Finance,"After qualifying in the technical Bid, the financial bid is opened and down loaded for comparison.",Prasanta Behera,04-Oct-2025 11:41 AM,,BOQ Comparative Chart,"Er Prasanta Behera, SEPH",Internal,"Er Prasanta Behera, Superintending Engineer, P.H. Division, Angul, Bijaya Kumar Nayak, D.A.O-I., Er. Rajkishore Bhumij, E.E. Estimator",Prasanta Behera,29-Nov-2025 11:38 AM,finsummary_553433.pdf (404.61 KB),29-Nov-2025,"INR 985,732",60.0,Prasanta Behera,29-Nov-2025 11:41 AM,6754.pdf (720.00 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost, EMD, Valid Regd. Certificate, GST, PAN, Affidavit, work Experience other",24-Sep-2025 11:00 AM,04-Oct-2025 11:00 AM,24-Sep-2025 11:00 AM,03-Oct-2025 05:00 PM,NA ,NA ,24-Sep-2025 11:00 AM,03-Oct-2025 05:00 PM,"11,600",Yes,fixed,,Nil,Nil,SUPERINTENDING ENGINEER PH DIVISION ANGUL,ANGUL PH DIVISION ANGUL PH No 06764296431,1.0,ICICI BANK,PHEO||SEPH-CIRCLE-CUTTACK||PH Division Angul,19 OF 2025-26,2025_PHEO_118395_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Procurement and installation of DG Set at Medical Pump House at Athamallik (63 KVA) under Annual Action Plan 2025-26,Procurement and installation of DG Set at Medical Pump House at Athamallik (63 KVA) under Annual Action Plan 2025-26,Please refer Tender documents. ,NA ,"11,60,000",Civil Works - Water Works,NA ,Tender,90.0,60.0,ANGUL,759122.0,NA ,NA ,NA ,ANGUL,No ,No,"6,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,3103684,ANIL KUMAR SAHU,02-Oct-2025 12:10 AM,Rejected-AOC,Transparent lottery not win,29-Nov-2025 11:41 AM,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,3100897,GSP POWER PROJECTS RETAIL DIVISION,26-Sep-2025 06:30 PM,Rejected-AOC,Transparent lottery not win,29-Nov-2025 11:41 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,3107223,RM ENTERPRISES,03-Oct-2025 03:02 PM,Accepted-AOC,Acceptance by transparent lottery,29-Nov-2025 11:41 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
