S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,ICICI BANK,"7,080",Nil,Nil,No,"Construction of GPLF Office Building with Market Complex at GP Level Basuaghai, Bhubaneswar",AS PER BOQ,Please refer Tender documents. ,NA ,"21,87,747",Civil Works - Buildings,NA ,Tender,120.0,270.0,BASUAGHAI,751002.0,NA ,NA ,NA ,"PANCHAYAT SAMITI OFFICE, BHUBANESWAR",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,11-Jun-2025 11:00 AM,24-Jun-2025 11:00 AM,11-Jun-2025 11:00 AM,23-Jun-2025 05:00 PM,NA ,NA ,11-Jun-2025 11:00 AM,23-Jun-2025 05:00 PM,"BDO, BHUBANESWAR","PANCHAYAT SAMITI OFFICE, BHUBANESWAR",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||BHUBANESWAR Block,07/2/BPS/2025-26,2025_BBSR_114363_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"21,877",Yes,percentage,1.0%,Nil,Nil,AOC,1.0,2978381.0,NAGEN KUMAR NAYAK,INR,"1,859,804.09",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Khordha||BHUBANESWAR Block,2025_BBSR_114363_1,07/2/BPS/2025-26,"Construction of GPLF Office Building with Market Complex at GP Level Basuaghai, Bhubaneswar","devi prasad mohanty, BDO",Internal,,DEVIPRASAD MOHANTY,15-Nov-2025 11:33 PM,techsummary_542795.pdf (212.09 KB),15-Nov-2025,"INR 1,859,804.09",270.0,DEVIPRASAD MOHANTY,19-Nov-2025 08:34 AM,5954t.pdf (568.00 KB),"devi prasad mohanty, BDO",Internal,,DEVIPRASAD MOHANTY,15-Nov-2025 11:37 PM,finsummary_542795.pdf (76.85 KB),Finance,bid open in presence of tender committee,DEVIPRASAD MOHANTY,24-Jun-2025 06:35 PM,,BOQ Comparative Chart,1,2970718,CJL CONSTRUCTIONS PRIVATE LIMITED,17-Jun-2025 01:54 PM,Rejected-AOC,not won by lottery,19-Nov-2025 08:35 AM,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2977967,Kailas Chandra Dalei,23-Jun-2025 04:20 PM,Rejected-AOC,not won by lottery,19-Nov-2025 08:35 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2978381,NAGEN KUMAR NAYAK,23-Jun-2025 03:55 PM,Accepted-AOC,Won by lottery,19-Nov-2025 08:35 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2975527,SHARAT KHILAR,23-Jun-2025 01:04 PM,Rejected-AOC,not won by lottery,19-Nov-2025 08:35 AM,AOC
