S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,2698055.0,AMRES SAI CONSTRUCTION PVT. LTD.,INR,"177,951,219","The Commissioner-cum-Secretary to Government, WD",Internal,"The CE, BRIDGES, Odisha, FA-cum-Special Secretary to Government, WD",Durga Charan Behera,11-Apr-2025 06:40 PM,finsummary_518975.pdf (1134.21 KB),EIC-CIVIL||EIC-CIVIL,2024_EICCL_107732_1,CE-BRIDGES-09/2024-25,Construction of H. L. Bridge over river Kusumi at 3.500km of Pratapprasad- Darpanarayanpur road in the District of Nayagarh under State Plan for the year 2024-25,Technical,Four bidders participated in this tender,Mamatamayee Pradhan,19-Dec-2024 03:29 PM,,Finance,Price Bid opened,Mamatamayee Pradhan,03-Feb-2025 01:29 PM,,BOQ Comparative Chart,"Er.Purna Chandra Mohapatra, EIC (Civil), Odisha",Internal,"Er. D. C. Behera, CE, Bridges, Odisha, Er. S. Nayak, ACE, NABARD, Sri M. K. Sharma, DAO",Durga Charan Behera,30-Jan-2025 07:11 PM,03-Feb-2025 11:00 AM,techsummary_518975.pdf (8472.87 KB),1,2695194,Agastya Engineers Private Limited,17-Dec-2024 05:43 PM,Rejected-Technical,Disqualified,30-Jan-2025 07:11 PM,27-Nov-2025,"INR 177,951,219",730.0,Mamatamayee Pradhan,27-Nov-2025 09:04 PM,KUSUMI.pdf (13299.00 KB),"Agreement No.1424 of 2025-26 of S.E., Nayagarh R and B Division, Nayagarh",AOC,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost, Bid Security, GSTIN, PAN, RC and Affidavit","Chief Engineer, Bridges, Odisha","Nirman Soudha, O/o EIC (Civil), Odisha, Bhubaneswar",1.0,ICICI BANK,EIC-CIVIL||EIC-CIVIL,CE-BRIDGES-09/2024-25,2024_EICCL_107732_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,"18,17,700",Yes,fixed,,Nil,Nil,05-Dec-2024 12:30 PM,19-Dec-2024 11:30 AM,05-Dec-2024 12:30 PM,18-Dec-2024 05:00 PM,05-Dec-2024 12:30 PM ,18-Dec-2024 05:00 PM ,05-Dec-2024 12:30 PM,18-Dec-2024 05:00 PM,03-Feb-2025 11:00 AM,Construction of H. L. Bridge over river Kusumi at 3.500km of Pratapprasad- Darpanarayanpur road in the District of Nayagarh under State Plan for the year 2024-25,Construction of H. L. Bridge over river Kusumi at 3.500km of Pratapprasad- Darpanarayanpur road in the District of Nayagarh under State Plan for the year 2024-25,Please refer Tender documents. ,NA ,"18,17,68,354",Civil Works - Bridges,NA ,Tender,90.0,730.0,In the District of Nayagarh,751001.0,NA ,NA ,NA ,"Nirman Soudha, O/o EIC (Civil), Odisha, Bhubaneswa",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2698055,AMRES SAI CONSTRUCTION PVT. LTD.,17-Dec-2024 05:32 PM,Accepted-AOC,1st lowest bidder,27-Nov-2025 09:04 PM,,,,,,,,AOC,,,.pdf,Machineries and work experience,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2696842,AMULYA KUMAR DASH,18-Dec-2024 12:32 PM,Rejected-Finance,3rd lowest bidder,11-Apr-2025 06:40 PM,,,,,,,,AOC,,,.pdf,Other related documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2702371,DAMODAR PATTNAIK,18-Dec-2024 04:48 PM,Rejected-AOC,2nd lowest bidder,27-Nov-2025 09:04 PM,,,,,,,,AOC,2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
