Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, Registration Certificate, GSTIN, PAN, Affidavits etc.","6,07,977",Yes,percentage,1.0%,Nil,Nil,CE RW I||RWCIRCLE-KEONJHAR,NCB-37/RWCKJR/2024-25,2025_CERWI_111317_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,Improvement to Swam to Sarasakela road under MMSY-Improvement to Existing RD Roads for the year 2024-25 in the District of Keonjhar.,Improvement to Swam to Sarasakela road under MMSY-Improvement to Existing RD Roads for the year 2024-25 in the District of Keonjhar.,Please refer Tender documents. ,NA ,"6,07,97,736",Civil Works - Roads,NA ,Tender,90.0,270.0,Keonjhar,758001.0,NA ,NA ,NA ,"O/o C.C.E., R.W. Circle, Keonjhar",No ,No,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,04-Mar-2025 03:00 PM,18-Mar-2025 11:00 AM,04-Mar-2025 03:00 PM,17-Mar-2025 05:00 PM,04-Mar-2025 03:00 PM ,13-Mar-2025 05:00 PM ,04-Mar-2025 03:00 PM,17-Mar-2025 05:00 PM,17-Apr-2025 05:00 PM,"Chief Construction Engineer, R.W. Circle, Keonjhar","O/o C.C.E., R.W. Circle, Keonjhar",AOC,01-Jul-2025,"INR 54,724,041.68",270.0,Puspanjali Bangsingh,26-Nov-2025 07:41 PM,AGTSWAM.pdf (594.00 KB),Award of Contract.,1,2859119,ALEKH INFRACON PRIVATE LIMITED,17-Mar-2025 03:14 PM,Accepted-AOC,L1,26-Nov-2025 07:41 PM,Finance,COVER-II,Monalisa Behera,21-Apr-2025 01:53 PM,finance_532213.pdf,BOQ Comparative Chart,Sarat Kumar Rout,Internal,Puspanjali Bangsingh Monalisha Hembram Monalisa Behera,Sarat Kumar Rout,11-Apr-2025 12:32 PM,17-Apr-2025 05:00 PM,techsummary_532213.pdf (656.48 KB),Sarat Kumar Rout,Internal,Puspanjali Bangsingh Monalisha Hembram Monalisa Behera,Monalisa Behera,29-Apr-2025 01:15 PM,finsummary_532213.pdf (500.62 KB),CE RW I||RWCIRCLE-KEONJHAR,2025_CERWI_111317_2,NCB-37/RWCKJR/2024-25,Improvement to Swam to Sarasakela road under MMSY-Improvement to Existing RD Roads for the year 2024-25 in the District of Keonjhar.,Technical,Total 4 Nos. bidder participated.,Monalisa Behera,20-Mar-2025 06:59 PM,technical_532213.pdf,1.0,2859119.0,ALEKH INFRACON PRIVATE LIMITED,INR,"54,724,041.68",AOC
,,.pdf,"Profit Loss statement, List of similar nature of work, Work in hand and other documents as per DTCN.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,2859428,Bhagabat Prasad Sahu,17-Mar-2025 04:24 PM,Rejected-AOC,L2,26-Nov-2025 07:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Machineries and all other documents required as per DTCN.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,2856748,BISHNU PRASAD SETHY,17-Mar-2025 09:25 AM,Rejected-Technical,Insufficient Bid Capacity.,11-Apr-2025 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,2858802,Mr. Sanjay Kumar Mishra,17-Mar-2025 03:11 PM,Rejected-Finance,L3,29-Apr-2025 01:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
