Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,-,SUDHA KIRAN PADHI,01-Nov-2025 11:56 AM,finance_523753.pdf,BOQ Comparative Chart,"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GANJAM II",2025_CEMIB_109016_26,GMID-II/08/2024_25,Improvement to Check dam over Bada nalla _ I in Purushottampur block near village Adheibara,1.0,2743652.0,RUDRA PRASAD SETHY,INR,"576,193",1,2744679,G.Mohan Dora,12-Jan-2025 09:23 PM,Rejected-AOC,-,04-Nov-2025 01:30 PM,04-Nov-2025,"INR 576,193",60.0,SUDHA KIRAN PADHI,04-Nov-2025 01:30 PM,26.pdf (255.00 KB),SE MI DIVN GANJAM II BAM,Internal,,SUDHA KIRAN PADHI,01-Nov-2025 12:06 PM,techsummary_523753.pdf (194.98 KB),SE MI DIVN GANJAM II BAM,Internal,,SUDHA KIRAN PADHI,01-Nov-2025 12:08 PM,finsummary_523753.pdf (194.98 KB),AOC,"4,000",0.0,Nil,Nil,No,Improvement to Check dam over Bada nalla _ I in Purushottampur block near village Adheibara,Improvement to Check dam over Bada nalla _ I in Purushottampur block near village Adheibara,Please refer Tender documents. ,NA ,"6,78,000",Civil Works - Others,NA ,Tender,90.0,60.0,SE M I Division Ganjam II Berhampur,760010.0,NA ,NA ,NA ,SE M I Division Ganjam II Berhampur,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Scan copy of valid licence GSTN PAN affidavit and other document as per DTCN,SE M I Division Ganjam II Berhampur,SE M I Division Ganjam II Berhampur,1.0,ICICI BANK,"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GANJAM II",GMID-II/08/2024_25,2025_CEMIB_109016_26,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,04-Jan-2025 06:00 PM,15-Jan-2025 11:30 AM,04-Jan-2025 06:00 PM,13-Jan-2025 05:00 PM,NA ,NA ,04-Jan-2025 06:00 PM,13-Jan-2025 05:00 PM,"6,800",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,2,2744469,Pramod Kumar Nahak,12-Jan-2025 01:39 PM,Rejected-AOC,-,04-Nov-2025 01:30 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,2747516,Prasanta Kumar Das,13-Jan-2025 04:44 PM,Rejected-AOC,-,04-Nov-2025 01:30 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,2746297,Purna Chandra Pattanayak,13-Jan-2025 12:44 PM,Rejected-AOC,-,04-Nov-2025 01:30 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,2743652,RUDRA PRASAD SETHY,11-Jan-2025 02:56 PM,Accepted-AOC,winner,04-Nov-2025 01:30 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,2744933,Sasmita Nayak,12-Jan-2025 09:08 PM,Rejected-AOC,-,04-Nov-2025 01:30 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
