Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"2,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit,GSTIN,PAN,RC,other papers as per DTCN,BOQ",Repair to Tahasil Office Building at Mohana for the year 2025-26,Repair to Tahasil Office Building at Mohana for the year 2025-26,NA ,NA ,"4,19,950",Civil Works - Buildings,NA ,Tender,90.0,30.0,Mohana,761015.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, MOHANA",No ,No,1.0,ICICI BANK,Executive Engineer,"RURAL WORKS DIVISION, MOHANA","4,200",Yes,fixed,,Nil,Nil,10-Oct-2025 11:00 AM,22-Oct-2025 11:00 AM,10-Oct-2025 11:00 AM,20-Oct-2025 05:00 PM,10-Oct-2025 11:00 AM ,17-Oct-2025 05:00 PM ,10-Oct-2025 11:00 AM,20-Oct-2025 05:00 PM,CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-MOHANA,05/MOHANA/2025-26,2025_CERWI_118977_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-MOHANA,2025_CERWI_118977_1,05/MOHANA/2025-26,Repair to Tahasil Office Building at Mohana for the year 2025-26,EXECUTIVE ENGINEER,Internal,"Executive Engineer, DAO, AEE Mohana, Estimator",Bidyut Prabha Padhy,20-Nov-2025 07:04 PM,finsummary_554719.pdf (425.45 KB),Finance,ok,Bidyut Prabha Padhy,20-Nov-2025 06:47 PM,,BOQ Comparative Chart,1.0,3135644.0,SRIMANTA DASH,INR,"356,999",20-Nov-2025,"INR 356,999",30.0,Bidyut Prabha Padhy,20-Nov-2025 07:11 PM,ID5SL1.pdf (425.00 KB),Successful Bidder,1,3134840,BULU SAHU,18-Oct-2025 04:41 PM,Rejected-AOC,All documents submitted,20-Nov-2025 07:11 PM,EXECUTIVE ENGINEER,Internal,"Executive Engineer, DAO, AEE Mohana, Estimator",Bidyut Prabha Padhy,20-Nov-2025 06:58 PM,techsummary_554719.pdf (425.45 KB),AOC
,,,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3135097,DEBENDRA BISWAL,19-Oct-2025 10:59 AM,Rejected-AOC,All documents submitted,20-Nov-2025 07:11 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3126250,DEEPAK KUMAR BEHERA,13-Oct-2025 04:14 PM,Rejected-AOC,All documents submitted,20-Nov-2025 07:11 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3130264,HARI KRUSHNA PRADHAN,19-Oct-2025 07:23 PM,Rejected-AOC,All documents submitted,20-Nov-2025 07:11 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3130960,KARADA ANTARJYAMI PATRA,16-Oct-2025 01:17 PM,Rejected-AOC,All documents submitted,20-Nov-2025 07:11 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3138486,PRADEEP KUMAR SAMANTRAY,20-Oct-2025 04:15 PM,Rejected-AOC,All documents submitted,20-Nov-2025 07:11 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3134636,PRAMOD KUMAR DASH,18-Oct-2025 03:14 PM,Rejected-AOC,All documents submitted,20-Nov-2025 07:11 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3138268,RAMA KRUSHNA MOHANTY,20-Oct-2025 02:55 PM,Rejected-AOC,All documents submitted,20-Nov-2025 07:11 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3134236,RITA PANIGRAHI,18-Oct-2025 01:07 PM,Rejected-AOC,All documents submitted,20-Nov-2025 07:11 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3127886,SAGAR SAHU,14-Oct-2025 03:49 PM,Rejected-AOC,All documents submitted,20-Nov-2025 07:11 PM,,,,,,,AOC
