S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
1.0,2970876.0,Nalinikanta Patri,INR,"20,257,858.74",CCE RW CIRCLE BALASORE,Internal,"PA TO CCE RW CIRCLE BALASORE AND JE EATIMATOR AND DAO R.W. Division, Bhadrak",Durjyodhan Behera,07-Nov-2025 02:00 PM,finsummary_542742.pdf (48.92 KB),CE RW I||RWCIRCLE-BALASORE,2025_CERWI_114308_6,CCE-BLS-NCB-07 OF 2025-26,Construction of Flood resilient road from RD Road to Dharmagatapur under SDMF in the District of Bhadrak for the year 2025-26,Technical,8 Numbers bidder admitted,Durjyodhan Behera,18-Jun-2025 02:03 PM,technical_542742.pdf,Finance,6 Numbers bidder admitted,Durjyodhan Behera,04-Aug-2025 03:59 PM,,BOQ Comparative Chart,CCE RW CIRCLE BALASORE,Internal,"AE Estimator , R.W. Circle,Balasore, PA to CCE, R.W. Circle,Balasore,DAO,EERWD-II,BDK",Durjyodhan Behera,30-Jul-2025 08:11 PM,04-Aug-2025 11:00 AM,techsummary_542742.pdf (1982.42 KB),07-Nov-2025,"INR 20,257,858.74",270.0,Durjyodhan Behera,07-Nov-2025 02:04 PM,Dharmagatpur.pdf (793.00 KB),Work awarded through Lottery system,1,2970382,Ajaya Kumar Lenka,17-Jun-2025 11:38 AM,Rejected-AOC,L1,07-Nov-2025 02:05 PM,AOC,Construction of Flood resilient road from RD Road to Dharmagatapur under SDMF in the District of Bhadrak for the year 2025-26,Construction of Flood resilient road from RD Road to Dharmagatapur under SDMF in the District of Bhadrak for the year 2025-26,Please refer DTCN ,NA ,"2,38,30,000",Civil Works - Roads,NA ,Tender,90.0,270.0,Bhadrak,756100.0,NA ,NA ,NA ,"O/o The CCE R.W.CIRCLE,BALASORE",No ,No,1.0,ICICI BANK,10-Jun-2025 02:00 PM,18-Jun-2025 11:00 AM,10-Jun-2025 02:00 PM,17-Jun-2025 05:00 PM,10-Jun-2025 02:00 PM ,16-Jun-2025 05:00 PM ,10-Jun-2025 02:00 PM,17-Jun-2025 05:00 PM,04-Aug-2025 11:00 AM,"2,38,300",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"TENDER PAPER COST,EMD,CONTRACTOR REGISTRATION CERTIFICATE,PAN,GSTIN,AFFIDAVIT,ETC","10,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-BALASORE,CCE-BLS-NCB-07 OF 2025-26,2025_CERWI_114308_6,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"CCE R.W.CIRCLE,BALASORE","O/o The CCE R.W.CIRCLE,BALASORE",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2970702,DIBYARANJAN CHAND,17-Jun-2025 02:44 PM,Rejected-Technical,Insufficient Similar Nature of work experience,30-Jul-2025 08:11 PM,AOC,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,.pdf,"WORK EXPERIENCE,ATO,PROFFIT LOSS ACCOUNT ,MACHINERIES,ETC",,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2970486,GOURASHYAM ROUT,17-Jun-2025 12:23 PM,Rejected-AOC,L2,07-Nov-2025 02:05 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER DOCUMENTS AS PER DTCN,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2969855,Jaladhar Sahoo,17-Jun-2025 02:28 PM,Rejected-AOC,L1,07-Nov-2025 02:05 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2970870,MURALIDHAR SAHOO,17-Jun-2025 04:48 PM,Rejected-AOC,L1,07-Nov-2025 02:05 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2970876,Nalinikanta Patri,17-Jun-2025 04:48 PM,Accepted-AOC,L1,07-Nov-2025 02:05 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2970964,Pradeep Kishor Swain,17-Jun-2025 04:06 PM,Rejected-AOC,L1,07-Nov-2025 02:05 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2970095,SAROJ KUMAR PARHI,17-Jun-2025 12:56 PM,Rejected-Technical,Insufficient Similar Nature of work experience,30-Jul-2025 08:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
