S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,2938611.0,SRI SUSANTA KUMAR PADHY,INR,"10,215,160.15",Technical,Total Four Bidders,Sudarsan Behera,04-Jul-2025 03:49 PM,technical_539059.pdf,ST and SC Development Deptt||ITDA Baliguda,2025_STSCD_113293_6,PA (ITDA)-BLG-1/25-26,Construction of new 50 Seated PSH Building at Katingia PSH under G.Udayagiri Block,PA ITDA BALLIGUDA,Internal,AEE ITDA BALLIGUDA,Sudarsan Behera,03-Nov-2025 12:52 PM,finsummary_539059.pdf (210.56 KB),PA ITDA Balliguda,Internal,AEE ITDA Balliguda,Sudarsan Behera,04-Jul-2025 04:43 PM,04-Jul-2025 04:45 PM,techsummary_539059.pdf (210.56 KB),Finance,Total Four Bidders,Sudarsan Behera,31-Oct-2025 12:42 PM,finance_539059.pdf,BOQ Comparative Chart,1,2921227,HIMANSU KUMAR DAS,16-May-2025 05:47 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Sri Susanta Kumar Padhy came as the winner,03-Nov-2025 12:52 PM,03-Nov-2025,"INR 12,016,421.77",270.0,Sudarsan Behera,03-Nov-2025 01:57 PM,1794.pdf (341.00 KB),it was put into lottery in presence of the bidders where Sri Susanta Kumar Padhy came as the winner,AOC,"1,20,164",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,Yes,Construction of new 50 Seated PSH Building at Katingia PSH under G.Udayagiri Block,Construction of new 50 Seated PSH Building at Katingia PSH under G.Udayagiri Block,Please refer Tender documents. ,NA ,,Civil Works - Buildings,NA ,Tender,270.0,270.0,Katingia PSH under G.Udayagiri Block,762103.0,NA ,NA ,NA ,PA ITDA BALLIGUDA,No ,No,1.0,Change of Date,Date,,ST and SC Development Deptt||ITDA Baliguda,PA (ITDA)-BLG-1/25-26,2025_STSCD_113293_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,PA ITDA BALLIGUDA,PA ITDA BALLIGUDA,1.0,Fee/PreQual/Technical,.pdf,DETAIL TENDER CALL NOTICE,09-May-2025 05:00 PM,29-May-2025 11:00 AM,09-May-2025 05:00 PM,28-May-2025 05:00 PM,NA ,NA ,09-May-2025 05:00 PM,28-May-2025 05:00 PM,04-Jul-2025 04:45 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2930897,"MANORAMA TRADE LINK, PROP-ASWINI KUMAR ACHARYA",25-May-2025 02:10 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Sri Susanta Kumar Padhy came as the winner,03-Nov-2025 12:52 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,2.0,Finance,.xls,Bills of Quantity,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2934567,SHASHIRAM MANGARAJ,27-May-2025 04:41 PM,Rejected-Finance,it was put into lottery in presence of the bidders where Sri Susanta Kumar Padhy came as the winner,03-Nov-2025 12:52 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2938611,SRI SUSANTA KUMAR PADHY,28-May-2025 04:57 PM,Accepted-AOC,it was put into lottery in presence of the bidders where Sri Susanta Kumar Padhy came as the winner,03-Nov-2025 01:57 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
