EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"51,627",Yes,percentage,1.0%,Nil,Nil,"Construction of Paddy Procurement Centre at Bhapur PACs Ltd, Bhapur Block in Odisha ( 800 Sqft Cover Pindi)","Construction of Paddy Procurement Centre at Bhapur PACs Ltd, Bhapur Block in Odisha ( 800 Sqft Cover Pindi)",Please refer Tender documents. ,NA ,"51,62,738",Civil Works - Buildings,NA ,Tender,90.0,120.0,Nayagarh,752069.0,NA ,NA ,NA ,Nayagarh RandB Nayagarh,No ,No,1.0,Fee/PreQual/Technical,.pdf,"DTCN, Licence, Affidavit, Schedule, PAN, GST etc.",EIC-CIVIL||SERNB-CIRCLE-KHURDA||EE Nayagarh Rnb Division,eTCN11,2025_EICCL_111061_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,22-Feb-2025 11:30 AM,04-Mar-2025 11:00 AM,22-Feb-2025 11:30 AM,03-Mar-2025 05:00 PM,NA ,NA ,22-Feb-2025 11:30 AM,03-Mar-2025 05:00 PM,10-Jun-2025 11:00 AM,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,Superintending Engineer,"O/o the SE, Nayagarh RandB Nayagarh",AOC,10-Nov-2025,"INR 4,388,840",120.0,Sudipta Panda,09-Nov-2025 07:46 AM,BhapurAOC.pdf (863.00 KB),1,2843053,KRUSHNA PRASAD RATH,03-Mar-2025 10:30 AM,Rejected-Finance,Selected through transparency lottery,09-Nov-2025 07:43 AM,Finance,S,Sudipta Panda,09-Nov-2025 07:34 AM,,BOQ Comparative Chart,Sanjib Kumar Behera,Internal,,Sanjib Kumar Behera,08-Jun-2025 03:26 PM,10-Jun-2025 11:00 AM,techsummary_531216.pdf (893.21 KB),SANJIB KUMAR BEHERA,Internal,,Sudipta Panda,09-Nov-2025 07:43 AM,finsummary_531216.pdf (862.95 KB),EIC-CIVIL||SERNB-CIRCLE-KHURDA||EE Nayagarh Rnb Division,2025_EICCL_111061_4,eTCN11,"Construction of Paddy Procurement Centre at Bhapur PACs Ltd, Bhapur Block in Odisha ( 800 Sqft Cover Pindi)",Technical,Summary,Sanjib Kumar Behera,08-Jun-2025 03:22 PM,,1.0,2843597.0,Narayan Sethi,INR,"4,388,840",AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,AOC,,,,,,,2,2843597,Narayan Sethi,03-Mar-2025 04:30 PM,Accepted-AOC,AOC,09-Nov-2025 07:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2843035,RABINDRA KUMAR PRADHAN,03-Mar-2025 10:02 AM,Rejected-Finance,Selected through transparency lottery,09-Nov-2025 07:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2841884,SILU BISWAL,28-Feb-2025 09:59 PM,Rejected-Technical,Disqualified,08-Jun-2025 03:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2843394,SUMANT KUMAR BARIK,03-Mar-2025 01:50 PM,Rejected-Finance,Selected through transparency lottery,09-Nov-2025 07:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
