Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
SUPERINTENDING ENGINEER,O/O SUPERINTENDING ENGINEER MINOR IRRIGATION DIVISION GAJAPATI PARALAKHEMUNDI,"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GAJAPATI",MIDGJP-03/2025-26,2025_CEMIB_117482_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"8,500",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,Improvement to Raibarma Nalla at Kasinagar in Kasinagar Block of Gajapati District under Critical Scheme-2025-26.,Improvement to Raibarma Nalla at Kasinagar in Kasinagar Block of Gajapati District under Critical Scheme-2025-26.,Please refer tender documents ,NA ,"8,41,575",Civil Works - Others,NA ,Tender,90.0,60.0,KASINAGAR,761206.0,NA ,NA ,NA ,SE M I Division Gajapati paralakhemundi,No ,No,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost EMD (Online) RC, PAN, active GSTN, affidavit other documents and forms as per DTCN",01-Sep-2025 10:00 AM,11-Sep-2025 11:00 AM,01-Sep-2025 10:00 AM,10-Sep-2025 05:30 PM,01-Sep-2025 10:00 AM ,10-Sep-2025 05:30 PM ,01-Sep-2025 10:00 AM,10-Sep-2025 05:30 PM,AOC,13-Nov-2025,"INR 841,575",60.0,Simachala Satapathy,13-Nov-2025 07:52 AM,AOC3.PDF (195.00 KB),1,3072456,Bijaya Kumar Pradhan,09-Sep-2025 06:56 PM,Rejected-AOC,Un-Successful,13-Nov-2025 07:52 AM,SIMACHALA SATAPATHY,Internal,,Simachala Satapathy,13-Nov-2025 07:44 AM,techsummary_550767.pdf (20.01 KB),SIMACHALA SATAPATHY,Internal,,Simachala Satapathy,13-Nov-2025 07:48 AM,finsummary_550767.pdf (38.81 KB),"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GAJAPATI",2025_CEMIB_117482_3,MIDGJP-03/2025-26,Improvement to Raibarma Nalla at Kasinagar in Kasinagar Block of Gajapati District under Critical Scheme-2025-26.,1.0,3072535.0,TUSHAAR NANDAN PATI,INR,"715,422.91",Finance,5 NOS ARE BIDDER PARTICIPATED IN THIS TENDER,Simachala Satapathy,12-Nov-2025 06:00 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,AOC,,,,,,,2,3072531,G RAMA KRISHNA,09-Sep-2025 06:22 PM,Rejected-AOC,Un-Successful,13-Nov-2025 07:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,3063679,RAJENDRA PRASAD SAHU,04-Sep-2025 06:45 PM,Rejected-AOC,Un-Successful,13-Nov-2025 07:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,3072596,SEPANI JOGA RAO,09-Sep-2025 06:52 PM,Rejected-AOC,Un-Successful,13-Nov-2025 07:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,3072535,TUSHAAR NANDAN PATI,09-Sep-2025 06:09 PM,Accepted-AOC,Successful through lottery system L1 bidder,13-Nov-2025 07:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
