Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Municipal Bodies||Anandapur Municipal Council,AM-ANDP-02/2024-25,2024_ORULB_105690_54,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,EXECUTIVE OFFICER,ANANDAPUR MUNICIPALITY,21-Oct-2024 12:00 PM,07-Nov-2024 11:00 AM,21-Oct-2024 12:00 PM,06-Nov-2024 05:30 PM,NA ,NA ,21-Oct-2024 12:00 PM,06-Nov-2024 05:30 PM,1.0,Fee/PreQual/Technical/Finance,.xls,REFER BOQ,1.0,ICICI BANK,1.0,corri,Date,,Construction of drain with cover slab from Ganesh Mahakud house to SDPO Office via Pradeep Mohanty house ward-15,Construction of drain with cover slab from Ganesh Mahakud house to SDPO Office via Pradeep Mohanty house ward-15,Please refer Tender documents. ,NA ,"15,22,590",Civil Works - Others,NA ,Tender,180.0,60.0,ANANDAPUR MUNICIPALITY,758021.0,NA ,NA ,NA ,ANANDAPUR MUNICIPALITY,No ,No,"15,226",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,AOC,cp,Internal,cp,Debaprasad Bal,09-Jul-2025 12:58 PM,techsummary_510099.pdf (875.81 KB),cp,Internal,committe,Debaprasad Bal,06-Nov-2025 06:38 PM,finsummary_510099.pdf (109.74 KB),Finance,ok,Chittaranjan Sethy,08-Jan-2025 01:14 PM,finance_510099.pdf,BOQ Comparative Chart,06-Nov-2025,"INR 1,527,380",60.0,Debaprasad Bal,06-Nov-2025 06:41 PM,54.pdf (110.00 KB),1,2595459,ABINASHA DEO,28-Oct-2024 12:43 AM,Rejected-Finance,k,06-Nov-2025 06:38 PM,Municipal Bodies||Anandapur Municipal Council,2024_ORULB_105690_54,AM-ANDP-02/2024-25,Construction of drain with cover slab from Ganesh Mahakud house to SDPO Office via Pradeep Mohanty house ward-15,1.0,2623626.0,NILAMANI SAHOO,INR,"1,527,380",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,REFER DTCN,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,2591745,ASHIS KUMAR BEHERA,25-Oct-2024 08:03 PM,Rejected-Finance,k,06-Nov-2025 06:38 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,2595206,ASHIS PATTANAYAK,27-Oct-2024 11:44 PM,Rejected-Finance,k,06-Nov-2025 06:38 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,2598053,BUDDHADEVA SAHU,04-Nov-2024 08:09 PM,Rejected-Finance,k,06-Nov-2025 06:38 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,2595481,CHINMAYA BEHERA,28-Oct-2024 08:19 AM,Rejected-Finance,k,06-Nov-2025 06:38 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,2609381,GNYANESWAR NAYAK,03-Nov-2024 01:31 PM,Rejected-Finance,k,06-Nov-2025 06:38 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,2595509,KAMALAKANTA BEHERA,28-Oct-2024 06:16 PM,Rejected-Finance,k,06-Nov-2025 06:38 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,8,2597710,LIMA MANGAL,29-Oct-2024 09:02 AM,Rejected-Finance,k,06-Nov-2025 06:38 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,9,2623626,NILAMANI SAHOO,06-Nov-2024 01:13 PM,Accepted-AOC,k,06-Nov-2025 06:41 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,10,2621822,PRIYABRATA SAHOO,06-Nov-2024 11:49 AM,Rejected-Finance,k,06-Nov-2025 06:38 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,11,2598074,RABINDRANATH SETHY,29-Oct-2024 12:10 PM,Rejected-Finance,k,06-Nov-2025 06:38 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,12,2594638,SANJIP KUMAR SINGH,27-Oct-2024 12:06 PM,Rejected-Finance,k,06-Nov-2025 06:38 PM,,,,,,,,,,AOC
