Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
Er. Pravash Kumar Majhi CCEcumCCC,Internal,SE NH Division BBSR Sr. DAO of NH Division BBSR SE office of the EIC Civil cum Roads SE office of the CE NH Odisha BBSR Deputy Secretary to Govt. Works Deptt. Executive Chef OTDC BBSR ManagerOTDC BBSR,Pravash Kumar Majhi,16-Oct-2025 06:04 PM,17-Oct-2025 05:00 PM,techsummary_554512.pdf (285.61 KB),1.0,3125579.0,MAYFAIR HOTELS AND RESORTS LIMITED,INR,"37,800,000",CE-NH||NHCIRCLE-NORTH-BBSR,2025_CENH_118669_2,C.C.E. NORTHERN NH CIRCLE - 03 2025-26,Invitation of tender for the selection of a service provider for Outdoor Catering Services from leading 05 Star Hotel based in Odisha,1,3123756,ITC HOTELS LIMITED,13-Oct-2025 02:04 PM,Rejected-Technical,Not qualified as per conditions Clause 11 set forth in RFP document.,16-Oct-2025 06:04 PM,Technical,all the bids were opened and downloaded.,ARUN KUMAR PARIDA,15-Oct-2025 05:35 PM,,Finance,Financial bid of Mayfair Hotels and Resorts Limited was opened and downloaded.,Pravash Kumar Majhi,17-Oct-2025 05:51 PM,,BOQ Comparative Chart,Er. Pravash Kumar Majhi CCEcumCCC,External,Er. Papun Ku Pradhan SE Sri B. Pattnaik Sr.DAO Er.S.S.Das SE Er. Adarsh Panigrahi SE Sri Bibhabasu Mishra Deputy Secretary WD Sri S Sarkar EC OTDC S Khan Manager OTDC and Er. Manas Ranjan Behera CE,Pravash Kumar Majhi,10-Nov-2025 11:37 AM,finsummary_554512.pdf (275.42 KB),11-Nov-2025,"INR 37,800,000",30.0,Pravash Kumar Majhi,10-Nov-2025 11:49 AM,AOCCatering.pdf (2217.00 KB),Work awarded to MAYFAIR HOTELS AND RESORTS LIMITED Bhubaneswar.,AOC,Chief Construction Engineer cum C C C,"Office of the Chief Construction Engineer cum Chairman Catering Committee, Northern NH Circle PO.Bhoinagar, Bhubaneswar-751022.",1.0,ICICI BANK,Invitation of tender for the selection of a service provider for Outdoor Catering Services from leading 05 Star Hotel based in Odisha,Invitation of tender for the selection of a service provider for Outdoor Catering Service from leading 05 Star Hotel based in Odisha during the 84th IRC Annual Session to be held from 7th to 10th November 2025.,Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,120.0,30.0,Bhubaneswar,751022.0,O/o the CCE cum CCC BBSR ,"Chief Construction Engineer cum Chairman Catering Committee, Northern NH Circle, Bhubaneswar 751022. ",04-Oct-2025 11:30 AM ,O/o the CCE cum CCC BBSR,No ,No,01-Oct-2025 05:30 PM,15-Oct-2025 05:00 PM,01-Oct-2025 05:30 PM,15-Oct-2025 03:30 PM,NA ,NA ,01-Oct-2025 06:00 PM,15-Oct-2025 03:30 PM,17-Oct-2025 05:00 PM,CE-NH||NHCIRCLE-NORTH-BBSR,C.C.E. NORTHERN NH CIRCLE - 03 2025-26,2025_CENH_118669_2,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,1.0,2nd Corrigendum,Date,,"10,000",0.0,Nil,Nil,No,"10,00,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Refer Tender documents upload in the website.,AOC
,,,,,,,,,,,,,,,,2,3126301,LIFELINE MULTIVENTURES PVT LTD,15-Oct-2025 12:11 PM,Rejected-Technical,Not qualified as per conditions Clause 11 set forth in RFP document.,16-Oct-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,AOC
,,,,,,,,,,,,,,,,3,3125579,MAYFAIR HOTELS AND RESORTS LIMITED,14-Oct-2025 03:34 PM,Accepted-AOC,Work awarded to MAYFAIR HOTELS AND RESORTS LIMITED Bhubaneswar.,10-Nov-2025 11:51 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,3125637,Swosti Premium Limited,13-Oct-2025 03:49 PM,Rejected-Technical,Not qualified as per conditions Clause 11 set forth in RFP document.,16-Oct-2025 06:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
