EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
0.0,No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,Valid Cont License PAN GSTTIN Bid security dec Expr Certi Contact Number eMail ID and as per DTCN,SE RWSS DIVISION BHANJANGAR,SE RWSS DIVISION BHANJANGAR,Rural Water Supply and Sanitation||RWSS Circle Berhampur||RWSS Division Bhanjanagar,SE RWSS BNJ 17 of 2022-23,2022_RWSS_79641_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,11-Jul-2022 11:00 AM,21-Jul-2022 11:00 AM,11-Jul-2022 11:00 AM,20-Jul-2022 05:00 PM,11-Jul-2022 11:00 AM ,18-Jul-2022 05:00 PM ,11-Jul-2022 11:00 AM,20-Jul-2022 05:00 PM,1.0,ICICI BANK,Pws to Badagada under Surada Block,Pws to Badagada under Surada Block,Technically Evaluation ,NA ,"21,86,316",Civil Works - Water Works,Drinking Water ,Tender,90.0,150.0,Pws to Badagada under Surada Block,761126.0,NA ,NA ,NA ,SE RWSS DIVISION BHANJANGAR,No ,No,"6,000",0.0,Nil,Nil,No,AOC,1.0,1900639.0,MADANA MOHAN NAYAK,INR,"1,967,798",23-Nov-2025,"INR 1,858,588",150.0,Nihar Ranjan Swain,23-Nov-2025 05:29 PM,BadagadaWO.pdf (308.00 KB),Sri Madan Mohan Nayak has awarded the Work,EE RWSS Divn Bhanjanagar,Internal,,Nihar Ranjan Swain,23-Nov-2025 05:24 PM,finsummary_404715.pdf (428.95 KB),Rural Water Supply and Sanitation||RWSS Circle Berhampur||RWSS Division Bhanjanagar,2022_RWSS_79641_1,SE RWSS BNJ 17 of 2022-23,Pws to Badagada under Surada Block,1,1899839,Brajamohan Palo,19-Jul-2022 07:54 PM,Rejected-AOC,5th Lowest,23-Nov-2025 05:29 PM,EE RWSS Divn Bhanjanagar,Internal,,Nihar Ranjan Swain,23-Nov-2025 05:18 PM,techsummary_404715.pdf (428.95 KB),Finance,Seven Bidder have participating in the tender,Sridhar Behera,21-Jul-2022 06:25 PM,,BOQ Comparative Chart,AOC
,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2,1900149,DHRUBACHARAN BEHERA,20-Jul-2022 10:50 AM,Rejected-Technical,Disqualified,23-Nov-2025 05:18 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,3,1897218,HADU NAIK,20-Jul-2022 12:31 PM,Rejected-AOC,4th Lowest,23-Nov-2025 05:29 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,4,1897174,KALU CHARAN MALIK,15-Jul-2022 01:19 PM,Rejected-AOC,2nd Lowest,23-Nov-2025 05:29 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,5,1900639,MADANA MOHAN NAYAK,20-Jul-2022 03:42 PM,Accepted-AOC,1st Lowest and awarded the Work,23-Nov-2025 05:29 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,6,1900803,MAMATA PATRA,20-Jul-2022 04:19 PM,Rejected-Technical,Disqualified,23-Nov-2025 05:18 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,7,1900269,Ramesh Chandra Panigrahi,20-Jul-2022 11:56 AM,Rejected-AOC,3rd Lowest,23-Nov-2025 05:29 PM,,,,,,,,,,,,,AOC
