Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Finance,Total No. of 5 nos bidder accepted for financial evaluation process.,Umesh Chandra Bhoi,22-Oct-2025 10:45 AM,,BOQ Comparative Chart,ARUN KUMAR PANDEY,Internal,1-VINIT KUMAR 2-BASANTA KUMAR DEHURY 3-UMESH CHANDRA BHOI,Arun Kumar Pandey,19-Oct-2025 10:52 AM,22-Oct-2025 09:00 AM,techsummary_555012.pdf (101.00 KB),15-Nov-2025,"INR 3,075,567",150.0,Arun Kumar Pandey,15-Nov-2025 06:46 PM,AOC125MCH.pdf (318.00 KB),1,3130025,BALBIR SINGH GOG,15-Oct-2025 08:12 PM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,15-Nov-2025 06:46 PM,1.0,3130862.0,M/s Prachi Construction,INR,"3,075,567",ARUN KUMAR PANDEY,Internal,,Arun Kumar Pandey,15-Nov-2025 06:42 PM,finsummary_555012.pdf (317.82 KB),EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,2025_EICCL_119092_4,IFB-SE PWD-14 OF 2025-26,Renovation to 125 Bedded M.C.H. Building such as Aluminum Partion and Door to Ground Floor to Sixth Floor and P.H. works at Tukurla in Bargarh District for the year 2025-26.,Technical,Total No. of 5 nos bidder accepted for technical evaluation process.,Arun Kumar Pandey,17-Oct-2025 12:14 PM,,AOC,Renovation to 125 Bedded M.C.H. Building such as Aluminum Partion and Door to Ground Floor to Sixth Floor and P.H. works at Tukurla in Bargarh District for the year 2025-26.,BUILDING WORK (CIVIL AND PH),PLEASE REFER THE TENDER DOCUMENTS ,NA ,"36,17,927",Civil Works - Buildings,NA ,Tender,90.0,150.0,BHATLI,768030.0,NA ,NA ,NA ,O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION,No ,No,"36,179",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,1ST CORRIGENDUM,Other,,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-BARGARH,IFB-SE PWD-14 OF 2025-26,2025_EICCL_119092_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, Bid Declaration Form, GSTIN, PAN, EPF, ESI, Affidavit and other DOC as per DTCN",O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION,"O/O THE SUPERINTENDING ENGINEER (R AND B) DIVISION BARGARH, AT-NEAR GOVT BUS STAND INFRONT OF WOMENS COLLEGE BARGARH","6,000",0.0,Nil,Nil,No,09-Oct-2025 02:00 PM,17-Oct-2025 11:30 AM,09-Oct-2025 02:00 PM,16-Oct-2025 05:00 PM,09-Oct-2025 02:00 PM ,16-Oct-2025 05:00 PM ,09-Oct-2025 02:00 PM,16-Oct-2025 05:00 PM,22-Oct-2025 09:00 AM,AOC
,,,,,,,,,,,,,,,,,,,2,3131267,MAMATA AGRAWAL,16-Oct-2025 04:27 PM,Rejected-Finance,NOT ELIGIBLE FOR TRANSPARENT LOTTERY SYSTEM,15-Nov-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantity,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,3130862,M/s Prachi Construction,16-Oct-2025 04:18 PM,Accepted-AOC,WORK AWARDED BY TRANSPARENT LOTTERY SYSTEM,15-Nov-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4,3131259,MS SAMPADA BEHURA,16-Oct-2025 04:25 PM,Rejected-AOC,TRANSPARENT LOTTERY SYSTEM,15-Nov-2025 06:46 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,5,3130851,SHREE RADHE TRADERS PROP. GOURANGA SHARMA,16-Oct-2025 12:46 PM,Rejected-Finance,NOT ELIGIBLE FOR TRANSPARENT LOTTERY SYSTEM,15-Nov-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
