Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid License Document as per tender class of contractor in NIT, GST, Certificate, PAN Card","Completion of PH Works to construction of (SI, SD and WS) to Day care Sub-Centre cum HWC Building at Kuranga of Niali Block in cuttack District or the year 2023-24.","Completion of PH Works to construction of (SI, SD and WS) to Day care Sub-Centre cum HWC Building at Kuranga of Niali Block in cuttack District or the year 2023-24.",Please refer Tender documents. ,NA ,"5,54,551",Civil Works - Buildings,NA ,Tender,90.0,NA ,Kuranga,754002.0,NA ,NA ,NA ,"O/O THE SE RW (PH) DIVISION,BHUBANESWAR",No ,No,"5,600",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"Superintending Engineer,RW (PH) Division, BBSR","SE RW (PH) DIVISION, BBSR Behind Esplande mall, Bomikhal, Rasulgarh,751010",18-Jan-2025 11:00 AM,28-Jan-2025 11:00 AM,18-Jan-2025 11:00 AM,27-Jan-2025 05:00 PM,NA ,NA ,18-Jan-2025 11:00 AM,27-Jan-2025 05:00 PM,CE RW I||SE RW PH CIRCLE BBSR||EE RW PH DIVN. BBSR,SERWPH-15/2024-25,2025_CERWI_109407_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,AOC,1,2775235,ASIT KUMAR MALLICK,25-Jan-2025 06:51 AM,Rejected-Finance,Not Qualified in Transparency lottery,21-Nov-2025 01:05 PM,21-Nov-2025,"INR 471,424",90.0,Anil Kumar Das,24-Nov-2025 08:35 PM,6563.pdf (340.00 KB),Supeintending Engineer,Internal,"Sr. DAO, Divisional Estimator",Anil Kumar Das,10-Feb-2025 06:39 PM,techsummary_525742.pdf (288.54 KB),CE RW I||SE RW PH CIRCLE BBSR||EE RW PH DIVN. BBSR,2025_CERWI_109407_9,SERWPH-15/2024-25,"Completion of PH Works to construction of (SI, SD and WS) to Day care Sub-Centre cum HWC Building at Kuranga of Niali Block in cuttack District or the year 2023-24.",Executive Engineer,Internal,,Anil Kumar Das,21-Nov-2025 01:05 PM,finsummary_525742.pdf (60.34 KB),Finance,COMPARATIVE STATEMENT,Anil Kumar Das,29-Jan-2025 11:58 AM,finance_525742.pdf,BOQ Comparative Chart,1.0,2775451.0,SUSANTA KUMAR SETHA,INR,"471,424",AOC
,,.pdf,"EMD, Tender Paper cost, Affidavit for correctness and no Relation Certificate.",,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2771715,BISWAJIT MALLICK,26-Jan-2025 08:10 PM,Rejected-Finance,Not Qualified in Transparency lottery,21-Nov-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2775390,CHINMAYEE SAHOO,25-Jan-2025 07:37 AM,Rejected-Finance,Not Qualified in Transparency lottery,21-Nov-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2778475,DEVI PRASAD MOHAPATRA,26-Jan-2025 02:59 PM,Rejected-Finance,Not Qualified in Transparency lottery,21-Nov-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2779850,LITALI PARIDA,27-Jan-2025 11:07 AM,Rejected-Finance,Not Qualified in Transparency lottery,21-Nov-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2772173,MAA TARINI CONSTRUCTION,25-Jan-2025 05:34 PM,Rejected-Finance,Not Qualified in Transparency lottery,21-Nov-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2777837,RUNNER INFRASTRUCTURE,26-Jan-2025 09:23 AM,Rejected-Finance,Not Qualified in Transparency lottery,21-Nov-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,2777000,SOMANATH SAHOO,27-Jan-2025 02:34 PM,Rejected-Finance,Not Qualified in Transparency lottery,21-Nov-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,2779420,SRI PRAKASH CHANDRA ROUT,27-Jan-2025 03:06 PM,Rejected-Finance,Not Qualified in Transparency lottery,21-Nov-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,2775451,SUSANTA KUMAR SETHA,25-Jan-2025 09:00 AM,Accepted-AOC,Qualified in Transparency lottery,24-Nov-2025 08:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
