Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Orissa Mining Corporation,NIT No.07/OMC/CIVIL/2025,2025_OMC_112584_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,44,900",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,Interior Renovation to Mines Managers Office Building at Kurmitar Iron Ore Mines in the District of Sundargarh.,Interior Renovation to Mines Managers Office Building at Kurmitar Iron Ore Mines in the District of Sundargarh.,"RC, EPF Regd., GSTN, PAN, Registration in CDMS portal, Affidavits, experience, etc. as per DTCN requirements.  ",NA ,"2,44,83,000",Civil Works - Others,NA ,Tender,180.0,245.0,KURMITAR,770041.0,NA ,NA ,NA ,"OMC Ltd., Bhubaneswar",No ,No,1.0,Fee/PreQual/Technical,.pdf,"RC, EPF Regd., GSTN, PAN, Registration in CDMS portal, Affidavits, experience, etc. as per DTCN requ","GM(C), OMC Ltd.","Office of the GM(C), OMC Ltd., Bhubaneswar","11,800",0.0,Nil,Nil,No,17-Apr-2025 03:00 PM,02-May-2025 11:00 AM,17-Apr-2025 03:00 PM,01-May-2025 05:00 PM,NA ,NA ,17-Apr-2025 03:00 PM,01-May-2025 05:00 PM,16-Jun-2025 03:15 PM,AOC,1.0,2899095.0,M/S HAR HAR MAHADEV ENTERPRISES PROP SUBODH KUMAR YADAV,INR,"20,812,436.21",Finance,Financial bid of 04 (Four) qualified bidders had been open out of 05 (Five) bids.,MINAKETAN DAS,16-Jun-2025 03:49 PM,,BOQ Comparative Chart,25-Nov-2025,"INR 20,812,436.21",245.0,Sidharth Pattnaik,27-Nov-2025 11:34 AM,2025_OMC_112584_1.pdf (415.00 KB),Interior Renovation to Mines Managers Office Building at Kurmitar Iron Ore Mines in the District of Sundargarh.,Orissa Mining Corporation,2025_OMC_112584_1,NIT No.07/OMC/CIVIL/2025,Interior Renovation to Mines Managers Office Building at Kurmitar Iron Ore Mines in the District of Sundargarh.,R K PANDA,Internal,S PADHI BANITA PATRA P K MISHRA,Sidharth Pattnaik,25-Nov-2025 02:31 PM,finsummary_536922.pdf (457.89 KB),Technical,05 (Five) bids have been received subjected to evaluation by committee,MINAKETAN DAS,02-May-2025 04:35 PM,,A K PAL,Internal,A PRADHAN S R PATTNAIK P K BISWAL N C BEHERA,Satyajit Jena,13-Jun-2025 03:09 PM,16-Jun-2025 03:15 PM,techsummary_536922.pdf (1043.93 KB),1,2892475,Ms GOLDEN WOOD PECKER,30-Apr-2025 10:42 PM,Rejected-Finance,NOT BEING L1,25-Nov-2025 02:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2899095,M/S HAR HAR MAHADEV ENTERPRISES PROP SUBODH KUMAR YADAV,01-May-2025 11:15 AM,Accepted-AOC,L1,27-Nov-2025 11:34 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2903330,PRAKASH KUMAR PANDA,01-May-2025 04:02 PM,Rejected-Technical,Disqualified due to lack of Work experience as per clause 2.3 iii B,13-Jun-2025 03:09 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2903098,SANDEEP NAYAK,01-May-2025 01:08 PM,Rejected-Finance,NOT BEING L1,25-Nov-2025 02:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2903155,SRIKANT RAJ,01-May-2025 02:01 PM,Rejected-Finance,NOT BEING L1,25-Nov-2025 02:31 PM,AOC
