Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Executive Engineer,Internal,"Estimator,DAO,EE",Shiba Sankar Mohanta,02-Nov-2025 11:45 AM,techsummary_548529.pdf (3709.99 KB),1,3034279,AKASH BISSOI,13-Aug-2025 10:57 AM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,10-Nov-2025,"INR 338,863",60.0,Jay Prakash Soren,10-Nov-2025 04:03 PM,wo04.pdf (235.00 KB),Finance,Tender to be opened,Shiba Sankar Mohanta,02-Nov-2025 11:40 AM,finance_548529.pdf,BOQ Comparative Chart,1.0,3033855.0,Hemanta Kumar Bhakta,INR,"288,607",CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR,2025_CERWI_116546_1,EERWNGP 04 2025 26,SR to RI Office Building at Kottagam in Kosagumuda Block for the year 2025 26,Executive Engineer,Internal,"Estimator,DAO,EE",Jay Prakash Soren,10-Nov-2025 03:52 PM,finsummary_548529.pdf (1517.53 KB),AOC,SR to RI Office Building at Kottagam in Kosagumuda Block for the year 2025 26,SR to RI Office Building at Kottagam in Kosagumuda Block for the year 2025 26,Please refer Tender documents ,NA ,"3,38,863",Civil Works - Buildings,NA ,Tender,90.0,60.0,Kosagumuda,764061.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, NAWARANGPUR",No ,No,07-Aug-2025 10:00 AM,18-Aug-2025 11:00 AM,07-Aug-2025 10:00 AM,16-Aug-2025 03:00 PM,07-Aug-2025 10:00 AM ,16-Aug-2025 03:00 PM ,07-Aug-2025 10:00 AM,16-Aug-2025 03:00 PM,"2,000",0.0,Nil,Nil,No,1.0,ICICI BANK,Executive Engineer,"RURAL WORKS DIVISION-I, NAWARANGPUR",1.0,Fee/PreQual/Technical/Finance,.pdf,License PAN Card GSTIN Affidavit and as per DTCN,"3,389",Yes,percentage,1.0%,Nil,Nil,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR,EERWNGP 04 2025 26,2025_CERWI_116546_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,2,3037576,AMLAN JYOTI MADALA,15-Aug-2025 10:17 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3037455,ANJALI BISWAS,16-Aug-2025 11:58 AM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3036345,BALRAM HARIJAN,14-Aug-2025 06:23 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3037155,BHAGABAN BEHERA,15-Aug-2025 06:13 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3037002,BIKASH KUMAR AGRAWAL,15-Aug-2025 07:03 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3037622,BIPANNA NANDI,16-Aug-2025 11:15 AM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3034785,BISWANATH MAJHI,13-Aug-2025 03:17 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3036425,CHANDRA HARIJAN,14-Aug-2025 08:03 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3032233,CHINMAYA RANJAN SAHU,11-Aug-2025 07:59 PM,Rejected-AOC,Disqualified in transparent lottery,10-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
