Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"Construction of Additional Class Room at Bala Krushna Bidya Niketan, Jignipur, GP Jignipur.","Construction of Additional Class Room at Bala Krushna Bidya Niketan, Jignipur, GP Jignipur.",Please refer Tender documents. ,NA ,"15,45,829",Civil Works - Buildings,Additional Classroom ,Tender,60.0,365.0,Jignipur,754202.0,NA ,NA ,NA ,Nischintakoili,No ,No,1.0,DATE EXTENSION,Date,,02-Jun-2025 11:00 AM,31-Jul-2025 04:30 PM,04-Jun-2025 10:00 AM,31-Jul-2025 11:00 AM,04-Jun-2025 10:00 AM ,13-Jun-2025 05:00 PM ,04-Jun-2025 10:00 AM,31-Jul-2025 11:00 AM,01-Aug-2025 06:15 PM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||NISCHINTAKOILI Block,Nkoili/E-bid/01/ 2025-26,2025_PRBNC_114034_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"BDO, Nischintakoili Block, Nischintakoili, Cuttack","Office of the Panchayat Samiti, Nischintakoili, Nischintakoili, Cuttack","15,458",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical Cover (Tender Specification),1.0,ICICI BANK,"6,000",Nil,Nil,No,AOC,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||NISCHINTAKOILI Block,2025_PRBNC_114034_1,Nkoili/E-bid/01/ 2025-26,"Construction of Additional Class Room at Bala Krushna Bidya Niketan, Jignipur, GP Jignipur.",Technical,Three Nos. of bid received and admitted for technical evaluation.,Nalinikanta Mohapatra,01-Aug-2025 02:42 PM,technical_541704.pdf,"Dibyendu Kumar Das, BDO",Internal,,SATYA RANJAN MISHRA,06-Nov-2025 11:59 AM,finsummary_541704.pdf (399.46 KB),1.0,2978136.0,SURENDRA NATH ROUT,INR,"1,314,110",07-Nov-2025,"INR 1,314,110",365.0,DIBYENDU KUMAR DAS,07-Nov-2025 11:40 AM,Jignipur.pdf (418.00 KB),1,3010115,SANTOSH KUMAR DAS,23-Jul-2025 03:48 PM,Rejected-AOC,L2 Bidder,07-Nov-2025 11:40 AM,"Dibyendu Kumar Das, BDO",Internal,,SATYA RANJAN MISHRA,01-Aug-2025 05:45 PM,01-Aug-2025 06:15 PM,techsummary_541704.pdf (613.79 KB),Finance,After scrutiny the following bidders found eligible for financial evaluation.,Nalinikanta Mohapatra,06-Aug-2025 05:38 PM,finance_541704.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,2.0,EMD EXEMPTION,Fee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,2.0,ICICI NEFT/RTGS,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3018909,SUKADEV SETHI,31-Jul-2025 10:42 AM,Rejected-AOC,L3 Bidder,07-Nov-2025 11:40 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2978136,SURENDRA NATH ROUT,23-Jul-2025 12:03 PM,Accepted-AOC,L1 Bidder,07-Nov-2025 11:40 AM,,,,,,,,,,,,,,AOC
