Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Dr. Er Banashri Rath,Internal,"Er. Tapan Kumar Panda Manager elect, Er. Krupasindhu Sahoo JrM Elect, Saroj Kumar Mallick DyM Fin",BANASHRI RATH,26-Nov-2025 03:54 PM,finsummary_507663.pdf (542.40 KB),26-Nov-2025,"INR 632,799",30.0,BANASHRI RATH,26-Nov-2025 04:00 PM,AOC.pdf (1454.00 KB),The bidder has quoted 14.99 percent less to the estimated cost being the L1 bidder,Finance,FBOS,BANASHRI RATH,17-Oct-2025 01:51 PM,finance_507663.pdf,BOQ Comparative Chart,1,2569241,ICON BUILDERS,05-Oct-2024 11:16 AM,Rejected-AOC,The bidder has quoted 1 percent less to the estimated cost being the L3 bidder,26-Nov-2025 04:00 PM,Technical,BOS,PALLIPUSPA PANDA,18-Oct-2024 06:10 PM,technical_507663.pdf,1.0,2565692.0,M/S. M.C.C. ASSOCIATES,INR,"537,942.14",IDCO||IDCO||IDCO,2024_IDCO_105163_1,BBSR/ELECT-II/e- 08/24-25,"Construction of 11KV line using 55 sqmm AAAC and installation of 100KVA, 11/0.4 KV Plinth Mounted Substation using 11 mtr WPB Pole at Special ITI for PwDs,Jatni.",Dr.Er. Banashri Rath,Internal,"Er Tapan Kumar Panda Mgr Elect, Er Krupasindhu Sahu Jr Manager Elect., Saroj Kumar Mallik DyM Fin",PALLIPUSPA PANDA,21-Oct-2024 07:01 PM,22-Oct-2024 04:00 PM,techsummary_507663.pdf (570.54 KB),AOC,"6,328",No,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"HT Elect. License, GST, PAN, EPF WITH LATEST CHALLAN, SCHEDULE D AND OTHER DOC REQD AS PER BID DOC","Construction of 11KV line using 55 sqmm AAAC and installation of 100KVA, 11/0.4 KV Plinth Mounted Substation using 11 mtr WPB Pole at Special ITI for PwDs,Jatni.","Construction of 11KV line using 55 sqmm AAAC and installation of 100KVA, 11/0.4 KV Plinth Mounted Substation using 11 mtr WPB Pole at Special ITI for PwDs,Jatni.",Pls refer the bid document ,NA ,"6,32,799",Electrical Works,11 KV line construction ,Tender,120.0,30.0,PwDs Jatni,752050.0,NA ,NA ,NA ,"O/o DH,Elect.-II, IDCO, IDCO Towers, BBSR",No ,No,IDCO||IDCO||IDCO,BBSR/ELECT-II/e- 08/24-25,2024_IDCO_105163_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"DH Electrical-II, Bhubaneswar","O/o DH,Elect.-II, IDCO, IDCO Towers, BBSR",25-Sep-2024 04:15 PM,07-Oct-2024 04:00 PM,25-Sep-2024 04:15 PM,05-Oct-2024 04:00 PM,25-Sep-2024 04:15 PM ,05-Oct-2024 04:00 PM ,25-Sep-2024 04:15 PM,05-Oct-2024 04:00 PM,22-Oct-2024 04:00 PM,"4,720",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,2,2568262,M/s Ellexo Transmission,05-Oct-2024 03:20 PM,Rejected-AOC,The bidder has quoted 2 percent less to the estimated cost being the L2 bidder,26-Nov-2025 04:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3,2565692,M/S. M.C.C. ASSOCIATES,02-Oct-2024 01:53 PM,Accepted-AOC,The bidder has quoted 14.99 percent less to the estimated cost being the L1 bidder,26-Nov-2025 04:00 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
