Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Umerkote Municipality,UKTM-MUN- 01/2025-26(47),2025_ORULB_112073_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,000",0.0,Nil,Nil,No,Construction of Paver Block road from Biswajit Mandal house to Prakash Baroi house in Ward No 12,Civil Work,Please refer to Tender Documents ,NA ,,Civil Works - Roads,NA ,Tender,180.0,60.0,Umerkote Municipality,764073.0,NA ,NA ,NA ,Umerkote Municipality,No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"DTCN,Regd Certificates,GSTIN,PAN etc...",Executive Officer,Umerkote Municipality,02-Apr-2025 10:00 AM,15-Apr-2025 11:00 AM,02-Apr-2025 10:00 AM,11-Apr-2025 05:00 PM,NA ,NA ,02-Apr-2025 10:00 AM,11-Apr-2025 05:00 PM,"2,254",Yes,fixed,,Nil,Nil,AOC,Smt. Radha Bhatra,Internal,Chairperson Umerkote Municipality BDO Umerkote E.O Umerkote Municipality M.E Umerkote Municipality A.E Umerkote Municipality Accountant Umerkote Municipality,Aswini Kumar Patnaik,20-Oct-2025 07:50 PM,finsummary_534822.pdf (1713.72 KB),Municipal Bodies||Umerkote Municipality,2025_ORULB_112073_1,UKTM-MUN- 01/2025-26(47),Construction of Paver Block road from Biswajit Mandal house to Prakash Baroi house in Ward No 12,1.0,2877071.0,KUSHA SAHU,INR,"191,614",Finance,total ten nos of bidders found in bidding........,ALAK KUMAR ANUGULIA,26-Jul-2025 08:17 AM,,BOQ Comparative Chart,29-Oct-2025,"INR 191,614",60.0,Aswini Kumar Patnaik,20-Nov-2025 12:36 PM,AOC.pdf (422.00 KB),LOA issued in favour of KUSHA SAHU as he is qualified as L1 bidder......,1,2882530,DEBANAND NAG,11-Apr-2025 04:21 PM,Rejected-Technical,no relation certificate not submitted,26-Jul-2025 04:12 PM,Smt. Radha Bhatra,Internal,Chairperson Umerkote Municipality BDO Umerkote E.O Umerkote Municipality M.E Umerkote Municipality J.E Umerkote Municipality Accountant Umerkote Municipality,ALAK KUMAR ANUGULIA,26-Jul-2025 04:12 PM,techsummary_534822.pdf (14371.10 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2880171,HATIA ROUT,10-Apr-2025 08:58 AM,Rejected-Finance,L2 bidder,20-Oct-2025 07:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2877071,KUSHA SAHU,06-Apr-2025 12:26 PM,Accepted-AOC,qualified as L1 bidder......,20-Nov-2025 12:36 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2881407,NANDITA BISWAS,10-Apr-2025 09:54 PM,Rejected-Finance,L2 bidder,20-Oct-2025 07:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2880369,PARITOSH MANDAL,10-Apr-2025 10:22 AM,Rejected-Finance,L2 bidder,20-Oct-2025 07:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2880975,PRAGYASMITA LENKA,11-Apr-2025 06:45 AM,Rejected-Finance,L2 bidder,20-Oct-2025 07:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2880392,SANTOSH KUMAR SWAIN,10-Apr-2025 02:58 PM,Rejected-Finance,L2 bidder,20-Oct-2025 07:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2878359,SATRUGHAN LENKA,07-Apr-2025 08:51 PM,Rejected-Finance,L2 bidder,20-Oct-2025 07:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2879416,SUBHASRI SAMAL,09-Apr-2025 12:58 PM,Rejected-Finance,L2 bidder,20-Oct-2025 07:50 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2880278,SUDHANSU KUMAR BISWAL,10-Apr-2025 08:11 AM,Rejected-Finance,L2 bidder,20-Oct-2025 07:50 PM,,,,,,,AOC
