Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
03-Jul-2025 10:00 AM,16-Jul-2025 12:00 PM,03-Jul-2025 10:00 AM,15-Jul-2025 05:30 PM,03-Jul-2025 10:00 AM ,10-Jul-2025 05:30 PM ,03-Jul-2025 10:00 AM,15-Jul-2025 05:30 PM,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,Repairing and painting of top middle and bottom horizontal girder along with change of rubber seal of Birupa Barrage Spillway Gate no 08 and Under sluice Gate no 03 for the year 2025 2026,Repairing and painting of top middle and bottom horizontal girder along with change of rubber seal of Birupa Barrage Spillway Gate no 08 and Under sluice Gate no 03 for the year 2025 2026,As per DTCN ,NA ,"23,20,665",Mechanical Works,NA ,Tender,90.0,60.0,Birupa Barrage,753001.0,NA ,NA ,NA ,Bhubaneswar,No ,No,"23,207",Yes,percentage,1.0%,Nil,Nil,Chief Engineer Mech - WR Bhubaneswar,CEM/MDC- 10/2025-26,2025_CEMWR_115006_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Bid Documents,Chief Engineer Mechanical,Office of the Engineer in Chief WR Odisha Bhubaneswar,AOC,1,2992709,"ACHYUTA NANDA SWAIN ,PROPRIETOR M/S. ADITYA ENTERPRISER.",07-Jul-2025 09:06 PM,Rejected-AOC,Not a winner,04-Nov-2025 12:25 PM,03-Nov-2025,"INR 1,972,797",60.0,JITENDRA KUMAR ORAM,04-Nov-2025 12:25 PM,CEMMDC10.pdf (817.00 KB),Chief Engineer Mechanical,Internal,Chief Engineer Mechanical Addl Chief Engineer Mechanical Circle Bhubaneswar Asst to Chief Engineer Mechanical Asst executive engineer mechanical,JITENDRA KUMAR ORAM,21-Aug-2025 06:01 PM,techsummary_544784.pdf (1556.01 KB),Chief Engineer Mech - WR Bhubaneswar,2025_CEMWR_115006_1,CEM/MDC- 10/2025-26,Repairing and painting of top middle and bottom horizontal girder along with change of rubber seal of Birupa Barrage Spillway Gate no 08 and Under sluice Gate no 03 for the year 2025 2026,CE MECHANICAL,Internal,,JITENDRA KUMAR ORAM,31-Oct-2025 05:02 PM,finsummary_544784.pdf (1556.01 KB),Finance,All documents downloaded successfully,JITENDRA KUMAR ORAM,16-Jul-2025 01:02 PM,,BOQ Comparative Chart,1.0,2993092.0,M/S Ashreebad Fabricators,INR,"1,972,797",AOC
,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,AOC,2,2994731,BANASHREE BHUYAN,15-Jul-2025 12:08 PM,Rejected-Technical,Technically rejected,21-Aug-2025 06:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2994836,LAXMIDHRA BHUYAN,15-Jul-2025 12:46 PM,Rejected-AOC,Not a winner,04-Nov-2025 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2992934,M/S Abirvab Steel Product,15-Jul-2025 04:15 PM,Rejected-AOC,Not a winner,04-Nov-2025 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2999773,M/S ADITYA INDUSTRIAL ENTERPRISERS(PROP.SUKANTA SAHOO),15-Jul-2025 12:31 PM,Rejected-AOC,Not a winner,04-Nov-2025 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2993696,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,13-Jul-2025 11:15 AM,Rejected-AOC,Not a winner,04-Nov-2025 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2993092,M/S Ashreebad Fabricators,14-Jul-2025 04:47 PM,Accepted-AOC,Winner of lottery process,04-Nov-2025 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,2993714,M/s. BHAGABATI INDUSTRIES Prop. NIRANJAN PANDA,13-Jul-2025 11:07 AM,Rejected-AOC,Not a winner,04-Nov-2025 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,2996101,M/S SHREE INDUSTRIES,12-Jul-2025 12:53 PM,Rejected-AOC,Not a winner,04-Nov-2025 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,2994479,NEELAMADHAB ENGINEERING WORKS,09-Jul-2025 08:19 PM,Rejected-Technical,Technically rejected,21-Aug-2025 06:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,11,2996150,POOJARINI ENTERPRISERS,14-Jul-2025 01:20 PM,Rejected-AOC,Not a winner,04-Nov-2025 12:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
